Order 0	number of articles 12
0	Aisle 0	Location 31
1	Aisle 0	Location 25
2	Aisle 1	Location 21
3	Aisle 12	Location 31
4	Aisle 0	Location 5
5	Aisle 1	Location 1
6	Aisle 0	Location 4
7	Aisle 10	Location 38
8	Aisle 1	Location 29
9	Aisle 1	Location 14
10	Aisle 8	Location 44
11	Aisle 8	Location 35
Order 1	number of articles 15
0	Aisle 1	Location 43
1	Aisle 1	Location 35
2	Aisle 8	Location 42
3	Aisle 16	Location 30
4	Aisle 10	Location 27
5	Aisle 1	Location 3
6	Aisle 1	Location 1
7	Aisle 1	Location 24
8	Aisle 12	Location 19
9	Aisle 0	Location 44
10	Aisle 1	Location 10
11	Aisle 0	Location 40
12	Aisle 1	Location 34
13	Aisle 0	Location 8
14	Aisle 1	Location 2
Order 2	number of articles 21
0	Aisle 19	Location 6
1	Aisle 0	Location 8
2	Aisle 14	Location 8
3	Aisle 11	Location 41
4	Aisle 12	Location 5
5	Aisle 1	Location 13
6	Aisle 11	Location 16
7	Aisle 1	Location 10
8	Aisle 0	Location 24
9	Aisle 0	Location 34
10	Aisle 17	Location 38
11	Aisle 0	Location 23
12	Aisle 8	Location 32
13	Aisle 10	Location 44
14	Aisle 0	Location 0
15	Aisle 8	Location 12
16	Aisle 8	Location 24
17	Aisle 17	Location 3
18	Aisle 16	Location 2
19	Aisle 1	Location 27
20	Aisle 1	Location 24
Order 3	number of articles 14
0	Aisle 1	Location 16
1	Aisle 17	Location 33
2	Aisle 14	Location 36
3	Aisle 0	Location 26
4	Aisle 1	Location 32
5	Aisle 1	Location 25
6	Aisle 1	Location 2
7	Aisle 1	Location 12
8	Aisle 0	Location 44
9	Aisle 15	Location 23
10	Aisle 17	Location 32
11	Aisle 16	Location 8
12	Aisle 6	Location 11
13	Aisle 0	Location 41
Order 4	number of articles 13
0	Aisle 6	Location 18
1	Aisle 0	Location 24
2	Aisle 16	Location 5
3	Aisle 1	Location 28
4	Aisle 0	Location 28
5	Aisle 1	Location 22
6	Aisle 0	Location 42
7	Aisle 13	Location 28
8	Aisle 1	Location 15
9	Aisle 18	Location 44
10	Aisle 7	Location 4
11	Aisle 0	Location 6
12	Aisle 16	Location 34
Order 5	number of articles 16
0	Aisle 1	Location 17
1	Aisle 1	Location 36
2	Aisle 13	Location 7
3	Aisle 0	Location 37
4	Aisle 6	Location 29
5	Aisle 1	Location 5
6	Aisle 7	Location 8
7	Aisle 7	Location 44
8	Aisle 7	Location 26
9	Aisle 0	Location 23
10	Aisle 12	Location 10
11	Aisle 17	Location 43
12	Aisle 1	Location 31
13	Aisle 10	Location 18
14	Aisle 1	Location 24
15	Aisle 0	Location 5
Order 6	number of articles 16
0	Aisle 0	Location 1
1	Aisle 0	Location 12
2	Aisle 1	Location 1
3	Aisle 0	Location 0
4	Aisle 7	Location 31
5	Aisle 8	Location 9
6	Aisle 13	Location 20
7	Aisle 18	Location 38
8	Aisle 0	Location 20
9	Aisle 14	Location 20
10	Aisle 6	Location 9
11	Aisle 0	Location 5
12	Aisle 0	Location 25
