Order 0	number of articles 11
0	Aisle 1	Location 15
1	Aisle 0	Location 28
2	Aisle 0	Location 5
3	Aisle 11	Location 2
4	Aisle 13	Location 11
5	Aisle 8	Location 34
6	Aisle 14	Location 26
7	Aisle 0	Location 25
8	Aisle 15	Location 29
9	Aisle 15	Location 15
10	Aisle 1	Location 12
Order 1	number of articles 15
0	Aisle 1	Location 42
1	Aisle 0	Location 9
2	Aisle 19	Location 13
3	Aisle 13	Location 42
4	Aisle 19	Location 24
5	Aisle 1	Location 29
6	Aisle 0	Location 43
7	Aisle 1	Location 35
8	Aisle 1	Location 40
9	Aisle 18	Location 22
10	Aisle 1	Location 2
11	Aisle 12	Location 16
12	Aisle 16	Location 23
13	Aisle 19	Location 3
14	Aisle 8	Location 21
Order 2	number of articles 5
0	Aisle 13	Location 14
1	Aisle 1	Location 20
2	Aisle 10	Location 28
3	Aisle 13	Location 12
4	Aisle 1	Location 8
Order 3	number of articles 11
0	Aisle 18	Location 15
1	Aisle 15	Location 28
2	Aisle 1	Location 40
3	Aisle 1	Location 12
4	Aisle 1	Location 27
5	Aisle 11	Location 7
6	Aisle 0	Location 23
7	Aisle 13	Location 8
8	Aisle 14	Location 28
9	Aisle 1	Location 41
10	Aisle 1	Location 9
Order 4	number of articles 11
0	Aisle 10	Location 7
1	Aisle 0	Location 30
2	Aisle 0	Location 8
3	Aisle 0	Location 13
4	Aisle 14	Location 3
5	Aisle 1	Location 23
6	Aisle 19	Location 32
7	Aisle 1	Location 21
8	Aisle 1	Location 3
9	Aisle 1	Location 12
10	Aisle 0	Location 20
Order 5	number of articles 6
0	Aisle 1	Location 17
1	Aisle 16	Location 28
2	Aisle 8	Location 26
3	Aisle 15	Location 32
4	Aisle 6	Location 18
5	Aisle 8	Location 9
Order 6	number of articles 19
0	Aisle 1	Location 1
1	Aisle 0	Location 32
2	Aisle 13	Location 1
3	Aisle 0	Location 37
4	Aisle 6	Location 7
5	Aisle 6	Location 25
6	Aisle 0	Location 33
7	Aisle 0	Location 16
8	Aisle 1	Location 19
9	Aisle 17	Location 9
10	Aisle 15	Location 8
11	Aisle 0	Location 39
12	Aisle 11	Location 38
13	Aisle 16	Location 34
14	Aisle 10	Location 13
15	Aisle 14	Location 26
16	Aisle 9	Location 35
17	Aisle 17	Location 7
18	Aisle 18	Location 12
Order 7	number of articles 6
0	Aisle 8	Location 34
1	Aisle 0	Location 7
2	Aisle 1	Location 9
3	Aisle 1	Location 28
4	Aisle 0	Location 15
5	Aisle 15	Location 42
Order 8	number of articles 10
0	Aisle 1	Location 12
1	Aisle 14	Location 36
2	Aisle 6	Location 1
3	Aisle 9	Location 38
4	Aisle 1	Location 20
5	Aisle 7	Location 14
6	Aisle 13	Location 19
7	Aisle 1	Location 37
8	Aisle 11	Location 8
9	Aisle 1	Location 24
Order 9	number of articles 8
0	Aisle 7	Location 41
1	Aisle 0	Location 16
2	Aisle 12	Location 6
3	Aisle 0	Location 42
4	Aisle 0	Location 9
5	Aisle 0	Location 5
6	Aisle 1	Location 11
7	Aisle 16	Location 14
Order 10	number of articles 16
0	Aisle 18	Location 5
1	Aisle 0	Location 33
2	Aisle 1	Location 37
3	Aisle 1	Location 31
4	Aisle 13	Location 39
5	Aisle 0	Location 14
6	Aisle 1	Location 21
7	Aisle 1	Location 13
8	Aisle 8	Location 12
9	Aisle 12	Location 21
10	Aisle 18	Location 11
11	Aisle 13	Location 8
12	Aisle 11	Location 32
13	Aisle 1	Location 22
14	Aisle 1	Location 34
15	Aisle 8	Location 29
Order 11	number of articles 15
0	Aisle 8	Location 3
1	Aisle 1	Location 25
2	Aisle 8	Location 43
3	Aisle 9	Location 24
4	Aisle 0	Location 32
5	Aisle 1	Location 41
6	Aisle 8	Location 22
7	Aisle 8	Location 40
8	Aisle 15	Location 25
9	Aisle 0	Location 41
10	Aisle 12	Location 28
11	Aisle 15	Location 4
12	Aisle 19	Location 36
13	Aisle 1	Location 13
14	Aisle 10	Location 8
Order 12	number of articles 12
0	Aisle 0	Location 23
1	Aisle 0	Location 34
2	Aisle 8	Location 22
3	Aisle 0	Location 30
4	Aisle 0	Location 38
5	Aisle 1	Location 31
6	Aisle 14	Location 25
7	Aisle 14	Location 23
8	Aisle 18	Location 31
