Order 0	number of articles 24
0	Aisle 8	Location 6
1	Aisle 14	Location 41
2	Aisle 9	Location 37
3	Aisle 15	Location 13
4	Aisle 0	Location 16
5	Aisle 16	Location 12
6	Aisle 0	Location 40
7	Aisle 6	Location 28
8	Aisle 14	Location 16
9	Aisle 8	Location 22
10	Aisle 0	Location 10
11	Aisle 0	Location 4
12	Aisle 12	Location 38
13	Aisle 0	Location 30
14	Aisle 0	Location 11
15	Aisle 12	Location 9
16	Aisle 1	Location 28
17	Aisle 0	Location 6
18	Aisle 8	Location 29
19	Aisle 10	Location 25
20	Aisle 1	Location 15
21	Aisle 0	Location 36
22	Aisle 14	Location 42
23	Aisle 11	Location 7
Order 1	number of articles 19
0	Aisle 9	Location 5
1	Aisle 0	Location 5
2	Aisle 0	Location 12
3	Aisle 0	Location 18
4	Aisle 1	Location 36
5	Aisle 0	Location 42
6	Aisle 1	Location 8
7	Aisle 0	Location 41
8	Aisle 0	Location 8
9	Aisle 16	Location 4
10	Aisle 11	Location 6
11	Aisle 17	Location 32
12	Aisle 0	Location 37
13	Aisle 0	Location 33
14	Aisle 0	Location 1
15	Aisle 14	Location 9
16	Aisle 12	Location 40
17	Aisle 1	Location 4
18	Aisle 13	Location 37
Order 2	number of articles 19
0	Aisle 0	Location 32
1	Aisle 0	Location 21
2	Aisle 11	Location 4
3	Aisle 9	Location 21
4	Aisle 9	Location 32
5	Aisle 0	Location 14
6	Aisle 1	Location 17
7	Aisle 1	Location 39
8	Aisle 11	Location 38
9	Aisle 0	Location 33
10	Aisle 1	Location 12
11	Aisle 1	Location 0
12	Aisle 0	Location 18
13	Aisle 10	Location 40
14	Aisle 10	Location 44
15	Aisle 0	Location 37
16	Aisle 17	Location 19
17	Aisle 0	Location 28
18	Aisle 0	Location 30
Order 3	number of articles 6
0	Aisle 16	Location 27
1	Aisle 0	Location 27
2	Aisle 1	Location 30
3	Aisle 6	Location 37
4	Aisle 1	Location 36
5	Aisle 6	Location 21
Order 4	number of articles 15
0	Aisle 16	Location 18
