Order 0	number of articles 9
0	Aisle 6	Location 4
1	Aisle 16	Location 36
2	Aisle 0	Location 38
3	Aisle 0	Location 17
4	Aisle 0	Location 3
5	Aisle 0	Location 27
6	Aisle 11	Location 16
7	Aisle 0	Location 43
8	Aisle 12	Location 7
Order 1	number of articles 7
0	Aisle 15	Location 23
1	Aisle 1	Location 11
2	Aisle 1	Location 31
3	Aisle 6	Location 29
4	Aisle 9	Location 41
5	Aisle 0	Location 30
6	Aisle 8	Location 29
Order 2	number of articles 8
0	Aisle 1	Location 27
1	Aisle 1	Location 10
2	Aisle 8	Location 26
3	Aisle 18	Location 20
4	Aisle 1	Location 17
5	Aisle 0	Location 32
6	Aisle 0	Location 0
7	Aisle 1	Location 43
Order 3	number of articles 18
0	Aisle 1	Location 11
1	Aisle 1	Location 14
2	Aisle 1	Location 10
3	Aisle 0	Location 33
4	Aisle 6	Location 26
5	Aisle 0	Location 10
6	Aisle 10	Location 31
7	Aisle 19	Location 31
8	Aisle 0	Location 21
9	Aisle 0	Location 6
10	Aisle 12	Location 27
11	Aisle 15	Location 17
12	Aisle 11	Location 44
13	Aisle 6	Location 19
14	Aisle 1	Location 35
15	Aisle 0	Location 39
16	Aisle 7	Location 37
17	Aisle 0	Location 29
Order 4	number of articles 15
0	Aisle 17	Location 33
1	Aisle 0	Location 43
2	Aisle 0	Location 20
3	Aisle 0	Location 31
4	Aisle 0	Location 19
5	Aisle 6	Location 9
6	Aisle 11	Location 27
7	Aisle 10	Location 5
8	Aisle 8	Location 32
9	Aisle 17	Location 32
10	Aisle 8	Location 42
11	Aisle 0	Location 17
12	Aisle 16	Location 41
13	Aisle 1	Location 27
14	Aisle 19	Location 10
Order 5	number of articles 8
0	Aisle 0	Location 10
1	Aisle 9	Location 44
2	Aisle 0	Location 30
3	Aisle 1	Location 33
4	Aisle 0	Location 1
5	Aisle 11	Location 33
6	Aisle 16	Location 40
7	Aisle 19	Location 41
Order 6	number of articles 19
0	Aisle 0	Location 19
1	Aisle 9	Location 25
2	Aisle 10	Location 18
3	Aisle 14	Location 7
4	Aisle 0	Location 39
5	Aisle 18	Location 32
6	Aisle 8	Location 39
7	Aisle 10	Location 26
8	Aisle 1	Location 43
9	Aisle 12	Location 0
10	Aisle 11	Location 11
11	Aisle 9	Location 30
12	Aisle 1	Location 4
13	Aisle 1	Location 5
14	Aisle 0	Location 5
15	Aisle 1	Location 41
16	Aisle 12	Location 6
17	Aisle 0	Location 7
18	Aisle 12	Location 10
Order 7	number of articles 10
0	Aisle 0	Location 12
1	Aisle 7	Location 36
2	Aisle 0	Location 43
3	Aisle 1	Location 7
4	Aisle 16	Location 29
5	Aisle 11	Location 0
6	Aisle 0	Location 3
7	Aisle 11	Location 44
8	Aisle 0	Location 22
9	Aisle 13	Location 37
Order 8	number of articles 14
0	Aisle 13	Location 33
1	Aisle 1	Location 27
2	Aisle 13	Location 13
3	Aisle 0	Location 15
4	Aisle 1	Location 8
5	Aisle 12	Location 43
6	Aisle 1	Location 29
7	Aisle 0	Location 30
8	Aisle 13	Location 4
9	Aisle 14	Location 11
10	Aisle 0	Location 29
11	Aisle 0	Location 25
12	Aisle 10	Location 29
13	Aisle 1	Location 19
Order 9	number of articles 15
0	Aisle 1	Location 5
1	Aisle 0	Location 16
2	Aisle 14	Location 7
3	Aisle 6	Location 1
4	Aisle 8	Location 0
5	Aisle 19	Location 4
6	Aisle 7	Location 25
7	Aisle 15	Location 22
8	Aisle 15	Location 8
9	Aisle 0	Location 27
10	Aisle 0	Location 0
11	Aisle 1	Location 31
12	Aisle 1	Location 22
13	Aisle 0	Location 5
14	Aisle 1	Location 43
Order 10	number of articles 22
0	Aisle 12	Location 24
1	Aisle 14	Location 19
2	Aisle 13	Location 13
3	Aisle 15	Location 31
4	Aisle 14	Location 25
5	Aisle 10	Location 40
6	Aisle 0	Location 23
7	Aisle 14	Location 7
8	Aisle 0	Location 43
9	Aisle 1	Location 29
10	Aisle 0	Location 9
11	Aisle 1	Location 26
12	Aisle 0	Location 13
13	Aisle 1	Location 24
14	Aisle 12	Location 13
15	Aisle 16	Location 33
16	Aisle 15	Location 39
17	Aisle 11	Location 31
18	Aisle 18	Location 33
19	Aisle 1	Location 10
20	Aisle 6	Location 29
21	Aisle 1	Location 25
Order 11	number of articles 24
0	Aisle 8	Location 28
1	Aisle 0	Location 41
2	Aisle 1	Location 15
3	Aisle 9	Location 24
4	Aisle 7	Location 38
5	Aisle 0	Location 38
6	Aisle 1	Location 4
7	Aisle 10	Location 11
8	Aisle 1	Location 26
9	Aisle 9	Location 12
10	Aisle 0	Location 5
11	Aisle 14	Location 39
12	Aisle 6	Location 32
13	Aisle 9	Location 7
14	Aisle 18	Location 30
15	Aisle 10	Location 12
16	Aisle 9	Location 37
17	Aisle 1	Location 33
18	Aisle 6	Location 42
19	Aisle 6	Location 5
20	Aisle 7	Location 27
21	Aisle 11	Location 24
22	Aisle 1	Location 30
23	Aisle 0	Location 25
Order 12	number of articles 15
0	Aisle 0	Location 18
1	Aisle 1	Location 30
2	Aisle 19	Location 20
3	Aisle 9	Location 21
4	Aisle 0	Location 31
5	Aisle 16	Location 42
6	Aisle 10	Location 14
7	Aisle 1	Location 5
8	Aisle 7	Location 23
9	Aisle 9	Location 1
10	Aisle 0	Location 23
11	Aisle 0	Location 15
12	Aisle 0	Location 27
13	Aisle 9	Location 30
14	Aisle 13	Location 27
Order 13	number of articles 15
0	Aisle 0	Location 1
1	Aisle 16	Location 31
2	Aisle 18	Location 4
3	Aisle 13	Location 24
4	Aisle 0	Location 28
5	Aisle 14	Location 43
6	Aisle 0	Location 21
7	Aisle 1	Location 42
8	Aisle 10	Location 23
9	Aisle 9	Location 9
10	Aisle 0	Location 42
11	Aisle 0	Location 27
12	Aisle 13	Location 21
13	Aisle 6	Location 12
14	Aisle 0	Location 9
Order 14	number of articles 18
0	Aisle 14	Location 40
1	Aisle 1	Location 3
2	Aisle 0	Location 43
3	Aisle 1	Location 0
4	Aisle 1	Location 44
5	Aisle 13	Location 39
6	Aisle 1	Location 43
7	Aisle 0	Location 9
8	Aisle 7	Location 23
9	Aisle 0	Location 16
10	Aisle 8	Location 20
11	Aisle 0	Location 31
12	Aisle 6	Location 33
13	Aisle 17	Location 33
14	Aisle 0	Location 5
15	Aisle 14	Location 0
16	Aisle 1	Location 33
17	Aisle 0	Location 0
Order 15	number of articles 12
0	Aisle 16	Location 32
1	Aisle 13	Location 11
2	Aisle 0	Location 15
3	Aisle 0	Location 40
4	Aisle 1	Location 2
5	Aisle 0	Location 20
6	Aisle 0	Location 7
7	Aisle 18	Location 14
8	Aisle 1	Location 25
9	Aisle 13	Location 12
10	Aisle 1	Location 24
11	Aisle 8	Location 8
Order 16	number of articles 8
0	Aisle 19	Location 21
1	Aisle 14	Location 36
2	Aisle 1	Location 3
3	Aisle 0	Location 13
4	Aisle 11	Location 13
5	Aisle 1	Location 41
6	Aisle 0	Location 4
7	Aisle 19	Location 19
Order 17	number of articles 8
0	Aisle 0	Location 22
1	Aisle 8	Location 26
2	Aisle 17	Location 12
3	Aisle 0	Location 34
4	Aisle 1	Location 35
5	Aisle 9	Location 8
6	Aisle 15	Location 25
7	Aisle 17	Location 22
Order 18	number of articles 15
0	Aisle 1	Location 26
1	Aisle 1	Location 37
2	Aisle 18	Location 31
3	Aisle 18	Location 19
4	Aisle 18	Location 1
5	Aisle 11	Location 41
6	Aisle 0	Location 15
7	Aisle 1	Location 14
8	Aisle 1	Location 21
9	Aisle 8	Location 29
10	Aisle 9	Location 4
11	Aisle 0	Location 36
12	Aisle 9	Location 2
13	Aisle 0	Location 38
14	Aisle 15	Location 12
Order 19	number of articles 6
0	Aisle 13	Location 1
1	Aisle 1	Location 40
2	Aisle 17	Location 32
3	Aisle 6	Location 42
4	Aisle 1	Location 36
5	Aisle 19	Location 32
