Order 0	number of articles 19
0	Aisle 0	Location 35
1	Aisle 7	Location 40
2	Aisle 4	Location 14
3	Aisle 5	Location 38
4	Aisle 18	Location 14
5	Aisle 10	Location 41
6	Aisle 12	Location 4
7	Aisle 19	Location 2
8	Aisle 0	Location 21
9	Aisle 5	Location 17
10	Aisle 11	Location 15
11	Aisle 10	Location 30
12	Aisle 9	Location 7
13	Aisle 16	Location 32
14	Aisle 15	Location 6
15	Aisle 8	Location 18
16	Aisle 0	Location 41
17	Aisle 8	Location 43
18	Aisle 4	Location 26
Order 1	number of articles 10
0	Aisle 12	Location 40
1	Aisle 2	Location 20
2	Aisle 17	Location 26
3	Aisle 7	Location 8
4	Aisle 5	Location 35
5	Aisle 4	Location 38
6	Aisle 9	Location 28
7	Aisle 8	Location 30
8	Aisle 11	Location 31
9	Aisle 9	Location 17
Order 2	number of articles 10
0	Aisle 8	Location 21
1	Aisle 1	Location 44
2	Aisle 7	Location 34
3	Aisle 11	Location 33
4	Aisle 4	Location 20
5	Aisle 0	Location 38
6	Aisle 11	Location 31
7	Aisle 7	Location 41
8	Aisle 13	Location 35
9	Aisle 9	Location 35
Order 3	number of articles 21
0	Aisle 1	Location 41
1	Aisle 5	Location 28
2	Aisle 11	Location 42
3	Aisle 8	Location 30
4	Aisle 18	Location 37
5	Aisle 19	Location 2
6	Aisle 4	Location 18
7	Aisle 17	Location 29
8	Aisle 8	Location 15
9	Aisle 12	Location 42
10	Aisle 16	Location 43
11	Aisle 5	Location 24
12	Aisle 1	Location 11
13	Aisle 16	Location 6
14	Aisle 7	Location 10
15	Aisle 18	Location 36
16	Aisle 1	Location 5
17	Aisle 16	Location 34
18	Aisle 17	Location 38
19	Aisle 3	Location 17
20	Aisle 0	Location 18
Order 4	number of articles 15
0	Aisle 15	Location 25
1	Aisle 19	Location 39
2	Aisle 6	Location 16
3	Aisle 0	Location 13
4	Aisle 0	Location 20
5	Aisle 14	Location 15
6	Aisle 4	Location 34
7	Aisle 10	Location 32
8	Aisle 5	Location 35
9	Aisle 16	Location 9
10	Aisle 13	Location 32
11	Aisle 15	Location 15
12	Aisle 5	Location 5
13	Aisle 16	Location 32
14	Aisle 10	Location 28
Order 5	number of articles 21
0	Aisle 13	Location 34
1	Aisle 12	Location 5
2	Aisle 8	Location 35
3	Aisle 11	Location 14
4	Aisle 14	Location 1
5	Aisle 5	Location 13
6	Aisle 16	Location 2
7	Aisle 3	Location 2
8	Aisle 12	Location 44
9	Aisle 15	Location 38
10	Aisle 6	Location 9
11	Aisle 12	Location 10
12	Aisle 19	Location 37
13	Aisle 18	Location 42
14	Aisle 7	Location 31
15	Aisle 0	Location 25
16	Aisle 12	Location 30
17	Aisle 19	Location 34
18	Aisle 17	Location 41
19	Aisle 9	Location 36
20	Aisle 8	Location 12
Order 6	number of articles 20
0	Aisle 13	Location 41
1	Aisle 10	Location 18
2	Aisle 12	Location 0
3	Aisle 18	Location 18
4	Aisle 5	Location 19
5	Aisle 18	Location 27
6	Aisle 1	Location 10
7	Aisle 17	Location 13
8	Aisle 3	Location 33
9	Aisle 7	Location 34
10	Aisle 2	Location 35
11	Aisle 11	Location 43
12	Aisle 13	Location 16
13	Aisle 17	Location 37
14	Aisle 0	Location 11
15	Aisle 2	Location 2
16	Aisle 1	Location 30
17	Aisle 2	Location 24
18	Aisle 19	Location 27
19	Aisle 18	Location 37
Order 7	number of articles 19
0	Aisle 3	Location 16
1	Aisle 9	Location 14
2	Aisle 17	Location 17
3	Aisle 17	Location 12
4	Aisle 5	Location 8
5	Aisle 2	Location 15
6	Aisle 10	Location 31
7	Aisle 7	Location 37
8	Aisle 13	Location 32
9	Aisle 19	Location 20
10	Aisle 9	Location 4
11	Aisle 15	Location 40
12	Aisle 12	Location 20
13	Aisle 17	Location 27
14	Aisle 4	Location 33
15	Aisle 2	Location 35
16	Aisle 18	Location 22
17	Aisle 14	Location 28
18	Aisle 3	Location 34
Order 8	number of articles 22
0	Aisle 6	Location 29
1	Aisle 14	Location 12
2	Aisle 3	Location 2
3	Aisle 3	Location 13
4	Aisle 14	Location 17
5	Aisle 5	Location 13
6	Aisle 8	Location 33
7	Aisle 7	Location 8
8	Aisle 10	Location 42
9	Aisle 19	Location 30
10	Aisle 16	Location 31
11	Aisle 4	Location 34
12	Aisle 17	Location 18
13	Aisle 17	Location 35
14	Aisle 10	Location 20
15	Aisle 14	Location 16
16	Aisle 4	Location 28
17	Aisle 1	Location 5
18	Aisle 11	Location 3
19	Aisle 17	Location 36
20	Aisle 18	Location 44
21	Aisle 18	Location 8
Order 9	number of articles 8
0	Aisle 12	Location 7
1	Aisle 0	Location 17
2	Aisle 6	Location 43
3	Aisle 0	Location 19
4	Aisle 8	Location 44
5	Aisle 5	Location 24
6	Aisle 17	Location 40
7	Aisle 7	Location 18
Order 10	number of articles 12
0	Aisle 0	Location 18
1	Aisle 6	Location 37
2	Aisle 19	Location 30
3	Aisle 5	Location 13
4	Aisle 16	Location 38
5	Aisle 2	Location 38
6	Aisle 2	Location 23
7	Aisle 9	Location 34
8	Aisle 16	Location 15
9	Aisle 7	Location 43
10	Aisle 9	Location 13
11	Aisle 18	Location 20
Order 11	number of articles 10
0	Aisle 12	Location 19
1	Aisle 13	Location 35
2	Aisle 10	Location 7
3	Aisle 3	Location 10
4	Aisle 8	Location 2
5	Aisle 15	Location 30
6	Aisle 0	Location 35
7	Aisle 6	Location 27
8	Aisle 2	Location 14
9	Aisle 16	Location 29
Order 12	number of articles 10
