Order 0	number of articles 22
0	Aisle 8	Location 13
1	Aisle 10	Location 30
2	Aisle 17	Location 43
3	Aisle 14	Location 26
4	Aisle 14	Location 16
5	Aisle 18	Location 35
6	Aisle 13	Location 16
7	Aisle 6	Location 4
8	Aisle 7	Location 25
9	Aisle 10	Location 14
10	Aisle 11	Location 19
11	Aisle 10	Location 4
12	Aisle 9	Location 44
13	Aisle 17	Location 0
14	Aisle 5	Location 25
15	Aisle 3	Location 22
16	Aisle 2	Location 6
17	Aisle 14	Location 35
18	Aisle 15	Location 36
19	Aisle 2	Location 41
20	Aisle 3	Location 32
21	Aisle 5	Location 10
Order 1	number of articles 13
0	Aisle 9	Location 29
1	Aisle 10	Location 28
2	Aisle 2	Location 22
3	Aisle 19	Location 31
4	Aisle 10	Location 32
5	Aisle 18	Location 43
6	Aisle 17	Location 14
7	Aisle 17	Location 34
8	Aisle 3	Location 18
9	Aisle 8	Location 19
10	Aisle 13	Location 19
11	Aisle 7	Location 7
12	Aisle 11	Location 35
Order 2	number of articles 10
0	Aisle 10	Location 41
1	Aisle 19	Location 32
2	Aisle 19	Location 8
3	Aisle 14	Location 3
4	Aisle 11	Location 1
5	Aisle 9	Location 40
6	Aisle 1	Location 35
7	Aisle 6	Location 17
8	Aisle 10	Location 43
9	Aisle 11	Location 16
Order 3	number of articles 11
0	Aisle 7	Location 1
1	Aisle 0	Location 42
2	Aisle 14	Location 31
3	Aisle 0	Location 3
4	Aisle 2	Location 25
5	Aisle 6	Location 10
6	Aisle 17	Location 25
7	Aisle 7	Location 7
8	Aisle 12	Location 11
9	Aisle 15	Location 41
10	Aisle 16	Location 4
Order 4	number of articles 9
0	Aisle 12	Location 6
1	Aisle 12	Location 40
2	Aisle 17	Location 41
3	Aisle 17	Location 38
4	Aisle 1	Location 38
5	Aisle 10	Location 37
6	Aisle 6	Location 31
7	Aisle 18	Location 14
8	Aisle 1	Location 27
Order 5	number of articles 14
0	Aisle 5	Location 1
1	Aisle 2	Location 44
2	Aisle 0	Location 6
3	Aisle 14	Location 17
4	Aisle 4	Location 0
5	Aisle 14	Location 6
6	Aisle 18	Location 13
7	Aisle 15	Location 43
8	Aisle 8	Location 25
9	Aisle 12	Location 16
10	Aisle 5	Location 41
11	Aisle 5	Location 43
12	Aisle 15	Location 27
13	Aisle 15	Location 22
Order 6	number of articles 18
0	Aisle 18	Location 28
1	Aisle 4	Location 42
2	Aisle 9	Location 39
3	Aisle 18	Location 38
4	Aisle 10	Location 8
5	Aisle 2	Location 11
6	Aisle 14	Location 16
7	Aisle 12	Location 17
8	Aisle 3	Location 6
9	Aisle 19	Location 43
10	Aisle 8	Location 18
11	Aisle 6	Location 35
12	Aisle 16	Location 29
13	Aisle 9	Location 0
14	Aisle 0	Location 35
15	Aisle 10	Location 17
16	Aisle 10	Location 32
17	Aisle 12	Location 29
Order 7	number of articles 5
0	Aisle 2	Location 18
1	Aisle 14	Location 18
2	Aisle 10	Location 35
3	Aisle 12	Location 41
4	Aisle 19	Location 29
Order 8	number of articles 17
0	Aisle 17	Location 5
1	Aisle 9	Location 12
2	Aisle 17	Location 25
3	Aisle 19	Location 43
4	Aisle 17	Location 17
5	Aisle 14	Location 23
6	Aisle 3	Location 12
7	Aisle 8	Location 8
8	Aisle 16	Location 23
9	Aisle 7	Location 3
10	Aisle 13	Location 3
11	Aisle 17	Location 39
12	Aisle 9	Location 17
13	Aisle 13	Location 39
14	Aisle 10	Location 1
15	Aisle 4	Location 42
16	Aisle 10	Location 13
Order 9	number of articles 21
0	Aisle 9	Location 43
1	Aisle 0	Location 24
2	Aisle 14	Location 42
3	Aisle 5	Location 21
4	Aisle 7	Location 1
5	Aisle 11	Location 38
6	Aisle 19	Location 40
7	Aisle 0	Location 10
8	Aisle 19	Location 42
9	Aisle 19	Location 11
10	Aisle 17	Location 12
11	Aisle 18	Location 33
12	Aisle 2	Location 35
13	Aisle 5	Location 26
14	Aisle 18	Location 29
