Order 0	number of articles 6
0	Aisle 7	Location 44
1	Aisle 7	Location 9
2	Aisle 1	Location 8
3	Aisle 3	Location 33
4	Aisle 3	Location 37
5	Aisle 6	Location 41
Order 1	number of articles 9
0	Aisle 13	Location 2
1	Aisle 14	Location 32
2	Aisle 1	Location 44
3	Aisle 7	Location 16
4	Aisle 7	Location 36
5	Aisle 17	Location 2
6	Aisle 19	Location 34
7	Aisle 8	Location 13
8	Aisle 16	Location 25
Order 2	number of articles 5
0	Aisle 9	Location 1
1	Aisle 17	Location 28
2	Aisle 19	Location 41
3	Aisle 0	Location 39
4	Aisle 10	Location 37
Order 3	number of articles 8
0	Aisle 17	Location 40
1	Aisle 7	Location 3
2	Aisle 17	Location 27
3	Aisle 8	Location 35
4	Aisle 2	Location 22
5	Aisle 0	Location 39
6	Aisle 4	Location 7
7	Aisle 15	Location 33
Order 4	number of articles 8
0	Aisle 17	Location 15
1	Aisle 1	Location 15
2	Aisle 10	Location 19
3	Aisle 9	Location 33
4	Aisle 17	Location 28
5	Aisle 15	Location 38
6	Aisle 3	Location 11
7	Aisle 18	Location 42
Order 5	number of articles 11
0	Aisle 6	Location 42
1	Aisle 13	Location 6
2	Aisle 17	Location 30
3	Aisle 14	Location 22
4	Aisle 12	Location 39
5	Aisle 2	Location 38
6	Aisle 6	Location 15
7	Aisle 1	Location 35
8	Aisle 17	Location 12
9	Aisle 5	Location 18
10	Aisle 11	Location 10
Order 6	number of articles 15
0	Aisle 8	Location 18
1	Aisle 0	Location 8
2	Aisle 12	Location 8
3	Aisle 4	Location 0
4	Aisle 5	Location 34
5	Aisle 10	Location 23
6	Aisle 7	Location 1
7	Aisle 18	Location 16
8	Aisle 6	Location 28
9	Aisle 5	Location 30
10	Aisle 1	Location 43
11	Aisle 6	Location 32
12	Aisle 2	Location 39
13	Aisle 16	Location 14
14	Aisle 2	Location 12
Order 7	number of articles 5
0	Aisle 7	Location 5
1	Aisle 0	Location 6
2	Aisle 1	Location 37
3	Aisle 18	Location 21
4	Aisle 14	Location 1
Order 8	number of articles 22
0	Aisle 0	Location 39
1	Aisle 7	Location 7
2	Aisle 16	Location 27
3	Aisle 2	Location 13
4	Aisle 7	Location 20
5	Aisle 4	Location 42
6	Aisle 10	Location 34
7	Aisle 12	Location 7
8	Aisle 10	Location 12
9	Aisle 16	Location 39
10	Aisle 10	Location 0
11	Aisle 4	Location 33
12	Aisle 6	Location 13
13	Aisle 18	Location 7
14	Aisle 7	Location 21
15	Aisle 3	Location 13
16	Aisle 18	Location 38
17	Aisle 1	Location 26
18	Aisle 5	Location 40
19	Aisle 1	Location 18
20	Aisle 19	Location 26
21	Aisle 10	Location 8
Order 9	number of articles 8
0	Aisle 13	Location 38
1	Aisle 0	Location 44
2	Aisle 15	Location 39
3	Aisle 7	Location 18
4	Aisle 17	Location 19
5	Aisle 10	Location 31
6	Aisle 18	Location 11
7	Aisle 12	Location 3
Order 10	number of articles 15
0	Aisle 12	Location 14
1	Aisle 10	Location 44
