Order 0	number of articles 23
0	Aisle 3	Location 38
1	Aisle 11	Location 3
2	Aisle 6	Location 33
3	Aisle 7	Location 19
4	Aisle 14	Location 43
5	Aisle 16	Location 9
6	Aisle 19	Location 17
7	Aisle 16	Location 1
8	Aisle 19	Location 7
9	Aisle 10	Location 33
10	Aisle 0	Location 7
11	Aisle 0	Location 38
12	Aisle 19	Location 41
13	Aisle 3	Location 42
14	Aisle 5	Location 27
15	Aisle 14	Location 5
16	Aisle 19	Location 25
17	Aisle 1	Location 43
18	Aisle 11	Location 7
19	Aisle 2	Location 3
20	Aisle 19	Location 35
21	Aisle 16	Location 38
22	Aisle 10	Location 25
Order 1	number of articles 5
0	Aisle 15	Location 35
1	Aisle 13	Location 18
2	Aisle 12	Location 25
3	Aisle 19	Location 6
4	Aisle 16	Location 5
Order 2	number of articles 7
0	Aisle 9	Location 36
1	Aisle 3	Location 13
2	Aisle 13	Location 39
3	Aisle 10	Location 21
4	Aisle 10	Location 31
5	Aisle 5	Location 15
6	Aisle 11	Location 10
Order 3	number of articles 20
0	Aisle 13	Location 1
1	Aisle 15	Location 25
2	Aisle 9	Location 24
3	Aisle 9	Location 27
4	Aisle 4	Location 32
5	Aisle 3	Location 3
6	Aisle 13	Location 35
7	Aisle 8	Location 26
8	Aisle 19	Location 38
9	Aisle 11	Location 22
10	Aisle 10	Location 19
11	Aisle 18	Location 29
12	Aisle 6	Location 16
13	Aisle 4	Location 21
14	Aisle 13	Location 20
15	Aisle 14	Location 26
16	Aisle 14	Location 42
17	Aisle 11	Location 10
18	Aisle 17	Location 28
19	Aisle 4	Location 28
Order 4	number of articles 19
0	Aisle 14	Location 10
1	Aisle 17	Location 33
2	Aisle 17	Location 38
3	Aisle 3	Location 0
4	Aisle 12	Location 9
5	Aisle 17	Location 20
6	Aisle 1	Location 28
7	Aisle 13	Location 9
8	Aisle 11	Location 9
9	Aisle 3	Location 18
10	Aisle 15	Location 24
11	Aisle 7	Location 24
12	Aisle 7	Location 14
13	Aisle 2	Location 39
14	Aisle 1	Location 42
