Order 0	number of articles 23
0	Aisle 9	Location 0
1	Aisle 19	Location 26
2	Aisle 4	Location 16
3	Aisle 2	Location 22
4	Aisle 6	Location 25
5	Aisle 8	Location 39
6	Aisle 17	Location 4
7	Aisle 3	Location 25
8	Aisle 14	Location 0
9	Aisle 16	Location 15
10	Aisle 6	Location 21
11	Aisle 4	Location 44
12	Aisle 3	Location 33
13	Aisle 3	Location 9
14	Aisle 18	Location 38
15	Aisle 9	Location 33
16	Aisle 7	Location 9
17	Aisle 12	Location 24
18	Aisle 2	Location 40
19	Aisle 3	Location 40
20	Aisle 4	Location 26
21	Aisle 9	Location 26
22	Aisle 1	Location 22
Order 1	number of articles 8
0	Aisle 6	Location 1
1	Aisle 3	Location 3
2	Aisle 7	Location 39
3	Aisle 3	Location 9
4	Aisle 15	Location 35
5	Aisle 3	Location 23
6	Aisle 13	Location 19
7	Aisle 1	Location 11
Order 2	number of articles 23
0	Aisle 1	Location 7
1	Aisle 9	Location 29
2	Aisle 8	Location 0
3	Aisle 2	Location 17
4	Aisle 9	Location 2
5	Aisle 11	Location 19
6	Aisle 12	Location 12
7	Aisle 4	Location 35
8	Aisle 13	Location 3
9	Aisle 3	Location 22
10	Aisle 11	Location 33
11	Aisle 6	Location 8
12	Aisle 14	Location 38
13	Aisle 18	Location 37
14	Aisle 0	Location 43
15	Aisle 19	Location 15
16	Aisle 10	Location 38
17	Aisle 5	Location 10
18	Aisle 19	Location 0
19	Aisle 15	Location 18
20	Aisle 17	Location 34
21	Aisle 4	Location 2
22	Aisle 18	Location 21
Order 3	number of articles 14
0	Aisle 9	Location 5
1	Aisle 19	Location 16
2	Aisle 13	Location 34
3	Aisle 9	Location 15
4	Aisle 4	Location 28
5	Aisle 10	Location 34
6	Aisle 19	Location 31
7	Aisle 10	Location 16
8	Aisle 10	Location 9
9	Aisle 3	Location 41
10	Aisle 6	Location 3
11	Aisle 7	Location 38
12	Aisle 3	Location 12
13	Aisle 0	Location 20
Order 4	number of articles 9
0	Aisle 17	Location 35
1	Aisle 16	Location 23
2	Aisle 8	Location 43
3	Aisle 7	Location 37
4	Aisle 16	Location 41
5	Aisle 12	Location 18
6	Aisle 17	Location 20
7	Aisle 7	Location 7
8	Aisle 19	Location 5
Order 5	number of articles 5
0	Aisle 12	Location 39
1	Aisle 6	Location 44
2	Aisle 16	Location 2
3	Aisle 0	Location 35
4	Aisle 19	Location 3
Order 6	number of articles 17
0	Aisle 1	Location 39
1	Aisle 6	Location 34
2	Aisle 2	Location 32
3	Aisle 1	Location 21
4	Aisle 1	Location 26
5	Aisle 17	Location 1
6	Aisle 11	Location 13
7	Aisle 18	Location 14
8	Aisle 1	Location 32
9	Aisle 9	Location 4
10	Aisle 13	Location 41
11	Aisle 17	Location 37
12	Aisle 15	Location 28
13	Aisle 15	Location 13
14	Aisle 0	Location 43
15	Aisle 10	Location 26
16	Aisle 6	Location 40
Order 7	number of articles 5
0	Aisle 6	Location 42
1	Aisle 4	Location 23
2	Aisle 0	Location 2
3	Aisle 13	Location 31
4	Aisle 10	Location 29
Order 8	number of articles 22
0	Aisle 1	Location 5
1	Aisle 9	Location 6
2	Aisle 9	Location 14
3	Aisle 5	Location 28
4	Aisle 18	Location 28
5	Aisle 5	Location 15
6	Aisle 4	Location 30
7	Aisle 18	Location 29
8	Aisle 9	Location 21
9	Aisle 11	Location 16
10	Aisle 11	Location 27
11	Aisle 7	Location 36
12	Aisle 11	Location 19
13	Aisle 10	Location 10
14	Aisle 4	Location 29
15	Aisle 5	Location 29
16	Aisle 14	Location 28
17	Aisle 11	Location 2
18	Aisle 16	Location 7
19	Aisle 13	Location 12
20	Aisle 7	Location 37
21	Aisle 2	Location 22
Order 9	number of articles 21
0	Aisle 9	Location 31
1	Aisle 10	Location 19
2	Aisle 2	Location 25
3	Aisle 2	Location 37
4	Aisle 8	Location 1
5	Aisle 2	Location 21
6	Aisle 3	Location 16
7	Aisle 2	Location 12
8	Aisle 3	Location 0
9	Aisle 18	Location 17
10	Aisle 16	Location 1
11	Aisle 3	Location 14
12	Aisle 4	Location 41
13	Aisle 11	Location 18
14	Aisle 7	Location 2
15	Aisle 6	Location 10
16	Aisle 7	Location 3
17	Aisle 9	Location 29
18	Aisle 8	Location 28
19	Aisle 17	Location 29
20	Aisle 10	Location 32
Order 10	number of articles 19
0	Aisle 18	Location 23
1	Aisle 4	Location 43
2	Aisle 19	Location 27
3	Aisle 19	Location 22
4	Aisle 2	Location 31
5	Aisle 4	Location 29
6	Aisle 8	Location 4
7	Aisle 9	Location 12
8	Aisle 17	Location 43
9	Aisle 6	Location 12
10	Aisle 0	Location 16
11	Aisle 12	Location 37
12	Aisle 17	Location 36
13	Aisle 9	Location 9
14	Aisle 7	Location 35
15	Aisle 6	Location 10
16	Aisle 1	Location 40
17	Aisle 9	Location 6
18	Aisle 10	Location 19
Order 11	number of articles 10
0	Aisle 15	Location 36
1	Aisle 16	Location 26
2	Aisle 14	Location 23
3	Aisle 0	Location 29
4	Aisle 8	Location 38
5	Aisle 7	Location 38
6	Aisle 5	Location 41
7	Aisle 6	Location 29
8	Aisle 7	Location 36
9	Aisle 17	Location 10
Order 12	number of articles 5
0	Aisle 0	Location 19
1	Aisle 5	Location 17
2	Aisle 4	Location 17
3	Aisle 12	Location 20
4	Aisle 11	Location 34
Order 13	number of articles 15
0	Aisle 18	Location 31
1	Aisle 6	Location 27
2	Aisle 14	Location 20
3	Aisle 16	Location 44
4	Aisle 10	Location 10
5	Aisle 14	Location 15
6	Aisle 17	Location 17
7	Aisle 10	Location 34
8	Aisle 1	Location 33
9	Aisle 12	Location 33
10	Aisle 15	Location 23
11	Aisle 12	Location 7
12	Aisle 17	Location 42
13	Aisle 1	Location 4
14	Aisle 2	Location 42
Order 14	number of articles 13
0	Aisle 19	Location 7
1	Aisle 18	Location 44
2	Aisle 19	Location 36
3	Aisle 15	Location 43
4	Aisle 18	Location 5
5	Aisle 10	Location 8
6	Aisle 12	Location 1
7	Aisle 18	Location 39
8	Aisle 0	Location 39
9	Aisle 13	Location 1
10	Aisle 5	Location 9
11	Aisle 15	Location 5
12	Aisle 16	Location 44
Order 15	number of articles 6
0	Aisle 13	Location 10
1	Aisle 7	Location 21
2	Aisle 4	Location 2
3	Aisle 11	Location 16
4	Aisle 1	Location 11
5	Aisle 13	Location 4
Order 16	number of articles 22
0	Aisle 6	Location 17
1	Aisle 14	Location 11
2	Aisle 18	Location 40
3	Aisle 8	Location 24
4	Aisle 16	Location 2
5	Aisle 14	Location 32
6	Aisle 5	Location 10
7	Aisle 5	Location 33
8	Aisle 9	Location 16
9	Aisle 10	Location 5
10	Aisle 18	Location 42
11	Aisle 7	Location 16
12	Aisle 12	Location 43
13	Aisle 4	Location 24
14	Aisle 5	Location 23
15	Aisle 18	Location 34
16	Aisle 11	Location 16
17	Aisle 13	Location 23
18	Aisle 19	Location 1
19	Aisle 5	Location 29
20	Aisle 4	Location 6
21	Aisle 7	Location 19
Order 17	number of articles 20
0	Aisle 9	Location 34
1	Aisle 18	Location 11
2	Aisle 10	Location 14
3	Aisle 13	Location 7
4	Aisle 19	Location 40
5	Aisle 1	Location 25
6	Aisle 7	Location 6
7	Aisle 5	Location 7
8	Aisle 0	Location 43
9	Aisle 16	Location 9
10	Aisle 3	Location 40
11	Aisle 15	Location 26
12	Aisle 14	Location 41
13	Aisle 4	Location 37
14	Aisle 3	Location 17
15	Aisle 18	Location 1
16	Aisle 0	Location 38
17	Aisle 14	Location 13
18	Aisle 14	Location 37
19	Aisle 4	Location 33
Order 18	number of articles 18
0	Aisle 12	Location 43
1	Aisle 19	Location 20
2	Aisle 10	Location 33
3	Aisle 11	Location 16
4	Aisle 12	Location 23
5	Aisle 10	Location 23
6	Aisle 12	Location 32
7	Aisle 9	Location 16
8	Aisle 3	Location 13
9	Aisle 17	Location 31
10	Aisle 12	Location 1
11	Aisle 16	Location 44
12	Aisle 5	Location 26
13	Aisle 11	Location 41
14	Aisle 17	Location 12
15	Aisle 1	Location 33
16	Aisle 18	Location 9
17	Aisle 4	Location 9
Order 19	number of articles 5
0	Aisle 17	Location 10
1	Aisle 12	Location 37
2	Aisle 14	Location 8
3	Aisle 4	Location 11
4	Aisle 2	Location 9
