Order 0	number of articles 18
0	Aisle 19	Location 8
1	Aisle 7	Location 13
2	Aisle 6	Location 32
3	Aisle 18	Location 27
4	Aisle 12	Location 2
5	Aisle 10	Location 19
6	Aisle 18	Location 25
7	Aisle 9	Location 1
8	Aisle 2	Location 21
9	Aisle 17	Location 34
10	Aisle 17	Location 25
11	Aisle 7	Location 11
12	Aisle 3	Location 16
13	Aisle 15	Location 16
14	Aisle 4	Location 21
15	Aisle 16	Location 41
16	Aisle 14	Location 38
17	Aisle 10	Location 23
Order 1	number of articles 10
0	Aisle 17	Location 17
1	Aisle 1	Location 20
2	Aisle 11	Location 14
3	Aisle 12	Location 35
4	Aisle 4	Location 26
5	Aisle 2	Location 40
6	Aisle 10	Location 41
7	Aisle 5	Location 10
8	Aisle 8	Location 8
9	Aisle 0	Location 21
Order 2	number of articles 21
0	Aisle 2	Location 42
1	Aisle 4	Location 3
2	Aisle 18	Location 38
3	Aisle 18	Location 32
4	Aisle 13	Location 21
5	Aisle 1	Location 9
6	Aisle 8	Location 2
7	Aisle 11	Location 16
8	Aisle 0	Location 30
9	Aisle 8	Location 24
10	Aisle 11	Location 39
11	Aisle 6	Location 15
12	Aisle 18	Location 15
13	Aisle 16	Location 19
14	Aisle 4	Location 40
15	Aisle 15	Location 21
16	Aisle 10	Location 25
17	Aisle 6	Location 28
18	Aisle 16	Location 6
19	Aisle 14	Location 24
20	Aisle 6	Location 26
Order 3	number of articles 10
0	Aisle 17	Location 0
1	Aisle 4	Location 42
2	Aisle 13	Location 5
3	Aisle 10	Location 37
4	Aisle 9	Location 32
5	Aisle 6	Location 16
6	Aisle 16	Location 43
7	Aisle 9	Location 34
8	Aisle 14	Location 44
9	Aisle 19	Location 43
Order 4	number of articles 7
0	Aisle 11	Location 27
1	Aisle 3	Location 39
2	Aisle 10	Location 0
3	Aisle 17	Location 29
4	Aisle 19	Location 0
5	Aisle 11	Location 38
6	Aisle 5	Location 24
Order 5	number of articles 20
0	Aisle 6	Location 3
1	Aisle 3	Location 31
2	Aisle 2	Location 5
3	Aisle 5	Location 30
4	Aisle 18	Location 26
5	Aisle 9	Location 12
6	Aisle 19	Location 22
7	Aisle 9	Location 28
8	Aisle 11	Location 40
9	Aisle 1	Location 2
10	Aisle 16	Location 26
11	Aisle 11	Location 13
12	Aisle 12	Location 39
13	Aisle 8	Location 26
14	Aisle 9	Location 0
15	Aisle 3	Location 23
16	Aisle 11	Location 14
17	Aisle 14	Location 40
18	Aisle 4	Location 17
19	Aisle 12	Location 15
Order 6	number of articles 12
0	Aisle 18	Location 4
1	Aisle 0	Location 33
2	Aisle 17	Location 25
3	Aisle 7	Location 21
4	Aisle 8	Location 0
5	Aisle 15	Location 25
6	Aisle 0	Location 38
7	Aisle 13	Location 32
8	Aisle 17	Location 7
9	Aisle 14	Location 11
10	Aisle 12	Location 6
11	Aisle 3	Location 22
Order 7	number of articles 5
0	Aisle 12	Location 40
1	Aisle 16	Location 43
2	Aisle 19	Location 38
3	Aisle 2	Location 32
4	Aisle 19	Location 15
Order 8	number of articles 13
0	Aisle 1	Location 1
1	Aisle 0	Location 3
2	Aisle 13	Location 4
3	Aisle 7	Location 37
4	Aisle 16	Location 38
5	Aisle 16	Location 29
6	Aisle 9	Location 43
7	Aisle 5	Location 25
8	Aisle 10	Location 13
9	Aisle 0	Location 23
10	Aisle 18	Location 6
11	Aisle 16	Location 12
12	Aisle 9	Location 40
Order 9	number of articles 19
0	Aisle 11	Location 6
1	Aisle 5	Location 17
2	Aisle 0	Location 16
3	Aisle 12	Location 28
4	Aisle 2	Location 40
5	Aisle 19	Location 30
6	Aisle 6	Location 5
7	Aisle 11	Location 15
8	Aisle 4	Location 33
9	Aisle 13	Location 23
10	Aisle 8	Location 38
11	Aisle 14	Location 3
12	Aisle 15	Location 28
13	Aisle 2	Location 12
14	Aisle 16	Location 16
15	Aisle 19	Location 3
16	Aisle 13	Location 21
17	Aisle 16	Location 32
18	Aisle 14	Location 16
Order 10	number of articles 7
0	Aisle 17	Location 16
1	Aisle 6	Location 26
2	Aisle 6	Location 30
3	Aisle 12	Location 41
4	Aisle 8	Location 35
5	Aisle 0	Location 6
6	Aisle 11	Location 16
Order 11	number of articles 11
0	Aisle 0	Location 2
1	Aisle 12	Location 13
2	Aisle 7	Location 9
3	Aisle 6	Location 25
4	Aisle 11	Location 21
5	Aisle 10	Location 21
6	Aisle 14	Location 12
7	Aisle 18	Location 6
8	Aisle 9	Location 31
9	Aisle 2	Location 19
10	Aisle 18	Location 31
Order 12	number of articles 9
0	Aisle 10	Location 7
1	Aisle 0	Location 1
2	Aisle 18	Location 34
3	Aisle 13	Location 39
4	Aisle 7	Location 14
5	Aisle 18	Location 31
6	Aisle 3	Location 41
7	Aisle 8	Location 44
8	Aisle 14	Location 6
Order 13	number of articles 15
0	Aisle 2	Location 27
1	Aisle 1	Location 2
2	Aisle 18	Location 22
3	Aisle 1	Location 11
4	Aisle 9	Location 15
5	Aisle 11	Location 41
6	Aisle 5	Location 13
7	Aisle 15	Location 36
8	Aisle 19	Location 29
9	Aisle 18	Location 7
10	Aisle 15	Location 11
11	Aisle 19	Location 8
12	Aisle 14	Location 4
13	Aisle 7	Location 41
14	Aisle 10	Location 32
Order 14	number of articles 10
0	Aisle 16	Location 37
1	Aisle 13	Location 21
2	Aisle 11	Location 0
3	Aisle 15	Location 38
4	Aisle 17	Location 31
5	Aisle 9	Location 42
6	Aisle 1	Location 7
7	Aisle 16	Location 6
8	Aisle 4	Location 5
9	Aisle 14	Location 4
Order 15	number of articles 23
0	Aisle 12	Location 1
1	Aisle 10	Location 7
2	Aisle 13	Location 30
3	Aisle 10	Location 32
4	Aisle 17	Location 28
5	Aisle 5	Location 20
6	Aisle 7	Location 25
7	Aisle 11	Location 21
8	Aisle 2	Location 36
9	Aisle 17	Location 6
10	Aisle 5	Location 8
11	Aisle 5	Location 25
12	Aisle 15	Location 36
13	Aisle 9	Location 2
14	Aisle 5	Location 37
15	Aisle 12	Location 15
16	Aisle 12	Location 26
17	Aisle 4	Location 0
18	Aisle 15	Location 40
19	Aisle 16	Location 1
20	Aisle 4	Location 39
21	Aisle 1	Location 43
22	Aisle 11	Location 41
Order 16	number of articles 16
0	Aisle 9	Location 19
1	Aisle 17	Location 12
2	Aisle 18	Location 25
3	Aisle 2	Location 2
4	Aisle 13	Location 11
5	Aisle 9	Location 34
6	Aisle 13	Location 30
7	Aisle 7	Location 13
8	Aisle 3	Location 4
9	Aisle 18	Location 39
10	Aisle 17	Location 1
11	Aisle 13	Location 3
12	Aisle 17	Location 43
13	Aisle 2	Location 12
14	Aisle 3	Location 14
15	Aisle 4	Location 41
Order 17	number of articles 15
0	Aisle 10	Location 39
1	Aisle 12	Location 3
2	Aisle 0	Location 19
3	Aisle 13	Location 5
4	Aisle 3	Location 18
5	Aisle 2	Location 26
6	Aisle 3	Location 36
7	Aisle 5	Location 13
8	Aisle 13	Location 1
9	Aisle 14	Location 19
10	Aisle 10	Location 44
11	Aisle 10	Location 8
12	Aisle 19	Location 6
13	Aisle 6	Location 0
14	Aisle 8	Location 0
Order 18	number of articles 6
0	Aisle 17	Location 7
1	Aisle 10	Location 9
2	Aisle 0	Location 38
3	Aisle 5	Location 19
4	Aisle 13	Location 3
5	Aisle 8	Location 9
Order 19	number of articles 9
0	Aisle 12	Location 43
1	Aisle 7	Location 16
2	Aisle 6	Location 3
3	Aisle 14	Location 44
4	Aisle 1	Location 29
5	Aisle 6	Location 22
6	Aisle 18	Location 17
7	Aisle 2	Location 26
8	Aisle 7	Location 11
