Order 0	number of articles 19
0	Aisle 9	Location 16
1	Aisle 11	Location 18
2	Aisle 3	Location 7
3	Aisle 2	Location 2
4	Aisle 9	Location 17
5	Aisle 15	Location 25
6	Aisle 0	Location 32
7	Aisle 3	Location 40
8	Aisle 18	Location 43
9	Aisle 1	Location 31
10	Aisle 1	Location 17
11	Aisle 5	Location 26
12	Aisle 8	Location 44
13	Aisle 10	Location 43
14	Aisle 11	Location 8
15	Aisle 18	Location 27
16	Aisle 13	Location 35
17	Aisle 17	Location 1
18	Aisle 1	Location 27
Order 1	number of articles 6
0	Aisle 9	Location 32
1	Aisle 12	Location 20
2	Aisle 6	Location 36
3	Aisle 4	Location 1
4	Aisle 0	Location 19
5	Aisle 11	Location 42
Order 2	number of articles 21
0	Aisle 17	Location 34
1	Aisle 14	Location 34
2	Aisle 19	Location 44
3	Aisle 7	Location 15
4	Aisle 0	Location 12
5	Aisle 15	Location 33
6	Aisle 0	Location 22
7	Aisle 12	Location 30
8	Aisle 16	Location 15
9	Aisle 4	Location 36
10	Aisle 12	Location 35
11	Aisle 14	Location 40
12	Aisle 13	Location 27
13	Aisle 4	Location 33
14	Aisle 15	Location 19
15	Aisle 1	Location 3
16	Aisle 8	Location 12
17	Aisle 11	Location 15
18	Aisle 11	Location 1
19	Aisle 7	Location 2
20	Aisle 16	Location 17
Order 3	number of articles 7
0	Aisle 0	Location 25
1	Aisle 11	Location 27
2	Aisle 6	Location 21
3	Aisle 0	Location 13
4	Aisle 0	Location 22
5	Aisle 13	Location 33
6	Aisle 17	Location 33
Order 4	number of articles 16
0	Aisle 9	Location 43
1	Aisle 8	Location 20
2	Aisle 11	Location 28
3	Aisle 12	Location 33
4	Aisle 7	Location 26
5	Aisle 19	Location 26
6	Aisle 0	Location 5
7	Aisle 7	Location 2
8	Aisle 4	Location 19
9	Aisle 17	Location 10
10	Aisle 18	Location 10
11	Aisle 9	Location 4
12	Aisle 4	Location 5
13	Aisle 6	Location 24
14	Aisle 2	Location 25
15	Aisle 19	Location 12
Order 5	number of articles 14
0	Aisle 3	Location 38
1	Aisle 6	Location 4
2	Aisle 17	Location 36
3	Aisle 0	Location 37
4	Aisle 12	Location 14
5	Aisle 13	Location 8
6	Aisle 19	Location 10
7	Aisle 16	Location 6
8	Aisle 16	Location 37
9	Aisle 2	Location 32
10	Aisle 0	Location 28
11	Aisle 14	Location 36
12	Aisle 15	Location 19
13	Aisle 1	Location 22
Order 6	number of articles 19
0	Aisle 15	Location 6
1	Aisle 16	Location 19
2	Aisle 16	Location 42
3	Aisle 5	Location 36
4	Aisle 3	Location 35
5	Aisle 14	Location 28
6	Aisle 18	Location 21
