Order 0	number of articles 12
0	Aisle 2	Location 24
1	Aisle 4	Location 16
2	Aisle 1	Location 27
3	Aisle 19	Location 10
4	Aisle 6	Location 10
5	Aisle 10	Location 13
6	Aisle 10	Location 43
7	Aisle 0	Location 11
8	Aisle 6	Location 21
9	Aisle 15	Location 31
10	Aisle 9	Location 21
11	Aisle 9	Location 18
Order 1	number of articles 8
0	Aisle 8	Location 30
1	Aisle 19	Location 16
2	Aisle 17	Location 31
3	Aisle 1	Location 40
4	Aisle 12	Location 10
5	Aisle 11	Location 14
6	Aisle 9	Location 5
7	Aisle 3	Location 24
Order 2	number of articles 8
0	Aisle 2	Location 31
1	Aisle 13	Location 37
2	Aisle 16	Location 7
3	Aisle 17	Location 5
4	Aisle 14	Location 28
5	Aisle 4	Location 3
6	Aisle 18	Location 40
7	Aisle 5	Location 17
Order 3	number of articles 21
0	Aisle 6	Location 21
1	Aisle 12	Location 29
2	Aisle 16	Location 3
3	Aisle 7	Location 30
4	Aisle 2	Location 39
5	Aisle 0	Location 13
6	Aisle 8	Location 0
7	Aisle 12	Location 2
8	Aisle 3	Location 26
9	Aisle 0	Location 26
10	Aisle 1	Location 13
11	Aisle 18	Location 2
12	Aisle 7	Location 13
13	Aisle 11	Location 44
14	Aisle 5	Location 8
15	Aisle 11	Location 24
16	Aisle 15	Location 25
17	Aisle 2	Location 9
18	Aisle 5	Location 33
19	Aisle 19	Location 19
20	Aisle 14	Location 9
Order 4	number of articles 24
0	Aisle 2	Location 28
1	Aisle 0	Location 6
2	Aisle 19	Location 9
3	Aisle 10	Location 14
4	Aisle 1	Location 7
5	Aisle 16	Location 32
6	Aisle 16	Location 24
7	Aisle 13	Location 15
8	Aisle 13	Location 26
9	Aisle 6	Location 40
10	Aisle 10	Location 8
11	Aisle 7	Location 38
12	Aisle 1	Location 36
13	Aisle 1	Location 13
14	Aisle 18	Location 22
15	Aisle 11	Location 5
16	Aisle 6	Location 18
17	Aisle 0	Location 0
18	Aisle 1	Location 6
19	Aisle 1	Location 16
20	Aisle 3	Location 43
21	Aisle 2	Location 6
22	Aisle 17	Location 35
23	Aisle 0	Location 34
Order 5	number of articles 9
0	Aisle 10	Location 3
1	Aisle 1	Location 30
2	Aisle 10	Location 14
3	Aisle 0	Location 10
4	Aisle 7	Location 1
5	Aisle 7	Location 42
6	Aisle 8	Location 8
7	Aisle 17	Location 19
8	Aisle 5	Location 12
Order 6	number of articles 23
0	Aisle 0	Location 35
1	Aisle 3	Location 28
2	Aisle 5	Location 40
3	Aisle 13	Location 42
4	Aisle 9	Location 33
5	Aisle 10	Location 44
6	Aisle 2	Location 34
7	Aisle 9	Location 3
8	Aisle 2	Location 33
9	Aisle 13	Location 35
10	Aisle 8	Location 40
11	Aisle 1	Location 13
12	Aisle 6	Location 33
13	Aisle 19	Location 8
14	Aisle 13	Location 44
15	Aisle 2	Location 25
16	Aisle 17	Location 10
17	Aisle 18	Location 30
18	Aisle 17	Location 39
19	Aisle 7	Location 17
20	Aisle 18	Location 26
21	Aisle 4	Location 8
22	Aisle 3	Location 41
Order 7	number of articles 9
0	Aisle 7	Location 27
1	Aisle 5	Location 31
2	Aisle 17	Location 13
3	Aisle 15	Location 29
4	Aisle 19	Location 20
5	Aisle 4	Location 13
6	Aisle 8	Location 15
7	Aisle 15	Location 20
8	Aisle 4	Location 7
Order 8	number of articles 6
0	Aisle 9	Location 35
1	Aisle 14	Location 9
2	Aisle 16	Location 0
3	Aisle 3	Location 7
4	Aisle 7	Location 40
5	Aisle 13	Location 32
Order 9	number of articles 23
0	Aisle 6	Location 36
1	Aisle 12	Location 6
2	Aisle 3	Location 20
3	Aisle 4	Location 13
4	Aisle 2	Location 43
5	Aisle 14	Location 14
6	Aisle 17	Location 13
7	Aisle 19	Location 18
8	Aisle 9	Location 24
9	Aisle 12	Location 17
10	Aisle 1	Location 30
11	Aisle 2	Location 12
12	Aisle 4	Location 26
13	Aisle 14	Location 25
14	Aisle 2	Location 14
15	Aisle 9	Location 11
16	Aisle 9	Location 14
17	Aisle 7	Location 18
18	Aisle 8	Location 7
19	Aisle 3	Location 43
20	Aisle 17	Location 18
21	Aisle 8	Location 2
22	Aisle 18	Location 38
Order 10	number of articles 16
0	Aisle 9	Location 42
1	Aisle 10	Location 27
2	Aisle 11	Location 27
3	Aisle 10	Location 14
4	Aisle 6	Location 43
5	Aisle 17	Location 17
6	Aisle 2	Location 41
7	Aisle 1	Location 2
8	Aisle 14	Location 21
9	Aisle 17	Location 18
10	Aisle 3	Location 11
11	Aisle 3	Location 36
12	Aisle 0	Location 9
13	Aisle 0	Location 5
14	Aisle 12	Location 27
15	Aisle 10	Location 32
Order 11	number of articles 8
0	Aisle 8	Location 18
1	Aisle 10	Location 18
2	Aisle 18	Location 42
3	Aisle 11	Location 6
4	Aisle 11	Location 23
5	Aisle 10	Location 7
6	Aisle 10	Location 2
7	Aisle 13	Location 34
Order 12	number of articles 20
0	Aisle 13	Location 27
1	Aisle 3	Location 31
2	Aisle 13	Location 12
3	Aisle 10	Location 14
4	Aisle 0	Location 42
5	Aisle 12	Location 10
6	Aisle 11	Location 37
7	Aisle 6	Location 32
8	Aisle 10	Location 13
9	Aisle 6	Location 13
10	Aisle 17	Location 27
11	Aisle 17	Location 5
12	Aisle 15	Location 3
13	Aisle 8	Location 16
14	Aisle 2	Location 10
15	Aisle 17	Location 12
16	Aisle 14	Location 13
17	Aisle 0	Location 7
18	Aisle 19	Location 39
19	Aisle 9	Location 8
Order 13	number of articles 20
0	Aisle 3	Location 38
1	Aisle 13	Location 30
2	Aisle 3	Location 24
3	Aisle 8	Location 18
4	Aisle 12	Location 18
5	Aisle 13	Location 3
6	Aisle 9	Location 27
7	Aisle 11	Location 20
8	Aisle 13	Location 32
9	Aisle 13	Location 23
10	Aisle 12	Location 23
11	Aisle 13	Location 10
12	Aisle 10	Location 5
13	Aisle 4	Location 0
14	Aisle 15	Location 7
15	Aisle 3	Location 5
