Order 0	number of articles 19
0	Aisle 15	Location 40
1	Aisle 9	Location 41
2	Aisle 18	Location 3
3	Aisle 7	Location 23
4	Aisle 8	Location 2
5	Aisle 10	Location 41
6	Aisle 17	Location 4
7	Aisle 17	Location 31
8	Aisle 0	Location 22
9	Aisle 1	Location 6
10	Aisle 3	Location 28
11	Aisle 16	Location 27
12	Aisle 6	Location 43
13	Aisle 19	Location 1
14	Aisle 10	Location 23
15	Aisle 3	Location 25
16	Aisle 6	Location 16
17	Aisle 8	Location 3
18	Aisle 9	Location 37
Order 1	number of articles 14
0	Aisle 10	Location 32
1	Aisle 3	Location 13
2	Aisle 11	Location 27
3	Aisle 18	Location 28
4	Aisle 13	Location 18
5	Aisle 17	Location 23
6	Aisle 10	Location 25
7	Aisle 7	Location 24
8	Aisle 0	Location 37
9	Aisle 15	Location 3
10	Aisle 11	Location 42
11	Aisle 7	Location 13
12	Aisle 16	Location 16
13	Aisle 18	Location 33
Order 2	number of articles 14
0	Aisle 4	Location 12
1	Aisle 18	Location 40
2	Aisle 3	Location 14
3	Aisle 0	Location 18
4	Aisle 6	Location 6
5	Aisle 14	Location 15
6	Aisle 6	Location 8
7	Aisle 4	Location 5
8	Aisle 0	Location 36
9	Aisle 7	Location 39
10	Aisle 16	Location 39
11	Aisle 8	Location 17
12	Aisle 6	Location 42
13	Aisle 13	Location 13
Order 3	number of articles 6
0	Aisle 1	Location 6
1	Aisle 17	Location 20
2	Aisle 1	Location 36
3	Aisle 10	Location 35
4	Aisle 10	Location 42
5	Aisle 19	Location 32
Order 4	number of articles 14
0	Aisle 6	Location 7
1	Aisle 3	Location 1
2	Aisle 10	Location 41
3	Aisle 8	Location 2
4	Aisle 15	Location 5
5	Aisle 7	Location 15
6	Aisle 3	Location 25
7	Aisle 15	Location 44
8	Aisle 7	Location 9
9	Aisle 11	Location 23
10	Aisle 13	Location 26
11	Aisle 8	Location 0
12	Aisle 7	Location 22
13	Aisle 15	Location 19
Order 5	number of articles 21
0	Aisle 7	Location 20
1	Aisle 16	Location 1
2	Aisle 5	Location 15
3	Aisle 5	Location 10
4	Aisle 5	Location 29
5	Aisle 18	Location 3
6	Aisle 14	Location 24
7	Aisle 9	Location 14
8	Aisle 13	Location 2
9	Aisle 18	Location 36
10	Aisle 1	Location 7
11	Aisle 16	Location 11
12	Aisle 15	Location 43
13	Aisle 2	Location 34
14	Aisle 6	Location 32
15	Aisle 8	Location 9
16	Aisle 12	Location 0
17	Aisle 4	Location 12
18	Aisle 6	Location 13
19	Aisle 6	Location 16
