no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 50
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 9614
empty_posi: 8276
chaotical_: 6021
29655,28641,1207,14212,
26270,28801,1075,4151,
17746,20287,22440,9740,
13688,17181,9056,28726,
25928,17922,11249,18944,
1969,12466,21092,3681,
20893,21244,7062,4561,
23670,23606,18143,28252,
4585,10214,14322,22005,
1258,17090,14340,24332,
23544,15323,21041,32611,
12450,5653,20251,10525,
2122,28122,5076,15896,
18985,9999,26622,19836,
22163,14151,26416,20372,
9084,24631,8604,21469,
572,28267,12271,21853,
29327,20535,15993,10550,
9952,6383,21390,15227,
7623,17498,21804,3650,
29904,20069,4573,12027,
22654,29461,20703,5632,
13711,10943,11651,9325,
3970,13947,16851,13361,
8279,20694,25719,28261,
9622,22215,32218,23517,
32402,31973,14472,25597,
32751,25814,4315,11726,
8290,9995,2006,5969,
25272,9386,32081,14100,
8474,13772,30038,7170,
7567,2025,19660,16255,
31682,16528,8530,23989,
2054,14428,28782,10280,
28567,25123,12775,1681,
20002,12912,29039,23017,
13448,6964,11141,30148,
3296,28600,29082,17376,
32699,17622,6515,17918,
16043,8553,31694,27120,
