no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 30
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 815
empty_posi: 16315
chaotical_: 23167
10544,28565,5803,15752,
5061,4861,10299,9667,
21397,31822,15172,9203,
18018,8723,31926,16282,
27316,2430,6794,30237,
29299,24237,2807,13603,
25525,25133,21481,21566,
15317,20413,26287,20941,
18629,8788,25587,22305,
11429,22885,23536,18398,
16276,9057,24287,24740,
17350,4478,29106,10479,
8150,14519,15109,15420,
4958,25619,31826,11886,
6598,15403,11108,3951,
28505,2022,16398,21018,
27806,27272,2588,6745,
11237,17131,9098,13962,
11552,4107,21236,18472,
27636,32457,29262,24487,
7184,1256,11733,3999,
32702,11612,12101,15149,
3255,31172,2381,9111,
21308,32053,30528,31022,
23394,5177,17677,29561,
27822,24087,29553,13455,
29665,23381,27755,31685,
31509,21884,23537,27529,
26633,29723,225,26254,
29882,8974,2618,18474,
5683,11776,21644,31740,
17829,13615,7085,14545,
24506,24431,29870,25288,
3623,28018,9229,22709,
28545,4678,9260,12484,
29009,13599,28674,10335,
4202,87,26129,19281,
29562,25011,22424,5675,
5088,24552,6153,6118,
26813,26974,8381,22219,
