no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 50
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 30
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 25673
empty_posi: 10402
chaotical_: 8556
23744,5146,25279,18086,
24986,23093,31665,32324,
26276,11688,9953,9306,
13491,23751,16097,6270,
7958,22386,30373,31274,
24175,28310,10992,1122,
3521,11510,26636,19606,
32201,11564,30654,26825,
21138,4330,2937,16627,
8004,32134,22226,4004,
29756,16822,11828,21995,
4962,2200,32213,18038,
16055,15861,11496,27642,
21806,1990,16661,3798,
12733,30967,22054,7667,
179,24940,15875,7918,
32588,24386,23776,27001,
22915,5463,5557,12798,
6695,11020,23278,10118,
24881,31049,14180,10458,
21589,2242,25485,21735,
32215,17785,15087,31335,
3488,2948,9691,10942,
12433,28945,19287,29730,
29207,29095,8028,1791,
23552,24239,8514,19098,
18573,14642,24184,9460,
6856,22756,3448,31217,
20759,1122,21754,9657,
9746,24248,4968,30303,
13202,20006,14995,26817,
19466,16420,5028,11439,
32283,28323,32597,13391,
30306,2710,1633,21183,
13205,28593,20024,11773,
16590,17776,17912,2052,
27174,12636,8089,9016,
8070,32394,26983,17924,
31162,24164,23478,8642,
5575,9899,11985,8411,
