no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 70
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 30
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 27440
empty_posi: 30041
chaotical_: 19495
2706,24256,27671,15844,
21684,16012,15708,30293,
11231,10191,25739,18977,
32177,20218,3165,8430,
7105,26015,27952,10863,
11406,6030,26018,25757,
10422,25406,351,22340,
14441,20846,25143,10434,
1308,20491,16244,28683,
21378,13397,28522,26609,
31160,10302,12111,26531,
1472,1810,7501,17523,
10288,27997,6358,220,
14123,10,32056,27843,
23953,11976,27249,6909,
19059,30130,4164,20498,
29898,25134,12172,20032,
18280,24341,17873,8899,
18734,3093,5913,22612,
5504,9300,2560,13040,
14582,14422,2571,22746,
18004,16161,25658,3299,
14269,17055,20956,24041,
28707,11075,9639,28574,
28930,28399,20232,16522,
6222,10006,10168,4436,
31402,21022,16272,20797,
11738,17416,6814,13293,
6011,2642,5496,21618,
5105,18204,25552,2438,
2466,18315,23881,20240,
15458,22891,3209,26862,
29997,9240,13456,8946,
21020,2206,16456,21034,
21138,19743,20573,31589,
29622,6005,23374,17138,
28967,31513,5061,2475,
32235,7747,2340,23347,
2472,14931,13920,4475,
26134,31600,29458,20875,
