no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 30
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 3390
empty_posi: 1990
chaotical_: 32290
32678,18946,18467,6231,
24932,19698,6938,3930,
8930,12837,5817,8723,
17461,748,16989,4216,
17231,19462,9243,862,
13439,25619,15711,9870,
17463,30283,15059,10524,
1554,9584,23427,6132,
13589,23297,21310,18102,
18742,5809,11327,15044,
1562,21016,27661,19609,
26403,19623,32671,29532,
3242,21473,12996,28340,
3721,23496,14018,17119,
22493,31638,31805,15102,
28682,8878,25691,26035,
21759,6610,3366,16366,
19131,9366,15666,516,
17423,22293,12927,17154,
18598,29666,22688,26176,
31812,26178,10781,1849,
11083,11416,16663,22425,
131,18208,23338,9112,
18458,32480,21656,28807,
25578,6364,24227,27048,
21755,18826,30010,3907,
32329,31877,22488,23542,
1223,17541,2474,21581,
28835,1935,7408,13459,
29644,15209,19877,12519,
31154,18001,12130,31634,
25677,22510,29312,1431,
6752,20103,1149,11660,
19199,31859,4000,20649,
2639,25041,7648,29215,
11149,11897,25347,27818,
31825,8242,29187,25194,
17684,4389,25013,24303,
13040,19089,9388,24467,
3752,28609,6236,13836,
