no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: l
type______: f
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 11065
empty_posi: 4970
chaotical_: 22679
28099,9811,25047,22373,
14175,27318,22352,15443,
4296,15643,24189,23802,
30858,25589,7633,6287,
6481,17994,27408,3418,
31127,27842,6159,17002,
20095,6398,31932,6536,
30209,26410,25181,7529,
23624,11734,13341,40,
20568,4097,6340,24051,
3060,30071,22982,6148,
29375,23902,15231,23506,
19617,16139,10941,10889,
32620,27930,25471,29880,
3008,11965,29948,7754,
20780,852,18151,32440,
23957,17470,1010,12669,
19420,6383,3473,19145,
30139,28995,23808,17529,
31984,31250,30087,14151,
28574,16389,19453,13374,
3056,29864,18315,21106,
26367,2496,16306,17645,
31478,5854,7055,3308,
24692,15668,30302,7244,
14129,32168,27966,31807,
485,13607,31283,19523,
31077,13116,113,11605,
6927,7905,28120,28001,
30313,7573,5563,1790,
32261,28846,10469,18776,
24488,31985,28382,15469,
10154,28768,9322,5501,
13216,31315,9043,20411,
14393,18890,14184,15689,
24166,17922,17606,9315,
15294,13638,9046,15579,
10784,17928,21399,8645,
17050,11824,28830,2931,
32649,21684,859,26020,
