no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 90
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 25943
empty_posi: 26904
chaotical_: 7419
23506,2044,8415,14272,
24949,8316,22881,3448,
21198,9257,14708,21812,
18431,21163,10736,7416,
32072,1106,15030,10932,
42,12970,22769,26997,
14284,28496,15004,14045,
19613,15621,9029,9425,
13115,32513,26128,881,
24212,29321,18686,18253,
23883,26308,11631,8149,
26205,9931,8678,21010,
6404,18943,16653,11156,
29659,24223,505,8620,
18243,8858,23982,28891,
9990,16033,28134,20617,
7995,14209,26894,3834,
12394,2480,8082,10623,
22256,8997,24154,13545,
8612,12141,23189,10819,
7098,27132,2741,27585,
3560,27329,4282,5619,
23240,8445,6580,28990,
31358,28756,22147,6029,
22938,9253,29154,8772,
8000,11543,10148,29814,
7814,23796,24892,30039,
30493,5307,31619,20212,
10548,6384,6582,1313,
8345,55,10686,30899,
31521,28705,32181,10992,
3659,7238,7845,21828,
28704,15252,15507,10550,
1885,26598,24508,19609,
26324,7128,16158,26119,
30736,17114,24634,19851,
14648,3972,25625,13726,
4661,3114,9613,24661,
1303,6575,3257,13528,
15797,20638,15315,18710,
