no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 70
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 156
empty_posi: 16757
chaotical_: 29149
11714,24809,26720,12007,
17792,91,23620,18892,
18780,20065,24486,2187,
32429,29956,17976,15007,
22352,15808,5723,25718,
16202,14482,25571,16165,
28078,22866,18458,24666,
15554,32579,6919,7826,
19805,6889,20976,1420,
31123,26138,10013,28413,
23188,25176,28383,4997,
26066,4446,15825,10210,
25954,7161,17502,23140,
20389,23321,899,17568,
16935,30504,16086,9577,
9159,4506,20424,30460,
12825,11462,15911,13691,
32264,17908,16871,27037,
7104,21943,4641,19363,
2507,10877,9564,4750,
4985,20836,18188,17295,
12934,335,9816,5567,
13303,15418,16928,15888,
9285,6858,22079,14211,
18109,30248,11789,23452,
7207,25616,40,24340,
15526,14629,14197,1741,
2271,1416,19809,10507,
30301,16296,6509,20192,
31540,4444,14825,2536,
23781,31535,31231,21047,
26242,16890,22772,144,
18963,23225,5803,14551,
12599,18583,26987,22729,
16655,8523,16609,16107,
5463,11175,14953,32192,
30422,19566,10889,20287,
20729,13671,24510,23684,
10939,2735,636,11718,
9927,29267,13936,22153,
