no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 40
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 30
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 25832
empty_posi: 5435
chaotical_: 3963
31041,974,22587,23469,
30813,29096,2655,6751,
25634,16640,17828,18675,
8833,26070,31889,25630,
103,28716,23218,5775,
13785,20424,2376,15058,
28739,1333,11327,13427,
22285,25611,11104,25702,
15984,19056,7112,15526,
31880,29151,23961,14109,
5290,15656,16879,13252,
11511,10168,19734,523,
561,14875,26874,6523,
19918,10175,7134,17818,
21067,31227,5969,18703,
451,27727,13150,15366,
29376,24046,10756,10710,
5969,31865,9958,12769,
27229,3086,32578,12220,
1846,28801,9767,11921,
24433,23529,12515,11201,
758,18015,32699,27853,
11859,4866,24288,27766,
4950,1599,13214,8995,
4058,29007,2517,11908,
18145,14080,5549,7285,
20451,3513,32134,23845,
28774,8888,46,8311,
5071,671,19287,8872,
30072,27439,5704,11315,
12546,27219,21714,18673,
11501,28256,5766,31365,
4965,11163,26149,27127,
19807,31484,15704,23711,
13285,5681,24737,28741,
27566,21734,14226,25222,
7922,20292,30013,26489,
2428,2487,9451,21395,
2817,3573,28433,7368,
13232,5436,10879,30451,
