no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: l
type______: f
no_orders_: 40
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 9021
empty_posi: 30591
chaotical_: 15066
17109,15731,15319,17442,
30285,15960,19332,12614,
24731,22398,12318,19092,
14758,28356,20314,22773,
30847,27013,22902,27332,
21734,14351,30424,23264,
528,13655,30962,19968,
1703,12011,4712,6727,
22035,10535,23157,19737,
3832,13228,8075,17196,
767,25102,19769,1762,
27610,15565,26962,26838,
29058,16007,27724,1716,
26051,12651,30950,13391,
22779,241,14093,31469,
27679,21448,22017,8933,
1022,528,31156,31597,
16842,15306,6003,21677,
25812,29581,1479,24600,
31127,24954,17310,27387,
31224,12914,15014,10070,
17100,14214,250,30444,
667,10670,24064,27798,
1443,21950,5777,30684,
800,17559,17499,28358,
20427,13210,15492,27120,
6561,29027,18832,9949,
4325,29363,15493,25741,
8808,13229,6477,28242,
9992,14662,25179,18655,
11383,18167,18322,13730,
15166,7348,15458,84,
15873,20770,14644,19150,
28164,7173,11272,19230,
26862,9463,23644,12250,
21453,10848,18000,7860,
12123,5282,12553,335,
16768,18836,1107,5201,
14359,21554,8586,27834,
26869,13459,17338,26484,
