no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 60
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 14419
empty_posi: 3642
chaotical_: 30495
17745,9737,12328,8807,
6535,2948,11429,11371,
27209,1289,21486,30020,
25830,25089,29149,11057,
2345,17239,702,31780,
9424,31010,10847,129,
9023,25476,8550,17186,
1398,23249,3303,2718,
5697,25332,29750,18379,
11950,11791,18682,19841,
7876,12898,13699,13729,
3698,22382,9566,5974,
27334,32346,15398,29339,
13152,27029,11932,29950,
15397,18365,12794,31651,
14136,26048,30085,30347,
6950,19521,23138,4374,
14688,19517,23978,17351,
6383,16110,26817,13128,
26979,31983,31715,174,
8716,20642,26367,28413,
8557,26575,1225,495,
24814,2189,11275,31217,
4305,3430,19259,20847,
12391,27830,25171,8017,
30340,20308,20189,710,
7728,31348,7757,31808,
27551,4300,23188,22464,
32100,28406,1266,3155,
15841,10006,13068,13532,
2306,24508,574,1557,
23083,6668,21810,26065,
5742,8988,4018,1924,
18178,13469,17594,12804,
22512,2238,2770,4753,
12048,25933,27290,16660,
12084,25119,7079,22948,
31651,28339,909,20302,
4041,23314,11069,23574,
32556,26617,7826,12857,
