no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 70
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 60
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 23942
empty_posi: 6842
chaotical_: 29107
14395,23735,14263,31567,
26863,5191,7500,27140,
29110,24962,19491,12836,
21158,27901,4111,24454,
23119,13528,28994,4580,
16528,3137,17856,6274,
25520,13369,30483,28944,
23465,29083,20544,11730,
22471,17498,26619,1790,
31346,9226,31511,7014,
10056,26018,19264,9302,
30576,11904,21996,8384,
18474,6317,30607,15254,
6058,27747,20238,29048,
9254,4812,30071,14735,
302,9741,24047,13753,
5948,17027,29164,11750,
16780,32076,15780,23234,
32301,9226,16581,17300,
25689,10723,14182,13157,
21762,26061,28477,2406,
6573,1544,32019,26764,
25987,23787,26230,2685,
27813,27364,5038,14767,
1473,18875,7666,14030,
2531,23830,19931,3423,
26253,27714,24088,7076,
5641,2352,22116,20927,
29182,26814,4789,27673,
5186,4152,19126,11525,
14831,31775,11640,22945,
23737,9257,25956,32253,
30334,136,6261,15488,
8991,29807,14500,11399,
5263,16851,14499,3150,
3369,27247,30925,18964,
21575,8714,94,10362,
22800,13820,22239,557,
30609,3567,4581,28868,
5136,10723,27387,23276,
