no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: l
type______: f
no_orders_: 50
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 60
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 4727
empty_posi: 2878
chaotical_: 25668
15823,14153,23739,2618,
28140,27960,25434,2895,
270,28904,8261,32475,
8386,14085,8585,13960,
9370,4902,7529,15446,
10274,17912,22520,29154,
15637,13976,1767,13543,
3537,23360,10139,11525,
1033,5414,31618,9921,
18362,929,7848,8142,
10848,4750,27781,26763,
21097,18418,10010,32460,
15082,5345,5180,1501,
23441,11678,1327,32708,
3291,11523,31862,11207,
31878,1827,26090,11822,
17994,3887,5386,25930,
1220,5270,32146,4022,
28339,23408,23119,10205,
21606,29725,13873,6332,
4469,13865,2978,12266,
18096,25203,28182,28885,
28757,12431,29155,11598,
11398,19304,18004,1864,
17913,298,13816,16348,
22258,10847,320,30609,
6254,3160,18249,17371,
12705,15054,28919,15841,
7075,15561,21059,28291,
28007,30913,30166,15260,
9196,11267,18134,14980,
15031,29015,3328,3034,
10368,6880,28407,9344,
5164,25411,28379,10214,
22011,14860,5406,14220,
6403,12109,15763,23490,
12509,17031,15048,27059,
30622,6350,17302,2721,
18440,24105,24310,18546,
26626,22072,16918,17260,
