no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: l
type______: f
no_orders_: 30
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 60
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 27064
empty_posi: 18493
chaotical_: 15229
2566,26500,28143,20331,
6251,20995,4258,22272,
28640,18757,22841,31844,
25471,8011,12226,11577,
30960,5994,3406,29984,
26847,13552,8191,24958,
941,23818,30050,21120,
20070,20453,7935,23900,
27636,15636,1327,9178,
9874,30514,23598,17684,
11651,2760,28529,19321,
23299,15472,14138,15384,
5758,12859,27753,11036,
9984,19537,3733,31122,
2541,28887,4187,8307,
8690,20246,7670,11486,
21051,24025,12816,20901,
23014,6422,27864,12811,
952,17105,24917,18892,
32271,11070,19706,5726,
28440,17446,28026,25975,
6466,907,26846,27855,
9203,22927,31700,3879,
23673,15762,25162,29322,
835,5787,11835,19411,
31057,761,201,879,
25065,17194,22925,5988,
3212,19451,28715,24210,
15144,17393,19497,4409,
6287,28648,3841,15036,
29480,21242,9332,30885,
4068,1442,19746,10984,
10612,2081,14168,31084,
28602,5153,6697,21191,
7037,12697,1728,18506,
27232,4848,25588,27453,
5909,31845,18461,3947,
8654,15022,9510,5858,
31988,27871,31460,10996,
29212,9614,934,1665,
