no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 70
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 24756
empty_posi: 879
chaotical_: 31435
17791,9402,5110,32424,
14287,31055,9185,29991,
29652,12285,25572,7225,
3976,22370,30322,24985,
654,1576,24286,9563,
11890,21047,27585,2760,
15409,18472,8347,19305,
29436,30461,25277,16482,
27705,25616,28006,5634,
18635,31562,20780,23959,
19347,20373,669,29063,
32054,16276,15399,24476,
15649,21137,14133,19872,
25547,25015,155,3114,
23098,24961,27700,19383,
19145,24434,27593,10236,
20264,2055,19765,32123,
16292,18666,9159,15701,
1961,25448,24808,13151,
9093,805,24574,29303,
11118,11534,27024,23321,
4039,6800,29098,28717,
27295,21767,5507,28195,
2683,9594,7261,22594,
6741,11397,32685,28733,
2788,13974,15996,19464,
8478,8285,13,32233,
19964,24445,18880,722,
13181,904,19510,27374,
31469,17194,2998,28794,
24679,27044,26575,28886,
6041,14460,17983,31708,
28103,4467,25876,28016,
19730,31928,6161,17752,
1275,24411,30035,12623,
31779,30212,13621,32084,
12116,26597,18800,24136,
8645,1517,28551,19128,
8858,2623,16994,22008,
2987,27618,3896,16753,
