Order 0	number of articles 13
0	Aisle 0	Location 5
1	Aisle 16	Location 0
2	Aisle 12	Location 19
3	Aisle 1	Location 29
4	Aisle 11	Location 18
5	Aisle 6	Location 42
6	Aisle 0	Location 40
7	Aisle 14	Location 27
8	Aisle 0	Location 34
9	Aisle 16	Location 9
10	Aisle 0	Location 36
11	Aisle 0	Location 14
12	Aisle 0	Location 23
Order 1	number of articles 6
0	Aisle 16	Location 36
1	Aisle 0	Location 4
2	Aisle 8	Location 20
3	Aisle 1	Location 9
4	Aisle 7	Location 44
5	Aisle 18	Location 1
Order 2	number of articles 8
0	Aisle 16	Location 19
1	Aisle 0	Location 9
2	Aisle 14	Location 44
3	Aisle 0	Location 42
4	Aisle 19	Location 44
5	Aisle 0	Location 20
6	Aisle 0	Location 27
7	Aisle 1	Location 24
Order 3	number of articles 22
0	Aisle 14	Location 12
1	Aisle 13	Location 15
2	Aisle 11	Location 31
3	Aisle 0	Location 23
4	Aisle 13	Location 25
5	Aisle 1	Location 31
6	Aisle 1	Location 18
7	Aisle 11	Location 18
8	Aisle 1	Location 28
9	Aisle 16	Location 6
10	Aisle 0	Location 3
11	Aisle 7	Location 20
12	Aisle 18	Location 5
13	Aisle 8	Location 11
14	Aisle 1	Location 34
15	Aisle 0	Location 44
16	Aisle 1	Location 35
17	Aisle 19	Location 6
18	Aisle 7	Location 0
19	Aisle 10	Location 12
20	Aisle 1	Location 12
21	Aisle 1	Location 21
Order 4	number of articles 7
0	Aisle 10	Location 11
1	Aisle 14	Location 21
2	Aisle 1	Location 18
3	Aisle 1	Location 3
4	Aisle 9	Location 3
5	Aisle 0	Location 0
6	Aisle 17	Location 14
Order 5	number of articles 6
0	Aisle 1	Location 41
1	Aisle 15	Location 13
2	Aisle 15	Location 7
3	Aisle 6	Location 20
4	Aisle 19	Location 20
5	Aisle 12	Location 41
Order 6	number of articles 7
0	Aisle 0	Location 31
1	Aisle 8	Location 19
2	Aisle 16	Location 13
3	Aisle 16	Location 26
4	Aisle 0	Location 8
5	Aisle 0	Location 28
6	Aisle 9	Location 38
Order 7	number of articles 22
0	Aisle 16	Location 33
1	Aisle 11	Location 38
2	Aisle 0	Location 43
