Order 0	number of articles 14
0	Aisle 0	Location 37
1	Aisle 1	Location 40
2	Aisle 1	Location 42
3	Aisle 9	Location 29
4	Aisle 1	Location 2
5	Aisle 13	Location 16
6	Aisle 1	Location 32
7	Aisle 1	Location 17
8	Aisle 18	Location 1
9	Aisle 6	Location 30
10	Aisle 7	Location 28
11	Aisle 1	Location 6
12	Aisle 19	Location 43
13	Aisle 11	Location 42
Order 1	number of articles 15
0	Aisle 16	Location 30
1	Aisle 18	Location 43
2	Aisle 16	Location 33
3	Aisle 17	Location 12
4	Aisle 0	Location 11
5	Aisle 0	Location 16
6	Aisle 0	Location 7
7	Aisle 0	Location 26
8	Aisle 1	Location 40
9	Aisle 13	Location 42
10	Aisle 1	Location 18
11	Aisle 15	Location 15
12	Aisle 8	Location 21
13	Aisle 12	Location 38
14	Aisle 1	Location 16
Order 2	number of articles 19
0	Aisle 0	Location 1
1	Aisle 19	Location 17
2	Aisle 1	Location 41
3	Aisle 18	Location 31
4	Aisle 7	Location 5
5	Aisle 0	Location 23
6	Aisle 12	Location 22
7	Aisle 7	Location 15
8	Aisle 1	Location 20
9	Aisle 12	Location 42
10	Aisle 18	Location 15
11	Aisle 17	Location 5
12	Aisle 9	Location 27
13	Aisle 9	Location 30
14	Aisle 0	Location 28
15	Aisle 0	Location 15
16	Aisle 0	Location 25
17	Aisle 0	Location 12
18	Aisle 8	Location 18
Order 3	number of articles 13
0	Aisle 0	Location 14
1	Aisle 19	Location 30
2	Aisle 1	Location 38
3	Aisle 9	Location 8
4	Aisle 15	Location 32
5	Aisle 16	Location 23
6	Aisle 6	Location 22
7	Aisle 0	Location 23
8	Aisle 9	Location 17
9	Aisle 6	Location 41
10	Aisle 9	Location 10
11	Aisle 0	Location 37
12	Aisle 1	Location 12
Order 4	number of articles 14
0	Aisle 1	Location 15
1	Aisle 16	Location 24
2	Aisle 0	Location 31
3	Aisle 13	Location 20
4	Aisle 13	Location 24
5	Aisle 17	Location 23
6	Aisle 10	Location 30
7	Aisle 1	Location 3
8	Aisle 18	Location 19
9	Aisle 1	Location 43
10	Aisle 1	Location 44
11	Aisle 0	Location 27
12	Aisle 6	Location 37
13	Aisle 11	Location 36
Order 5	number of articles 16
0	Aisle 15	Location 42
1	Aisle 8	Location 19
2	Aisle 1	Location 33
3	Aisle 0	Location 8
4	Aisle 9	Location 18
5	Aisle 12	Location 1
6	Aisle 1	Location 26
7	Aisle 1	Location 35
8	Aisle 18	Location 42
9	Aisle 8	Location 6
10	Aisle 0	Location 33
11	Aisle 12	Location 4
12	Aisle 10	Location 36
13	Aisle 7	Location 8
14	Aisle 15	Location 28
15	Aisle 18	Location 20
Order 6	number of articles 10
0	Aisle 1	Location 1
1	Aisle 19	Location 7
2	Aisle 8	Location 17
3	Aisle 10	Location 29
4	Aisle 10	Location 36
5	Aisle 15	Location 19
6	Aisle 0	Location 7
7	Aisle 1	Location 24
8	Aisle 13	Location 0
9	Aisle 14	Location 42
Order 7	number of articles 7
0	Aisle 0	Location 14
1	Aisle 8	Location 5
2	Aisle 0	Location 9
3	Aisle 1	Location 9
4	Aisle 17	Location 28
5	Aisle 1	Location 37
6	Aisle 11	Location 25
Order 8	number of articles 11
0	Aisle 17	Location 4
1	Aisle 0	Location 22
2	Aisle 1	Location 33
3	Aisle 16	Location 14
4	Aisle 13	Location 4
5	Aisle 9	Location 42
6	Aisle 15	Location 42
7	Aisle 16	Location 32
8	Aisle 8	Location 42
9	Aisle 0	Location 19
10	Aisle 13	Location 19
Order 9	number of articles 12
0	Aisle 1	Location 36
1	Aisle 1	Location 42
2	Aisle 8	Location 41
3	Aisle 0	Location 31
4	Aisle 1	Location 14
5	Aisle 11	Location 29
6	Aisle 12	Location 35
7	Aisle 17	Location 38
8	Aisle 18	Location 13
9	Aisle 1	Location 3
10	Aisle 1	Location 27
11	Aisle 1	Location 39
Order 10	number of articles 8
0	Aisle 11	Location 5
1	Aisle 0	Location 33
2	Aisle 13	Location 1
3	Aisle 1	Location 39
