Order 0	number of articles 12
0	Aisle 6	Location 18
1	Aisle 1	Location 35
2	Aisle 1	Location 29
3	Aisle 0	Location 24
4	Aisle 1	Location 22
5	Aisle 18	Location 10
6	Aisle 1	Location 32
7	Aisle 0	Location 34
8	Aisle 8	Location 23
9	Aisle 10	Location 44
10	Aisle 11	Location 6
11	Aisle 0	Location 31
Order 1	number of articles 10
0	Aisle 8	Location 34
1	Aisle 16	Location 22
2	Aisle 0	Location 5
3	Aisle 0	Location 34
4	Aisle 13	Location 35
5	Aisle 1	Location 25
6	Aisle 10	Location 23
7	Aisle 18	Location 2
8	Aisle 1	Location 42
9	Aisle 1	Location 20
Order 2	number of articles 15
0	Aisle 1	Location 32
1	Aisle 0	Location 19
2	Aisle 7	Location 40
3	Aisle 0	Location 22
4	Aisle 1	Location 6
5	Aisle 0	Location 9
6	Aisle 11	Location 33
7	Aisle 12	Location 11
8	Aisle 16	Location 0
9	Aisle 1	Location 40
10	Aisle 9	Location 25
11	Aisle 0	Location 26
12	Aisle 0	Location 35
13	Aisle 10	Location 21
14	Aisle 1	Location 5
Order 3	number of articles 19
0	Aisle 0	Location 8
1	Aisle 1	Location 14
2	Aisle 1	Location 3
3	Aisle 0	Location 41
4	Aisle 1	Location 0
5	Aisle 12	Location 43
6	Aisle 18	Location 27
7	Aisle 8	Location 25
8	Aisle 17	Location 8
9	Aisle 6	Location 33
10	Aisle 11	Location 39
11	Aisle 12	Location 35
12	Aisle 9	Location 30
13	Aisle 0	Location 24
14	Aisle 10	Location 37
15	Aisle 0	Location 5
16	Aisle 0	Location 17
17	Aisle 7	Location 10
18	Aisle 0	Location 20
Order 4	number of articles 15
0	Aisle 11	Location 32
1	Aisle 1	Location 12
2	Aisle 0	Location 4
3	Aisle 0	Location 37
4	Aisle 1	Location 37
5	Aisle 0	Location 12
6	Aisle 17	Location 26
7	Aisle 1	Location 4
8	Aisle 0	Location 6
9	Aisle 18	Location 33
10	Aisle 15	Location 33
11	Aisle 16	Location 39
12	Aisle 8	Location 37
13	Aisle 0	Location 30
14	Aisle 16	Location 14
Order 5	number of articles 5
0	Aisle 14	Location 33
1	Aisle 0	Location 30
2	Aisle 10	Location 3
3	Aisle 0	Location 3
4	Aisle 17	Location 28
Order 6	number of articles 22
0	Aisle 0	Location 42
1	Aisle 12	Location 0
2	Aisle 17	Location 34
3	Aisle 0	Location 0
4	Aisle 1	Location 8
5	Aisle 19	Location 19
6	Aisle 0	Location 13
7	Aisle 15	Location 20
8	Aisle 12	Location 4
9	Aisle 10	Location 34
10	Aisle 0	Location 3
11	Aisle 17	Location 9
12	Aisle 15	Location 35
13	Aisle 13	Location 42
14	Aisle 12	Location 5
15	Aisle 0	Location 39
16	Aisle 14	Location 8
17	Aisle 1	Location 2
18	Aisle 0	Location 6
19	Aisle 12	Location 28
20	Aisle 8	Location 23
21	Aisle 0	Location 10
Order 7	number of articles 15
0	Aisle 13	Location 41
1	Aisle 18	Location 11
2	Aisle 10	Location 36
3	Aisle 14	Location 4
4	Aisle 13	Location 42
5	Aisle 16	Location 1
6	Aisle 1	Location 41
7	Aisle 11	Location 18
8	Aisle 8	Location 19
9	Aisle 19	Location 0
10	Aisle 13	Location 32
11	Aisle 14	Location 36
12	Aisle 1	Location 37
13	Aisle 0	Location 3
14	Aisle 15	Location 20
Order 8	number of articles 17
0	Aisle 18	Location 18
1	Aisle 6	Location 9
2	Aisle 16	Location 29
3	Aisle 6	Location 17
4	Aisle 12	Location 6
5	Aisle 8	Location 14
6	Aisle 1	Location 2
7	Aisle 1	Location 44
8	Aisle 10	Location 34
9	Aisle 0	Location 4
10	Aisle 1	Location 25
11	Aisle 18	Location 21
12	Aisle 0	Location 28
13	Aisle 0	Location 20
14	Aisle 7	Location 8
15	Aisle 0	Location 16
16	Aisle 1	Location 22
Order 9	number of articles 9
0	Aisle 10	Location 29
1	Aisle 0	Location 2
2	Aisle 13	Location 17
3	Aisle 0	Location 1
4	Aisle 0	Location 14
5	Aisle 12	Location 13
6	Aisle 1	Location 31
7	Aisle 15	Location 10
8	Aisle 11	Location 44
Order 10	number of articles 23
0	Aisle 1	Location 33
1	Aisle 19	Location 24
2	Aisle 11	Location 31
3	Aisle 0	Location 31
4	Aisle 1	Location 40
5	Aisle 0	Location 7
6	Aisle 11	Location 17
7	Aisle 0	Location 27
8	Aisle 0	Location 38
9	Aisle 1	Location 6
10	Aisle 14	Location 44
11	Aisle 1	Location 4
12	Aisle 14	Location 12
13	Aisle 13	Location 21
14	Aisle 19	Location 42
15	Aisle 19	Location 41
16	Aisle 19	Location 38
17	Aisle 16	Location 24
18	Aisle 0	Location 0
19	Aisle 1	Location 1
20	Aisle 14	Location 32
21	Aisle 1	Location 3
22	Aisle 1	Location 15
Order 11	number of articles 19
0	Aisle 7	Location 17
1	Aisle 0	Location 4
2	Aisle 12	Location 36
3	Aisle 0	Location 40
4	Aisle 17	Location 26
5	Aisle 11	Location 35
6	Aisle 16	Location 40
7	Aisle 1	Location 39
8	Aisle 0	Location 24
9	Aisle 0	Location 43
10	Aisle 0	Location 7
11	Aisle 10	Location 23
12	Aisle 0	Location 13
13	Aisle 0	Location 37
14	Aisle 10	Location 6
15	Aisle 1	Location 0
16	Aisle 1	Location 33
17	Aisle 1	Location 23
18	Aisle 0	Location 30
Order 12	number of articles 8
0	Aisle 19	Location 31
1	Aisle 1	Location 12
2	Aisle 14	Location 11
3	Aisle 1	Location 30
4	Aisle 9	Location 17
5	Aisle 11	Location 44
6	Aisle 17	Location 2
7	Aisle 1	Location 0
Order 13	number of articles 20
0	Aisle 1	Location 24
1	Aisle 10	Location 42
2	Aisle 0	Location 10
3	Aisle 18	Location 22
4	Aisle 0	Location 21
5	Aisle 0	Location 38
6	Aisle 15	Location 15
7	Aisle 0	Location 2
8	Aisle 1	Location 43
9	Aisle 6	Location 1
10	Aisle 1	Location 27
11	Aisle 1	Location 15
12	Aisle 1	Location 0
13	Aisle 0	Location 33
14	Aisle 19	Location 20
15	Aisle 0	Location 11
16	Aisle 1	Location 2
17	Aisle 12	Location 2
18	Aisle 16	Location 43
19	Aisle 0	Location 9
Order 14	number of articles 16
0	Aisle 0	Location 34
1	Aisle 1	Location 44
2	Aisle 11	Location 2
3	Aisle 9	Location 34
4	Aisle 17	Location 3
