Order 0	number of articles 12
0	Aisle 16	Location 40
1	Aisle 14	Location 14
2	Aisle 1	Location 11
3	Aisle 12	Location 4
4	Aisle 18	Location 24
5	Aisle 18	Location 14
6	Aisle 15	Location 0
7	Aisle 0	Location 8
8	Aisle 0	Location 21
9	Aisle 17	Location 22
10	Aisle 0	Location 27
11	Aisle 1	Location 15
Order 1	number of articles 21
0	Aisle 1	Location 41
1	Aisle 9	Location 33
2	Aisle 6	Location 40
3	Aisle 0	Location 25
4	Aisle 0	Location 36
5	Aisle 1	Location 11
6	Aisle 13	Location 38
7	Aisle 10	Location 4
8	Aisle 19	Location 2
9	Aisle 0	Location 30
10	Aisle 1	Location 27
11	Aisle 0	Location 43
12	Aisle 1	Location 25
13	Aisle 1	Location 42
14	Aisle 19	Location 26
15	Aisle 0	Location 4
16	Aisle 0	Location 24
17	Aisle 8	Location 37
18	Aisle 1	Location 3
19	Aisle 11	Location 25
20	Aisle 0	Location 29
Order 2	number of articles 16
0	Aisle 0	Location 26
1	Aisle 1	Location 12
2	Aisle 7	Location 11
3	Aisle 17	Location 0
4	Aisle 8	Location 44
5	Aisle 0	Location 20
6	Aisle 7	Location 28
7	Aisle 16	Location 32
8	Aisle 17	Location 21
9	Aisle 1	Location 17
10	Aisle 7	Location 16
11	Aisle 0	Location 32
12	Aisle 13	Location 16
13	Aisle 0	Location 42
14	Aisle 12	Location 22
15	Aisle 0	Location 31
Order 3	number of articles 17
0	Aisle 17	Location 9
1	Aisle 1	Location 0
2	Aisle 1	Location 36
3	Aisle 16	Location 8
4	Aisle 1	Location 5
5	Aisle 1	Location 28
6	Aisle 18	Location 1
7	Aisle 10	Location 25
8	Aisle 12	Location 2
9	Aisle 0	Location 29
10	Aisle 11	Location 3
11	Aisle 12	Location 16
12	Aisle 0	Location 31
13	Aisle 0	Location 28
14	Aisle 17	Location 6
15	Aisle 1	Location 2
16	Aisle 15	Location 2
Order 4	number of articles 17
0	Aisle 1	Location 25
1	Aisle 15	Location 21
2	Aisle 1	Location 13
3	Aisle 0	Location 22
4	Aisle 1	Location 7
5	Aisle 15	Location 12
6	Aisle 13	Location 23
7	Aisle 15	Location 23
8	Aisle 7	Location 43
9	Aisle 7	Location 19
10	Aisle 18	Location 23
11	Aisle 1	Location 22
12	Aisle 0	Location 7
13	Aisle 0	Location 34
14	Aisle 8	Location 42
15	Aisle 0	Location 12
16	Aisle 6	Location 3
Order 5	number of articles 8
0	Aisle 0	Location 12
1	Aisle 0	Location 41
2	Aisle 1	Location 4
3	Aisle 6	Location 17
4	Aisle 1	Location 20
5	Aisle 0	Location 25
6	Aisle 1	Location 21
7	Aisle 0	Location 26
Order 6	number of articles 6
0	Aisle 13	Location 7
1	Aisle 0	Location 20
2	Aisle 1	Location 20
3	Aisle 6	Location 1
4	Aisle 18	Location 39
5	Aisle 1	Location 18
Order 7	number of articles 6
0	Aisle 1	Location 42
1	Aisle 0	Location 20
2	Aisle 19	Location 3
3	Aisle 7	Location 26
4	Aisle 11	Location 13
5	Aisle 15	Location 9
Order 8	number of articles 9
0	Aisle 1	Location 4
1	Aisle 15	Location 33
2	Aisle 8	Location 26
3	Aisle 1	Location 12
4	Aisle 8	Location 29
5	Aisle 13	Location 39
6	Aisle 19	Location 13
7	Aisle 12	Location 7
8	Aisle 1	Location 31
Order 9	number of articles 10
0	Aisle 13	Location 22
1	Aisle 0	Location 7
2	Aisle 8	Location 31
3	Aisle 17	Location 31
4	Aisle 13	Location 0
5	Aisle 0	Location 20
6	Aisle 0	Location 16
7	Aisle 19	Location 36
8	Aisle 1	Location 0
9	Aisle 0	Location 23
Order 10	number of articles 6
0	Aisle 15	Location 43
1	Aisle 1	Location 14
2	Aisle 19	Location 37
3	Aisle 1	Location 18
4	Aisle 11	Location 9
5	Aisle 1	Location 4
Order 11	number of articles 10
0	Aisle 1	Location 1
1	Aisle 17	Location 20
2	Aisle 0	Location 39
3	Aisle 0	Location 13
4	Aisle 10	Location 33
5	Aisle 11	Location 34
6	Aisle 1	Location 3
7	Aisle 7	Location 7
8	Aisle 1	Location 24
9	Aisle 1	Location 11
Order 12	number of articles 19
0	Aisle 0	Location 8
1	Aisle 0	Location 12
2	Aisle 1	Location 29
3	Aisle 6	Location 16
4	Aisle 1	Location 1
5	Aisle 1	Location 14
6	Aisle 1	Location 16
7	Aisle 0	Location 6
8	Aisle 1	Location 38
9	Aisle 7	Location 13
10	Aisle 1	Location 39
11	Aisle 0	Location 4
12	Aisle 16	Location 43
13	Aisle 1	Location 2
14	Aisle 0	Location 31
15	Aisle 15	Location 11
16	Aisle 0	Location 39
17	Aisle 0	Location 15
18	Aisle 0	Location 22
Order 13	number of articles 12
0	Aisle 0	Location 39
1	Aisle 0	Location 35
2	Aisle 18	Location 0
3	Aisle 1	Location 43
4	Aisle 17	Location 28
5	Aisle 18	Location 1
6	Aisle 1	Location 4
7	Aisle 12	Location 2
8	Aisle 9	Location 41
9	Aisle 1	Location 3
10	Aisle 0	Location 31
11	Aisle 1	Location 21
Order 14	number of articles 18
0	Aisle 1	Location 29
1	Aisle 0	Location 12
2	Aisle 9	Location 12
3	Aisle 19	Location 27
4	Aisle 1	Location 2
5	Aisle 0	Location 0
6	Aisle 9	Location 24
7	Aisle 1	Location 34
8	Aisle 0	Location 35
9	Aisle 16	Location 29
10	Aisle 0	Location 43
11	Aisle 1	Location 44
12	Aisle 6	Location 24
13	Aisle 13	Location 32
14	Aisle 19	Location 26
15	Aisle 1	Location 33
16	Aisle 0	Location 27
17	Aisle 8	Location 40
Order 15	number of articles 23
0	Aisle 19	Location 5
1	Aisle 12	Location 7
2	Aisle 0	Location 19
3	Aisle 1	Location 21
4	Aisle 0	Location 31
5	Aisle 15	Location 2
6	Aisle 7	Location 0
7	Aisle 6	Location 26
8	Aisle 0	Location 40
9	Aisle 1	Location 3
10	Aisle 0	Location 44
11	Aisle 18	Location 35
12	Aisle 11	Location 13
13	Aisle 8	Location 39
14	Aisle 0	Location 24
15	Aisle 18	Location 31
16	Aisle 0	Location 15
17	Aisle 14	Location 13
18	Aisle 10	Location 16
19	Aisle 1	Location 32
20	Aisle 10	Location 37
21	Aisle 18	Location 7
22	Aisle 15	Location 24
Order 16	number of articles 6
0	Aisle 0	Location 44
1	Aisle 18	Location 22
2	Aisle 1	Location 38
3	Aisle 1	Location 23
4	Aisle 18	Location 43
5	Aisle 1	Location 1
Order 17	number of articles 4
0	Aisle 0	Location 29
1	Aisle 0	Location 3
2	Aisle 1	Location 21
3	Aisle 0	Location 25
Order 18	number of articles 14
0	Aisle 18	Location 8
1	Aisle 10	Location 18
2	Aisle 6	Location 4
3	Aisle 0	Location 31
4	Aisle 0	Location 35
5	Aisle 0	Location 8
6	Aisle 1	Location 24
7	Aisle 11	Location 35
8	Aisle 0	Location 11
9	Aisle 1	Location 12
10	Aisle 11	Location 29
11	Aisle 15	Location 3
12	Aisle 13	Location 16
13	Aisle 0	Location 7
Order 19	number of articles 19
0	Aisle 9	Location 35
1	Aisle 18	Location 11
2	Aisle 1	Location 16
3	Aisle 8	Location 11
4	Aisle 17	Location 44
5	Aisle 1	Location 5
6	Aisle 13	Location 25
7	Aisle 0	Location 41
8	Aisle 1	Location 6
9	Aisle 0	Location 21
10	Aisle 13	Location 14
11	Aisle 0	Location 12
12	Aisle 9	Location 12
13	Aisle 17	Location 40
14	Aisle 17	Location 6
15	Aisle 1	Location 38
16	Aisle 7	Location 16
17	Aisle 1	Location 9
18	Aisle 1	Location 12
Order 20	number of articles 5
0	Aisle 11	Location 3
1	Aisle 0	Location 15
2	Aisle 0	Location 13
3	Aisle 1	Location 40
4	Aisle 16	Location 2
Order 21	number of articles 20
0	Aisle 0	Location 2
1	Aisle 0	Location 12
2	Aisle 0	Location 7
3	Aisle 0	Location 39
4	Aisle 0	Location 14
5	Aisle 16	Location 41
6	Aisle 6	Location 20
7	Aisle 1	Location 13
8	Aisle 0	Location 26
9	Aisle 0	Location 31
10	Aisle 0	Location 25
11	Aisle 1	Location 22
12	Aisle 1	Location 42
13	Aisle 19	Location 23
14	Aisle 13	Location 42
15	Aisle 1	Location 35
16	Aisle 0	Location 9
17	Aisle 0	Location 10
18	Aisle 1	Location 38
19	Aisle 7	Location 33
Order 22	number of articles 8
0	Aisle 13	Location 42
1	Aisle 9	Location 15
2	Aisle 1	Location 16
3	Aisle 17	Location 8
4	Aisle 0	Location 16
5	Aisle 15	Location 22
