Order 0	number of articles 10
0	Aisle 0	Location 36
1	Aisle 19	Location 41
2	Aisle 0	Location 6
3	Aisle 0	Location 15
4	Aisle 0	Location 18
5	Aisle 0	Location 27
6	Aisle 1	Location 39
7	Aisle 17	Location 40
8	Aisle 1	Location 29
9	Aisle 8	Location 28
Order 1	number of articles 9
0	Aisle 10	Location 39
1	Aisle 17	Location 22
2	Aisle 0	Location 26
3	Aisle 19	Location 1
4	Aisle 0	Location 29
5	Aisle 8	Location 5
6	Aisle 0	Location 33
7	Aisle 0	Location 43
8	Aisle 1	Location 22
Order 2	number of articles 23
0	Aisle 0	Location 43
1	Aisle 15	Location 43
2	Aisle 14	Location 14
3	Aisle 1	Location 15
4	Aisle 0	Location 40
5	Aisle 11	Location 37
6	Aisle 0	Location 21
7	Aisle 0	Location 39
8	Aisle 0	Location 4
9	Aisle 1	Location 6
10	Aisle 11	Location 40
11	Aisle 9	Location 24
12	Aisle 0	Location 44
13	Aisle 0	Location 32
14	Aisle 15	Location 14
15	Aisle 1	Location 14
16	Aisle 6	Location 25
17	Aisle 11	Location 27
18	Aisle 0	Location 10
19	Aisle 8	Location 34
20	Aisle 0	Location 13
21	Aisle 0	Location 36
22	Aisle 1	Location 11
Order 3	number of articles 13
0	Aisle 9	Location 5
1	Aisle 19	Location 31
2	Aisle 1	Location 38
3	Aisle 0	Location 34
4	Aisle 15	Location 3
5	Aisle 8	Location 5
6	Aisle 1	Location 17
7	Aisle 1	Location 43
8	Aisle 14	Location 34
9	Aisle 0	Location 11
10	Aisle 7	Location 19
11	Aisle 0	Location 28
12	Aisle 7	Location 40
Order 4	number of articles 5
0	Aisle 0	Location 1
1	Aisle 0	Location 8
2	Aisle 0	Location 21
3	Aisle 16	Location 27
4	Aisle 15	Location 39
Order 5	number of articles 15
0	Aisle 1	Location 36
1	Aisle 1	Location 12
2	Aisle 16	Location 10
3	Aisle 10	Location 41
4	Aisle 14	Location 10
5	Aisle 0	Location 34
6	Aisle 16	Location 25
7	Aisle 1	Location 16
8	Aisle 1	Location 30
9	Aisle 15	Location 38
10	Aisle 1	Location 43
11	Aisle 18	Location 25
12	Aisle 0	Location 13
13	Aisle 10	Location 12
14	Aisle 18	Location 39
Order 6	number of articles 23
0	Aisle 0	Location 5
1	Aisle 1	Location 29
2	Aisle 0	Location 34
3	Aisle 11	Location 26
4	Aisle 14	Location 26
5	Aisle 10	Location 32
6	Aisle 12	Location 29
7	Aisle 0	Location 20
8	Aisle 15	Location 13
9	Aisle 6	Location 14
10	Aisle 13	Location 37
11	Aisle 0	Location 8
12	Aisle 0	Location 9
13	Aisle 18	Location 32
14	Aisle 0	Location 12
15	Aisle 0	Location 38
16	Aisle 1	Location 23
17	Aisle 17	Location 7
18	Aisle 19	Location 24
19	Aisle 0	Location 43
20	Aisle 1	Location 40
21	Aisle 1	Location 27
22	Aisle 1	Location 5
Order 7	number of articles 24
0	Aisle 7	Location 14
1	Aisle 1	Location 14
2	Aisle 1	Location 33
3	Aisle 0	Location 8
4	Aisle 13	Location 13
5	Aisle 11	Location 41
6	Aisle 1	Location 26
7	Aisle 10	Location 5
8	Aisle 1	Location 23
9	Aisle 15	Location 37
10	Aisle 6	Location 11
11	Aisle 10	Location 24
12	Aisle 10	Location 16
13	Aisle 0	Location 13
14	Aisle 0	Location 3
15	Aisle 18	Location 21
16	Aisle 0	Location 30
17	Aisle 1	Location 24
18	Aisle 7	Location 37
19	Aisle 1	Location 25
20	Aisle 10	Location 44
21	Aisle 13	Location 24
22	Aisle 13	Location 15
23	Aisle 6	Location 4
Order 8	number of articles 22
0	Aisle 15	Location 17
1	Aisle 12	Location 13
2	Aisle 1	Location 19
3	Aisle 9	Location 26
4	Aisle 8	Location 40
5	Aisle 7	Location 4
6	Aisle 7	Location 12
7	Aisle 9	Location 14
8	Aisle 1	Location 2
9	Aisle 19	Location 21
10	Aisle 14	Location 39
11	Aisle 0	Location 8
12	Aisle 1	Location 12
13	Aisle 13	Location 40
14	Aisle 6	Location 16
15	Aisle 11	Location 8
16	Aisle 0	Location 0
17	Aisle 11	Location 35
18	Aisle 1	Location 42
19	Aisle 0	Location 17
20	Aisle 1	Location 22
21	Aisle 18	Location 30
Order 9	number of articles 15
0	Aisle 0	Location 24
1	Aisle 0	Location 6
2	Aisle 13	Location 32
3	Aisle 8	Location 27
4	Aisle 17	Location 4
5	Aisle 13	Location 11
6	Aisle 1	Location 4
7	Aisle 1	Location 31
8	Aisle 1	Location 14
9	Aisle 0	Location 27
10	Aisle 0	Location 17
11	Aisle 12	Location 43
12	Aisle 1	Location 24
13	Aisle 0	Location 38
14	Aisle 0	Location 1
Order 10	number of articles 21
0	Aisle 19	Location 2
1	Aisle 12	Location 10
2	Aisle 1	Location 2
3	Aisle 8	Location 14
4	Aisle 1	Location 32
5	Aisle 1	Location 41
6	Aisle 11	Location 43
7	Aisle 7	Location 16
8	Aisle 1	Location 29
9	Aisle 0	Location 15
10	Aisle 0	Location 22
11	Aisle 11	Location 32
12	Aisle 1	Location 23
13	Aisle 1	Location 27
14	Aisle 19	Location 30
15	Aisle 11	Location 13
16	Aisle 12	Location 41
17	Aisle 0	Location 0
18	Aisle 1	Location 4
19	Aisle 7	Location 34
20	Aisle 0	Location 28
Order 11	number of articles 10
0	Aisle 0	Location 6
