Order 0	number of articles 6
0	Aisle 11	Location 30
1	Aisle 0	Location 41
2	Aisle 16	Location 20
3	Aisle 0	Location 37
4	Aisle 18	Location 8
5	Aisle 15	Location 42
Order 1	number of articles 5
0	Aisle 0	Location 1
1	Aisle 9	Location 3
2	Aisle 15	Location 4
3	Aisle 1	Location 7
4	Aisle 1	Location 4
Order 2	number of articles 20
0	Aisle 0	Location 8
1	Aisle 1	Location 3
2	Aisle 17	Location 4
3	Aisle 0	Location 36
4	Aisle 17	Location 3
5	Aisle 1	Location 38
6	Aisle 0	Location 43
7	Aisle 1	Location 44
8	Aisle 7	Location 16
9	Aisle 0	Location 7
10	Aisle 13	Location 20
11	Aisle 1	Location 10
12	Aisle 9	Location 5
13	Aisle 12	Location 30
14	Aisle 18	Location 26
15	Aisle 0	Location 2
16	Aisle 19	Location 7
17	Aisle 0	Location 16
18	Aisle 9	Location 12
19	Aisle 6	Location 33
Order 3	number of articles 21
0	Aisle 7	Location 13
1	Aisle 1	Location 36
2	Aisle 0	Location 34
3	Aisle 18	Location 33
4	Aisle 1	Location 6
5	Aisle 8	Location 25
6	Aisle 19	Location 36
7	Aisle 15	Location 16
8	Aisle 0	Location 6
9	Aisle 7	Location 11
10	Aisle 18	Location 39
11	Aisle 0	Location 39
12	Aisle 0	Location 7
13	Aisle 0	Location 15
14	Aisle 14	Location 4
15	Aisle 0	Location 40
16	Aisle 0	Location 41
17	Aisle 7	Location 28
18	Aisle 1	Location 30
19	Aisle 11	Location 1
20	Aisle 12	Location 23
Order 4	number of articles 7
0	Aisle 19	Location 15
1	Aisle 16	Location 0
2	Aisle 10	Location 42
3	Aisle 15	Location 26
4	Aisle 8	Location 2
5	Aisle 1	Location 31
6	Aisle 12	Location 39
Order 5	number of articles 7
0	Aisle 1	Location 40
1	Aisle 0	Location 1
2	Aisle 0	Location 2
3	Aisle 12	Location 44
4	Aisle 0	Location 41
5	Aisle 1	Location 15
6	Aisle 16	Location 40
Order 6	number of articles 19
0	Aisle 0	Location 30
1	Aisle 11	Location 28
2	Aisle 10	Location 42
3	Aisle 1	Location 34
4	Aisle 1	Location 0
5	Aisle 1	Location 43
6	Aisle 15	Location 38
7	Aisle 1	Location 41
8	Aisle 8	Location 10
9	Aisle 1	Location 12
10	Aisle 19	Location 30
11	Aisle 0	Location 20
12	Aisle 0	Location 2
13	Aisle 17	Location 39
14	Aisle 9	Location 27
15	Aisle 10	Location 22
16	Aisle 10	Location 33
17	Aisle 15	Location 10
18	Aisle 19	Location 20
Order 7	number of articles 11
0	Aisle 13	Location 12
1	Aisle 0	Location 26
