Order 0	number of articles 15
0	Aisle 17	Location 8
1	Aisle 11	Location 6
2	Aisle 17	Location 29
3	Aisle 0	Location 31
4	Aisle 17	Location 13
5	Aisle 19	Location 9
6	Aisle 7	Location 43
7	Aisle 17	Location 22
8	Aisle 14	Location 32
9	Aisle 11	Location 23
10	Aisle 0	Location 30
11	Aisle 1	Location 32
12	Aisle 1	Location 2
13	Aisle 10	Location 32
14	Aisle 13	Location 34
Order 1	number of articles 11
0	Aisle 0	Location 24
1	Aisle 0	Location 30
2	Aisle 15	Location 13
3	Aisle 1	Location 22
4	Aisle 13	Location 44
5	Aisle 8	Location 27
6	Aisle 18	Location 42
7	Aisle 9	Location 44
8	Aisle 1	Location 36
9	Aisle 1	Location 0
10	Aisle 8	Location 33
Order 2	number of articles 9
0	Aisle 17	Location 32
1	Aisle 1	Location 4
2	Aisle 6	Location 19
3	Aisle 1	Location 30
4	Aisle 0	Location 39
5	Aisle 0	Location 24
6	Aisle 9	Location 18
7	Aisle 7	Location 8
8	Aisle 10	Location 8
Order 3	number of articles 7
0	Aisle 18	Location 16
1	Aisle 13	Location 43
2	Aisle 17	Location 43
3	Aisle 9	Location 27
4	Aisle 1	Location 15
5	Aisle 1	Location 26
6	Aisle 13	Location 25
Order 4	number of articles 16
0	Aisle 14	Location 13
1	Aisle 0	Location 9
2	Aisle 12	Location 30
3	Aisle 0	Location 5
4	Aisle 0	Location 40
5	Aisle 15	Location 19
6	Aisle 8	Location 28
7	Aisle 1	Location 18
8	Aisle 9	Location 6
9	Aisle 13	Location 41
10	Aisle 1	Location 32
11	Aisle 9	Location 28
12	Aisle 0	Location 38
13	Aisle 19	Location 41
14	Aisle 12	Location 20
15	Aisle 1	Location 11
Order 5	number of articles 16
0	Aisle 1	Location 16
1	Aisle 0	Location 7
2	Aisle 9	Location 40
3	Aisle 0	Location 9
4	Aisle 14	Location 27
5	Aisle 0	Location 42
6	Aisle 1	Location 39
7	Aisle 0	Location 29
8	Aisle 1	Location 35
9	Aisle 1	Location 30
10	Aisle 18	Location 34
11	Aisle 19	Location 35
12	Aisle 14	Location 15
13	Aisle 11	Location 33
14	Aisle 1	Location 32
15	Aisle 1	Location 40
Order 6	number of articles 13
0	Aisle 1	Location 25
1	Aisle 0	Location 31
2	Aisle 18	Location 25
3	Aisle 19	Location 16
4	Aisle 0	Location 25
5	Aisle 0	Location 21
6	Aisle 0	Location 43
7	Aisle 1	Location 16
8	Aisle 13	Location 28
9	Aisle 13	Location 33
10	Aisle 0	Location 18
11	Aisle 1	Location 1
12	Aisle 0	Location 35
Order 7	number of articles 15
