Order 0	number of articles 9
0	Aisle 1	Location 23
1	Aisle 17	Location 24
2	Aisle 19	Location 1
3	Aisle 1	Location 13
4	Aisle 0	Location 18
5	Aisle 9	Location 38
6	Aisle 1	Location 34
7	Aisle 0	Location 31
8	Aisle 1	Location 22
Order 1	number of articles 7
0	Aisle 1	Location 19
1	Aisle 1	Location 27
2	Aisle 11	Location 16
3	Aisle 9	Location 12
4	Aisle 8	Location 39
5	Aisle 0	Location 22
6	Aisle 1	Location 3
Order 2	number of articles 7
0	Aisle 12	Location 22
1	Aisle 0	Location 24
2	Aisle 11	Location 17
3	Aisle 1	Location 18
4	Aisle 0	Location 1
5	Aisle 1	Location 11
6	Aisle 7	Location 44
Order 3	number of articles 5
0	Aisle 16	Location 0
1	Aisle 13	Location 29
2	Aisle 17	Location 19
3	Aisle 0	Location 29
4	Aisle 1	Location 15
Order 4	number of articles 7
0	Aisle 0	Location 38
1	Aisle 8	Location 28
2	Aisle 0	Location 4
3	Aisle 13	Location 26
4	Aisle 1	Location 4
5	Aisle 12	Location 1
6	Aisle 11	Location 1
Order 5	number of articles 15
0	Aisle 0	Location 2
1	Aisle 1	Location 2
2	Aisle 0	Location 37
3	Aisle 7	Location 14
4	Aisle 1	Location 37
5	Aisle 14	Location 5
6	Aisle 1	Location 30
7	Aisle 0	Location 21
8	Aisle 1	Location 35
9	Aisle 16	Location 7
10	Aisle 1	Location 41
11	Aisle 1	Location 25
12	Aisle 6	Location 40
13	Aisle 0	Location 32
14	Aisle 13	Location 8
Order 6	number of articles 14
0	Aisle 0	Location 5
1	Aisle 0	Location 6
2	Aisle 1	Location 2
3	Aisle 1	Location 5
4	Aisle 16	Location 33
5	Aisle 19	Location 44
6	Aisle 0	Location 10
7	Aisle 11	Location 39
8	Aisle 0	Location 41
9	Aisle 6	Location 8
10	Aisle 0	Location 33
11	Aisle 17	Location 34
12	Aisle 0	Location 40
13	Aisle 9	Location 15
Order 7	number of articles 5
0	Aisle 1	Location 22
1	Aisle 0	Location 29
2	Aisle 13	Location 36
3	Aisle 15	Location 32
4	Aisle 13	Location 22
Order 8	number of articles 9
0	Aisle 14	Location 11
1	Aisle 1	Location 4
2	Aisle 1	Location 39
3	Aisle 8	Location 40
4	Aisle 7	Location 41
5	Aisle 0	Location 37
6	Aisle 12	Location 13
7	Aisle 1	Location 44
8	Aisle 0	Location 2
Order 9	number of articles 5
0	Aisle 18	Location 42
1	Aisle 13	Location 17
2	Aisle 1	Location 36
3	Aisle 18	Location 20
4	Aisle 16	Location 35
Order 10	number of articles 19
0	Aisle 6	Location 19
1	Aisle 0	Location 18
2	Aisle 14	Location 30
3	Aisle 1	Location 38
4	Aisle 1	Location 8
5	Aisle 0	Location 6
6	Aisle 15	Location 18
7	Aisle 1	Location 2
8	Aisle 13	Location 4
9	Aisle 13	Location 21
10	Aisle 1	Location 32
11	Aisle 19	Location 27
12	Aisle 13	Location 12
13	Aisle 1	Location 13
14	Aisle 10	Location 15
15	Aisle 1	Location 39
16	Aisle 0	Location 38
17	Aisle 1	Location 33
18	Aisle 0	Location 25
Order 11	number of articles 14
0	Aisle 1	Location 43
1	Aisle 1	Location 3
2	Aisle 0	Location 2
3	Aisle 0	Location 27
4	Aisle 13	Location 37
5	Aisle 8	Location 26
6	Aisle 0	Location 18
7	Aisle 1	Location 44
8	Aisle 1	Location 26
9	Aisle 1	Location 35
10	Aisle 0	Location 22
11	Aisle 8	Location 30
12	Aisle 0	Location 6
13	Aisle 11	Location 4
Order 12	number of articles 18
0	Aisle 0	Location 27
1	Aisle 0	Location 35
2	Aisle 10	Location 34
3	Aisle 6	Location 17
4	Aisle 12	Location 33
5	Aisle 1	Location 35
6	Aisle 0	Location 20
7	Aisle 18	Location 9
8	Aisle 14	Location 42
9	Aisle 0	Location 4
10	Aisle 8	Location 28
11	Aisle 14	Location 20
12	Aisle 1	Location 14
13	Aisle 1	Location 17
14	Aisle 8	Location 0
15	Aisle 7	Location 2
16	Aisle 11	Location 2
17	Aisle 13	Location 11
Order 13	number of articles 10
0	Aisle 1	Location 29
1	Aisle 0	Location 33
2	Aisle 1	Location 7
3	Aisle 1	Location 34
4	Aisle 0	Location 36
5	Aisle 17	Location 43
6	Aisle 0	Location 38
7	Aisle 9	Location 5
8	Aisle 12	Location 41
9	Aisle 11	Location 30
Order 14	number of articles 6
0	Aisle 1	Location 19
1	Aisle 16	Location 39
2	Aisle 0	Location 15
3	Aisle 10	Location 6
4	Aisle 6	Location 0
5	Aisle 14	Location 39
Order 15	number of articles 18
0	Aisle 16	Location 28
1	Aisle 19	Location 23
2	Aisle 1	Location 39
3	Aisle 1	Location 23
4	Aisle 0	Location 2
5	Aisle 0	Location 6
6	Aisle 10	Location 25
7	Aisle 0	Location 21
8	Aisle 0	Location 40
9	Aisle 19	Location 31
