Order 0	number of articles 24
0	Aisle 7	Location 27
1	Aisle 0	Location 10
2	Aisle 19	Location 2
3	Aisle 15	Location 38
4	Aisle 7	Location 31
5	Aisle 10	Location 33
6	Aisle 17	Location 40
7	Aisle 11	Location 17
8	Aisle 1	Location 1
9	Aisle 0	Location 42
10	Aisle 1	Location 34
11	Aisle 1	Location 9
12	Aisle 1	Location 8
13	Aisle 1	Location 14
14	Aisle 12	Location 0
15	Aisle 12	Location 44
16	Aisle 14	Location 3
17	Aisle 17	Location 1
18	Aisle 7	Location 5
19	Aisle 12	Location 13
20	Aisle 16	Location 32
21	Aisle 0	Location 29
22	Aisle 17	Location 9
23	Aisle 11	Location 32
Order 1	number of articles 8
0	Aisle 9	Location 41
1	Aisle 8	Location 40
2	Aisle 12	Location 28
3	Aisle 0	Location 24
4	Aisle 19	Location 9
5	Aisle 1	Location 42
6	Aisle 1	Location 18
7	Aisle 1	Location 41
Order 2	number of articles 20
0	Aisle 1	Location 23
1	Aisle 6	Location 36
2	Aisle 18	Location 42
3	Aisle 0	Location 33
4	Aisle 1	Location 44
5	Aisle 8	Location 4
6	Aisle 1	Location 13
7	Aisle 11	Location 4
8	Aisle 13	Location 4
9	Aisle 16	Location 19
10	Aisle 10	Location 13
11	Aisle 1	Location 37
12	Aisle 15	Location 34
13	Aisle 1	Location 16
14	Aisle 1	Location 31
15	Aisle 12	Location 43
16	Aisle 6	Location 12
17	Aisle 0	Location 24
18	Aisle 1	Location 42
19	Aisle 13	Location 32
Order 3	number of articles 10
0	Aisle 0	Location 26
1	Aisle 1	Location 36
2	Aisle 11	Location 23
3	Aisle 0	Location 28
4	Aisle 1	Location 40
5	Aisle 0	Location 43
6	Aisle 19	Location 28
7	Aisle 0	Location 0
8	Aisle 1	Location 35
9	Aisle 0	Location 24
Order 4	number of articles 16
0	Aisle 0	Location 26
1	Aisle 1	Location 19
2	Aisle 1	Location 4
3	Aisle 0	Location 5
4	Aisle 1	Location 23
5	Aisle 1	Location 32
6	Aisle 0	Location 19
7	Aisle 0	Location 10
8	Aisle 18	Location 39
9	Aisle 1	Location 11
10	Aisle 12	Location 21
11	Aisle 8	Location 28
12	Aisle 0	Location 32
13	Aisle 1	Location 28
14	Aisle 10	Location 16
15	Aisle 1	Location 37
Order 5	number of articles 16
0	Aisle 9	Location 34
1	Aisle 13	Location 36
2	Aisle 14	Location 27
3	Aisle 17	Location 7
4	Aisle 17	Location 44
5	Aisle 0	Location 4
6	Aisle 14	Location 42
7	Aisle 1	Location 43
8	Aisle 0	Location 3
9	Aisle 10	Location 38
10	Aisle 0	Location 2
11	Aisle 7	Location 29
12	Aisle 0	Location 11
13	Aisle 13	Location 7
14	Aisle 1	Location 35
15	Aisle 1	Location 33
Order 6	number of articles 12
0	Aisle 18	Location 42
1	Aisle 11	Location 34
2	Aisle 0	Location 8
3	Aisle 1	Location 32
4	Aisle 15	Location 21
5	Aisle 1	Location 22
6	Aisle 1	Location 12
7	Aisle 14	Location 11
8	Aisle 1	Location 34
9	Aisle 7	Location 25
10	Aisle 14	Location 18
11	Aisle 0	Location 2
Order 7	number of articles 10
0	Aisle 1	Location 12
1	Aisle 12	Location 23
2	Aisle 9	Location 36
3	Aisle 14	Location 30
4	Aisle 10	Location 16
5	Aisle 0	Location 39
6	Aisle 15	Location 42
7	Aisle 16	Location 34
8	Aisle 7	Location 34
9	Aisle 0	Location 21
Order 8	number of articles 5
0	Aisle 0	Location 32
1	Aisle 0	Location 30
2	Aisle 0	Location 40
3	Aisle 6	Location 43
4	Aisle 0	Location 24
Order 9	number of articles 10
0	Aisle 15	Location 25
1	Aisle 18	Location 35
2	Aisle 8	Location 37
3	Aisle 11	Location 22
4	Aisle 11	Location 13
5	Aisle 7	Location 42
6	Aisle 19	Location 17
7	Aisle 9	Location 44
8	Aisle 1	Location 39
9	Aisle 7	Location 40
Order 10	number of articles 19
0	Aisle 0	Location 38
1	Aisle 8	Location 35
2	Aisle 1	Location 42
3	Aisle 0	Location 36
4	Aisle 1	Location 38
5	Aisle 1	Location 15
6	Aisle 18	Location 4
7	Aisle 0	Location 25
8	Aisle 9	Location 25
9	Aisle 9	Location 8
10	Aisle 1	Location 34
11	Aisle 15	Location 1
12	Aisle 1	Location 37
13	Aisle 19	Location 8
14	Aisle 14	Location 19
15	Aisle 11	Location 37
16	Aisle 15	Location 30
17	Aisle 17	Location 31
18	Aisle 17	Location 1
Order 11	number of articles 13
0	Aisle 12	Location 36
1	Aisle 8	Location 32
2	Aisle 6	Location 4
3	Aisle 10	Location 42
4	Aisle 19	Location 25
5	Aisle 13	Location 23
6	Aisle 14	Location 1
7	Aisle 0	Location 1
8	Aisle 1	Location 33
9	Aisle 9	Location 42
10	Aisle 15	Location 24
11	Aisle 8	Location 9
12	Aisle 0	Location 15
Order 12	number of articles 15
0	Aisle 11	Location 3
1	Aisle 1	Location 23
2	Aisle 0	Location 9
3	Aisle 0	Location 38
4	Aisle 0	Location 43
5	Aisle 1	Location 44
6	Aisle 1	Location 20
7	Aisle 11	Location 5
8	Aisle 0	Location 39
9	Aisle 7	Location 25
10	Aisle 1	Location 31
11	Aisle 19	Location 15
12	Aisle 1	Location 26
13	Aisle 15	Location 2
14	Aisle 0	Location 4
Order 13	number of articles 7
0	Aisle 1	Location 19
1	Aisle 16	Location 33
2	Aisle 8	Location 2
3	Aisle 0	Location 26
4	Aisle 7	Location 37
5	Aisle 1	Location 15
6	Aisle 17	Location 41
Order 14	number of articles 13
0	Aisle 18	Location 42
1	Aisle 11	Location 23
2	Aisle 19	Location 1
3	Aisle 0	Location 13
4	Aisle 19	Location 31
5	Aisle 1	Location 15
6	Aisle 17	Location 7
7	Aisle 1	Location 26
8	Aisle 0	Location 23
9	Aisle 0	Location 9
10	Aisle 8	Location 30
11	Aisle 1	Location 21
12	Aisle 8	Location 42
Order 15	number of articles 14
0	Aisle 1	Location 29
1	Aisle 1	Location 37
2	Aisle 18	Location 15
3	Aisle 0	Location 8
4	Aisle 0	Location 1
5	Aisle 18	Location 0
6	Aisle 15	Location 5
7	Aisle 0	Location 15
8	Aisle 1	Location 18
9	Aisle 1	Location 44
10	Aisle 0	Location 14
11	Aisle 14	Location 7
12	Aisle 12	Location 33
13	Aisle 16	Location 16
Order 16	number of articles 7
0	Aisle 0	Location 37
1	Aisle 1	Location 10
2	Aisle 11	Location 7
3	Aisle 1	Location 9
4	Aisle 1	Location 8
5	Aisle 0	Location 10
6	Aisle 18	Location 9
Order 17	number of articles 22
0	Aisle 8	Location 30
1	Aisle 1	Location 7
2	Aisle 11	Location 11
3	Aisle 1	Location 19
4	Aisle 0	Location 25
5	Aisle 1	Location 31
6	Aisle 14	Location 25
7	Aisle 1	Location 12
8	Aisle 1	Location 9
9	Aisle 1	Location 2
10	Aisle 15	Location 38
11	Aisle 0	Location 39
12	Aisle 1	Location 35
13	Aisle 1	Location 44
14	Aisle 17	Location 31
15	Aisle 18	Location 25
16	Aisle 1	Location 22
17	Aisle 17	Location 14
18	Aisle 1	Location 20
19	Aisle 15	Location 25
20	Aisle 15	Location 13
21	Aisle 12	Location 17
Order 18	number of articles 8
0	Aisle 15	Location 5
1	Aisle 1	Location 32
2	Aisle 11	Location 28
3	Aisle 1	Location 17
4	Aisle 10	Location 29
5	Aisle 1	Location 7
6	Aisle 7	Location 11
7	Aisle 15	Location 21
Order 19	number of articles 8
0	Aisle 1	Location 41
1	Aisle 11	Location 17
