Order 0	number of articles 23
0	Aisle 0	Location 17
1	Aisle 12	Location 17
2	Aisle 0	Location 14
3	Aisle 0	Location 16
4	Aisle 1	Location 22
5	Aisle 1	Location 1
6	Aisle 7	Location 36
7	Aisle 16	Location 14
8	Aisle 16	Location 6
9	Aisle 16	Location 37
10	Aisle 1	Location 34
11	Aisle 1	Location 14
12	Aisle 18	Location 23
13	Aisle 10	Location 2
14	Aisle 1	Location 30
15	Aisle 17	Location 8
16	Aisle 0	Location 35
17	Aisle 1	Location 20
18	Aisle 1	Location 12
19	Aisle 0	Location 37
20	Aisle 0	Location 44
21	Aisle 19	Location 15
22	Aisle 0	Location 13
Order 1	number of articles 18
0	Aisle 10	Location 22
1	Aisle 19	Location 40
2	Aisle 1	Location 16
3	Aisle 1	Location 28
4	Aisle 1	Location 42
5	Aisle 18	Location 6
6	Aisle 14	Location 17
7	Aisle 12	Location 10
8	Aisle 0	Location 7
9	Aisle 7	Location 14
10	Aisle 0	Location 44
11	Aisle 15	Location 25
12	Aisle 16	Location 34
13	Aisle 16	Location 40
14	Aisle 0	Location 13
15	Aisle 1	Location 21
16	Aisle 0	Location 43
17	Aisle 1	Location 18
Order 2	number of articles 20
0	Aisle 0	Location 19
1	Aisle 1	Location 28
2	Aisle 1	Location 3
3	Aisle 1	Location 12
4	Aisle 0	Location 36
5	Aisle 1	Location 30
6	Aisle 17	Location 1
7	Aisle 10	Location 9
8	Aisle 18	Location 18
9	Aisle 10	Location 18
10	Aisle 6	Location 31
11	Aisle 7	Location 27
12	Aisle 1	Location 1
13	Aisle 0	Location 30
14	Aisle 19	Location 26
15	Aisle 7	Location 37
16	Aisle 0	Location 10
17	Aisle 0	Location 25
18	Aisle 16	Location 41
19	Aisle 8	Location 15
Order 3	number of articles 20
0	Aisle 19	Location 8
1	Aisle 15	Location 37
2	Aisle 0	Location 42
3	Aisle 1	Location 18
4	Aisle 7	Location 2
5	Aisle 0	Location 37
6	Aisle 1	Location 10
7	Aisle 1	Location 17
8	Aisle 8	Location 21
9	Aisle 10	Location 34
10	Aisle 1	Location 16
11	Aisle 16	Location 28
12	Aisle 0	Location 19
13	Aisle 0	Location 9
14	Aisle 15	Location 42
15	Aisle 1	Location 30
16	Aisle 16	Location 10
17	Aisle 0	Location 32
18	Aisle 0	Location 21
19	Aisle 11	Location 32
Order 4	number of articles 17
0	Aisle 0	Location 19
1	Aisle 11	Location 20
2	Aisle 13	Location 15
3	Aisle 16	Location 41
4	Aisle 1	Location 14
5	Aisle 19	Location 34
6	Aisle 17	Location 2
7	Aisle 0	Location 10
8	Aisle 8	Location 25
9	Aisle 7	Location 22
10	Aisle 11	Location 17
11	Aisle 1	Location 28
12	Aisle 18	Location 8
13	Aisle 1	Location 7
14	Aisle 10	Location 16
15	Aisle 7	Location 42
16	Aisle 0	Location 16
Order 5	number of articles 17
0	Aisle 13	Location 23
1	Aisle 10	Location 30
2	Aisle 0	Location 8
3	Aisle 0	Location 20
4	Aisle 1	Location 31
5	Aisle 1	Location 36
6	Aisle 11	Location 44
7	Aisle 16	Location 30
8	Aisle 17	Location 28
9	Aisle 1	Location 6
10	Aisle 1	Location 22
11	Aisle 1	Location 23
12	Aisle 0	Location 12
13	Aisle 6	Location 7
14	Aisle 1	Location 30
15	Aisle 15	Location 40
16	Aisle 18	Location 2
Order 6	number of articles 15
0	Aisle 0	Location 0
1	Aisle 0	Location 38
2	Aisle 1	Location 29
3	Aisle 19	Location 23
4	Aisle 10	Location 31
5	Aisle 7	Location 4
6	Aisle 17	Location 9
7	Aisle 1	Location 40
8	Aisle 1	Location 32
9	Aisle 0	Location 37
10	Aisle 1	Location 23
11	Aisle 12	Location 8
12	Aisle 15	Location 38
13	Aisle 1	Location 38
14	Aisle 1	Location 20
Order 7	number of articles 19
0	Aisle 6	Location 44
1	Aisle 9	Location 41
2	Aisle 1	Location 29
3	Aisle 8	Location 7
4	Aisle 9	Location 44
5	Aisle 0	Location 14
6	Aisle 16	Location 37
7	Aisle 1	Location 21
8	Aisle 0	Location 2
9	Aisle 0	Location 26
10	Aisle 0	Location 23
11	Aisle 0	Location 5
12	Aisle 6	Location 32
13	Aisle 14	Location 19
14	Aisle 1	Location 1
15	Aisle 0	Location 38
16	Aisle 0	Location 1
17	Aisle 6	Location 5
18	Aisle 6	Location 34
Order 8	number of articles 23
0	Aisle 0	Location 15
1	Aisle 6	Location 36
2	Aisle 17	Location 28
3	Aisle 0	Location 10
4	Aisle 1	Location 27
5	Aisle 10	Location 3
6	Aisle 1	Location 22
7	Aisle 1	Location 5
8	Aisle 1	Location 1
9	Aisle 1	Location 37
10	Aisle 1	Location 42
11	Aisle 0	Location 38
12	Aisle 13	Location 17
13	Aisle 0	Location 17
14	Aisle 17	Location 41
15	Aisle 9	Location 36
16	Aisle 1	Location 4
17	Aisle 6	Location 29
18	Aisle 16	Location 10
19	Aisle 0	Location 7
20	Aisle 15	Location 24
21	Aisle 15	Location 9
22	Aisle 15	Location 22
Order 9	number of articles 18
0	Aisle 10	Location 30
1	Aisle 16	Location 22
2	Aisle 13	Location 16
3	Aisle 0	Location 4
4	Aisle 11	Location 36
5	Aisle 14	Location 1
6	Aisle 0	Location 34
7	Aisle 1	Location 20
8	Aisle 8	Location 29
9	Aisle 14	Location 27
10	Aisle 1	Location 35
11	Aisle 11	Location 20
12	Aisle 1	Location 13
13	Aisle 14	Location 21
14	Aisle 0	Location 29
15	Aisle 9	Location 13
16	Aisle 1	Location 7
17	Aisle 16	Location 15
Order 10	number of articles 5
0	Aisle 10	Location 16
1	Aisle 0	Location 12
2	Aisle 1	Location 27
3	Aisle 0	Location 30
4	Aisle 12	Location 23
Order 11	number of articles 10
0	Aisle 12	Location 31
1	Aisle 1	Location 21
2	Aisle 14	Location 19
3	Aisle 17	Location 27
4	Aisle 14	Location 3
5	Aisle 9	Location 29
6	Aisle 17	Location 39
7	Aisle 0	Location 39
8	Aisle 18	Location 3
9	Aisle 0	Location 42
Order 12	number of articles 11
0	Aisle 11	Location 14
1	Aisle 0	Location 2
2	Aisle 1	Location 14
3	Aisle 0	Location 38
4	Aisle 6	Location 27
5	Aisle 19	Location 42
6	Aisle 16	Location 13
7	Aisle 0	Location 22
8	Aisle 1	Location 39
9	Aisle 8	Location 2
10	Aisle 12	Location 20
Order 13	number of articles 23
0	Aisle 15	Location 6
1	Aisle 1	Location 16
2	Aisle 1	Location 36
3	Aisle 6	Location 36
4	Aisle 0	Location 14
5	Aisle 8	Location 44
6	Aisle 0	Location 25
7	Aisle 0	Location 6
8	Aisle 1	Location 11
9	Aisle 7	Location 33
10	Aisle 19	Location 24
11	Aisle 14	Location 42
12	Aisle 1	Location 5
13	Aisle 14	Location 1
14	Aisle 17	Location 14
15	Aisle 1	Location 6
16	Aisle 7	Location 17
17	Aisle 6	Location 27
18	Aisle 1	Location 4
19	Aisle 1	Location 3
20	Aisle 0	Location 40
21	Aisle 0	Location 29
22	Aisle 0	Location 34
Order 14	number of articles 15
0	Aisle 1	Location 25
1	Aisle 0	Location 18
2	Aisle 1	Location 17
3	Aisle 0	Location 36
4	Aisle 8	Location 29
5	Aisle 11	Location 39
6	Aisle 8	Location 39
7	Aisle 1	Location 12
8	Aisle 15	Location 25
9	Aisle 1	Location 34
10	Aisle 0	Location 8
11	Aisle 14	Location 18
12	Aisle 1	Location 30
13	Aisle 9	Location 41
14	Aisle 17	Location 35
Order 15	number of articles 15
0	Aisle 0	Location 21
1	Aisle 1	Location 29
2	Aisle 0	Location 26
3	Aisle 1	Location 7
4	Aisle 1	Location 22
5	Aisle 17	Location 6
6	Aisle 15	Location 3
7	Aisle 0	Location 39
8	Aisle 9	Location 26
9	Aisle 8	Location 28
10	Aisle 6	Location 0
11	Aisle 18	Location 43
12	Aisle 1	Location 36
13	Aisle 1	Location 20
14	Aisle 0	Location 19
Order 16	number of articles 11
0	Aisle 1	Location 25
1	Aisle 1	Location 2
2	Aisle 13	Location 8
3	Aisle 1	Location 1
4	Aisle 9	Location 14
5	Aisle 17	Location 39
6	Aisle 7	Location 15
7	Aisle 7	Location 12
8	Aisle 15	Location 17
9	Aisle 15	Location 40
10	Aisle 0	Location 15
Order 17	number of articles 17
0	Aisle 7	Location 7
1	Aisle 19	Location 16
2	Aisle 0	Location 25
3	Aisle 1	Location 41
4	Aisle 8	Location 20
5	Aisle 0	Location 17
6	Aisle 11	Location 39
7	Aisle 0	Location 44
8	Aisle 6	Location 26
9	Aisle 0	Location 2
10	Aisle 6	Location 18
11	Aisle 11	Location 8
12	Aisle 1	Location 35
13	Aisle 9	Location 40
14	Aisle 0	Location 38
15	Aisle 9	Location 22
16	Aisle 1	Location 1
Order 18	number of articles 9
0	Aisle 15	Location 43
1	Aisle 9	Location 9
2	Aisle 1	Location 3
3	Aisle 1	Location 23
4	Aisle 1	Location 16
5	Aisle 0	Location 44
6	Aisle 6	Location 34
7	Aisle 12	Location 38
8	Aisle 8	Location 8
Order 19	number of articles 12
0	Aisle 17	Location 17
1	Aisle 0	Location 0
2	Aisle 6	Location 41
3	Aisle 8	Location 16
4	Aisle 11	Location 12
5	Aisle 7	Location 6
6	Aisle 13	Location 31
7	Aisle 0	Location 4
8	Aisle 15	Location 26
9	Aisle 9	Location 28
10	Aisle 19	Location 41
11	Aisle 19	Location 36
Order 20	number of articles 8
0	Aisle 0	Location 8
1	Aisle 1	Location 44
2	Aisle 9	Location 34
3	Aisle 8	Location 15
4	Aisle 0	Location 36
5	Aisle 12	Location 0
6	Aisle 16	Location 13
7	Aisle 0	Location 29
Order 21	number of articles 17
0	Aisle 18	Location 44
1	Aisle 0	Location 22
2	Aisle 0	Location 38
3	Aisle 18	Location 21
4	Aisle 0	Location 21
5	Aisle 14	Location 20
6	Aisle 14	Location 11
7	Aisle 7	Location 0
8	Aisle 19	Location 11
9	Aisle 1	Location 44
10	Aisle 1	Location 7
11	Aisle 1	Location 40
12	Aisle 6	Location 15
13	Aisle 9	Location 19
14	Aisle 11	Location 0
15	Aisle 1	Location 6
16	Aisle 0	Location 29
Order 22	number of articles 12
0	Aisle 13	Location 6
1	Aisle 1	Location 17
2	Aisle 1	Location 1
3	Aisle 1	Location 22
4	Aisle 13	Location 41
5	Aisle 0	Location 24
6	Aisle 6	Location 39
7	Aisle 0	Location 35
8	Aisle 1	Location 11
9	Aisle 6	Location 33
10	Aisle 1	Location 8
11	Aisle 1	Location 21
Order 23	number of articles 12
0	Aisle 1	Location 13
1	Aisle 7	Location 17
2	Aisle 14	Location 27
3	Aisle 0	Location 31
4	Aisle 0	Location 2
5	Aisle 6	Location 0
6	Aisle 14	Location 25
7	Aisle 1	Location 4
8	Aisle 0	Location 32
9	Aisle 19	Location 43
10	Aisle 8	Location 17
11	Aisle 12	Location 11
Order 24	number of articles 20
0	Aisle 11	Location 40
1	Aisle 12	Location 6
2	Aisle 0	Location 16
3	Aisle 0	Location 31
4	Aisle 18	Location 16
5	Aisle 1	Location 15
6	Aisle 1	Location 12
7	Aisle 8	Location 28
8	Aisle 1	Location 29
9	Aisle 1	Location 3
10	Aisle 6	Location 26
11	Aisle 0	Location 33
12	Aisle 7	Location 3
13	Aisle 1	Location 23
14	Aisle 0	Location 21
15	Aisle 0	Location 39
16	Aisle 0	Location 41
17	Aisle 11	Location 33
18	Aisle 10	Location 18
19	Aisle 0	Location 12
Order 25	number of articles 8
0	Aisle 0	Location 24
1	Aisle 0	Location 0
2	Aisle 8	Location 15
3	Aisle 1	Location 27
4	Aisle 1	Location 26
5	Aisle 1	Location 1
6	Aisle 18	Location 30
7	Aisle 7	Location 25
Order 26	number of articles 10
0	Aisle 10	Location 12
1	Aisle 0	Location 44
2	Aisle 0	Location 30
3	Aisle 18	Location 2
4	Aisle 18	Location 13
5	Aisle 17	Location 40
6	Aisle 14	Location 11
7	Aisle 1	Location 21
8	Aisle 1	Location 18
9	Aisle 14	Location 41
Order 27	number of articles 24
0	Aisle 0	Location 7
1	Aisle 1	Location 39
2	Aisle 10	Location 5
3	Aisle 19	Location 7
4	Aisle 13	Location 0
5	Aisle 13	Location 35
6	Aisle 1	Location 10
7	Aisle 0	Location 11
8	Aisle 12	Location 30
9	Aisle 14	Location 33
10	Aisle 1	Location 35
11	Aisle 0	Location 37
12	Aisle 10	Location 35
13	Aisle 14	Location 9
14	Aisle 16	Location 23
15	Aisle 1	Location 38
16	Aisle 1	Location 19
17	Aisle 17	Location 23
18	Aisle 14	Location 23
19	Aisle 10	Location 28
20	Aisle 0	Location 44
21	Aisle 16	Location 17
22	Aisle 19	Location 44
23	Aisle 1	Location 34
Order 28	number of articles 10
0	Aisle 11	Location 38
1	Aisle 0	Location 0
2	Aisle 0	Location 4
3	Aisle 0	Location 24
4	Aisle 6	Location 19
5	Aisle 0	Location 23
6	Aisle 18	Location 7
7	Aisle 19	Location 14
8	Aisle 10	Location 14
9	Aisle 0	Location 14
Order 29	number of articles 17
0	Aisle 0	Location 37
1	Aisle 0	Location 15
2	Aisle 14	Location 25
3	Aisle 1	Location 8
4	Aisle 1	Location 16
5	Aisle 15	Location 6
6	Aisle 1	Location 24
7	Aisle 0	Location 26
8	Aisle 1	Location 33
9	Aisle 7	Location 41
10	Aisle 11	Location 8
11	Aisle 6	Location 34
12	Aisle 0	Location 35
13	Aisle 18	Location 16
14	Aisle 0	Location 3
15	Aisle 0	Location 10
16	Aisle 10	Location 34
