Order 0	number of articles 7
0	Aisle 9	Location 16
1	Aisle 7	Location 38
2	Aisle 8	Location 11
3	Aisle 3	Location 29
4	Aisle 3	Location 44
5	Aisle 16	Location 14
6	Aisle 8	Location 40
Order 1	number of articles 11
0	Aisle 3	Location 23
1	Aisle 18	Location 33
2	Aisle 0	Location 13
3	Aisle 19	Location 8
4	Aisle 10	Location 18
5	Aisle 1	Location 42
6	Aisle 18	Location 10
7	Aisle 9	Location 12
8	Aisle 6	Location 21
9	Aisle 8	Location 19
10	Aisle 16	Location 3
Order 2	number of articles 21
0	Aisle 7	Location 32
1	Aisle 2	Location 23
2	Aisle 1	Location 36
3	Aisle 18	Location 13
4	Aisle 18	Location 34
5	Aisle 3	Location 6
6	Aisle 16	Location 41
7	Aisle 1	Location 28
8	Aisle 8	Location 5
9	Aisle 10	Location 17
10	Aisle 1	Location 21
11	Aisle 19	Location 40
12	Aisle 15	Location 43
13	Aisle 4	Location 28
14	Aisle 5	Location 23
15	Aisle 6	Location 39
16	Aisle 14	Location 4
17	Aisle 10	Location 25
18	Aisle 12	Location 29
19	Aisle 12	Location 8
20	Aisle 14	Location 8
Order 3	number of articles 19
0	Aisle 13	Location 30
1	Aisle 19	Location 6
2	Aisle 8	Location 42
3	Aisle 14	Location 25
4	Aisle 16	Location 25
5	Aisle 6	Location 13
6	Aisle 13	Location 22
7	Aisle 10	Location 12
8	Aisle 8	Location 13
9	Aisle 5	Location 6
10	Aisle 18	Location 44
11	Aisle 4	Location 29
12	Aisle 16	Location 27
13	Aisle 19	Location 41
14	Aisle 13	Location 8
15	Aisle 11	Location 11
16	Aisle 5	Location 27
17	Aisle 11	Location 21
18	Aisle 16	Location 4
Order 4	number of articles 15
0	Aisle 5	Location 19
1	Aisle 1	Location 1
2	Aisle 5	Location 8
3	Aisle 7	Location 36
4	Aisle 19	Location 6
5	Aisle 18	Location 18
6	Aisle 8	Location 22
7	Aisle 18	Location 4
8	Aisle 12	Location 38
9	Aisle 8	Location 11
