Order 0	number of articles 10
0	Aisle 8	Location 14
1	Aisle 6	Location 4
2	Aisle 14	Location 26
3	Aisle 5	Location 23
4	Aisle 17	Location 15
5	Aisle 10	Location 26
6	Aisle 18	Location 39
7	Aisle 6	Location 6
8	Aisle 4	Location 9
9	Aisle 5	Location 39
Order 1	number of articles 8
0	Aisle 7	Location 35
1	Aisle 16	Location 25
2	Aisle 18	Location 3
3	Aisle 2	Location 34
4	Aisle 12	Location 29
5	Aisle 14	Location 39
6	Aisle 7	Location 34
7	Aisle 4	Location 38
Order 2	number of articles 21
0	Aisle 4	Location 32
1	Aisle 6	Location 31
2	Aisle 14	Location 28
3	Aisle 16	Location 13
4	Aisle 4	Location 22
5	Aisle 9	Location 38
6	Aisle 9	Location 19
7	Aisle 16	Location 7
8	Aisle 2	Location 14
9	Aisle 8	Location 17
10	Aisle 3	Location 14
11	Aisle 14	Location 5
12	Aisle 3	Location 9
13	Aisle 13	Location 5
14	Aisle 9	Location 0
15	Aisle 16	Location 10
16	Aisle 14	Location 10
17	Aisle 12	Location 21
18	Aisle 6	Location 4
19	Aisle 10	Location 3
20	Aisle 0	Location 33
Order 3	number of articles 24
0	Aisle 15	Location 36
1	Aisle 12	Location 23
2	Aisle 6	Location 1
3	Aisle 7	Location 19
4	Aisle 13	Location 27
5	Aisle 0	Location 11
6	Aisle 6	Location 7
7	Aisle 1	Location 4
8	Aisle 11	Location 5
9	Aisle 19	Location 28
10	Aisle 6	Location 16
11	Aisle 8	Location 42
12	Aisle 1	Location 5
13	Aisle 8	Location 12
14	Aisle 7	Location 9
15	Aisle 3	Location 1
16	Aisle 2	Location 22
17	Aisle 15	Location 22
18	Aisle 3	Location 35
19	Aisle 10	Location 33
20	Aisle 18	Location 14
21	Aisle 12	Location 39
22	Aisle 1	Location 17
23	Aisle 2	Location 43
Order 4	number of articles 20
0	Aisle 7	Location 27
1	Aisle 19	Location 12
2	Aisle 15	Location 44
3	Aisle 12	Location 44
4	Aisle 4	Location 1
5	Aisle 12	Location 32
6	Aisle 1	Location 2
7	Aisle 1	Location 4
8	Aisle 12	Location 31
9	Aisle 13	Location 26
10	Aisle 9	Location 38
11	Aisle 13	Location 39
12	Aisle 2	Location 14
