Order 0	number of articles 19
0	Aisle 0	Location 0
1	Aisle 14	Location 9
2	Aisle 1	Location 29
3	Aisle 16	Location 21
4	Aisle 17	Location 16
5	Aisle 6	Location 27
6	Aisle 10	Location 36
7	Aisle 8	Location 40
8	Aisle 3	Location 11
9	Aisle 4	Location 16
10	Aisle 9	Location 19
11	Aisle 13	Location 30
12	Aisle 2	Location 35
13	Aisle 7	Location 23
14	Aisle 1	Location 37
15	Aisle 19	Location 20
16	Aisle 3	Location 4
17	Aisle 15	Location 10
18	Aisle 17	Location 38
Order 1	number of articles 24
0	Aisle 13	Location 14
1	Aisle 8	Location 36
2	Aisle 3	Location 24
3	Aisle 9	Location 31
4	Aisle 10	Location 24
5	Aisle 17	Location 5
6	Aisle 15	Location 29
7	Aisle 0	Location 26
8	Aisle 8	Location 29
9	Aisle 2	Location 32
10	Aisle 0	Location 43
11	Aisle 6	Location 31
12	Aisle 10	Location 13
13	Aisle 11	Location 4
14	Aisle 13	Location 39
15	Aisle 0	Location 14
16	Aisle 19	Location 34
17	Aisle 8	Location 8
18	Aisle 19	Location 24
19	Aisle 5	Location 41
20	Aisle 2	Location 19
21	Aisle 17	Location 23
22	Aisle 7	Location 21
23	Aisle 3	Location 25
Order 2	number of articles 23
0	Aisle 19	Location 38
1	Aisle 18	Location 10
2	Aisle 8	Location 33
3	Aisle 16	Location 32
4	Aisle 14	Location 6
5	Aisle 5	Location 34
6	Aisle 10	Location 26
7	Aisle 4	Location 0
8	Aisle 2	Location 21
9	Aisle 8	Location 15
10	Aisle 0	Location 6
11	Aisle 19	Location 32
12	Aisle 15	Location 34
13	Aisle 12	Location 5
14	Aisle 11	Location 6
15	Aisle 1	Location 40
16	Aisle 15	Location 36
17	Aisle 9	Location 8
18	Aisle 15	Location 27
19	Aisle 0	Location 18
20	Aisle 7	Location 4
21	Aisle 8	Location 3
22	Aisle 13	Location 1
Order 3	number of articles 18
0	Aisle 13	Location 3
1	Aisle 13	Location 16
2	Aisle 8	Location 22
3	Aisle 1	Location 15
4	Aisle 18	Location 3
5	Aisle 0	Location 7
6	Aisle 17	Location 13
7	Aisle 15	Location 1
8	Aisle 6	Location 37
9	Aisle 3	Location 37
10	Aisle 16	Location 16
11	Aisle 16	Location 27
12	Aisle 0	Location 23
13	Aisle 1	Location 42
14	Aisle 18	Location 6
15	Aisle 12	Location 16
16	Aisle 2	Location 12
17	Aisle 11	Location 6
Order 4	number of articles 8
0	Aisle 16	Location 21
1	Aisle 10	Location 8
2	Aisle 11	Location 6
3	Aisle 11	Location 37
4	Aisle 2	Location 18
5	Aisle 5	Location 23
6	Aisle 10	Location 6
7	Aisle 17	Location 39
Order 5	number of articles 21
0	Aisle 1	Location 37
1	Aisle 0	Location 20
2	Aisle 18	Location 40
3	Aisle 1	Location 5
4	Aisle 6	Location 37
5	Aisle 3	Location 10
6	Aisle 5	Location 40
7	Aisle 14	Location 31
8	Aisle 13	Location 6
9	Aisle 13	Location 42
10	Aisle 14	Location 19
11	Aisle 15	Location 2
12	Aisle 9	Location 8
13	Aisle 14	Location 15
14	Aisle 8	Location 33
15	Aisle 8	Location 35
16	Aisle 0	Location 0
17	Aisle 18	Location 4
18	Aisle 19	Location 21
19	Aisle 8	Location 40
20	Aisle 6	Location 5
Order 6	number of articles 10
0	Aisle 10	Location 34
1	Aisle 16	Location 36
2	Aisle 10	Location 14
3	Aisle 2	Location 2
4	Aisle 16	Location 41
5	Aisle 5	Location 36
6	Aisle 2	Location 33
7	Aisle 8	Location 41
8	Aisle 8	Location 40
9	Aisle 18	Location 44
Order 7	number of articles 12
0	Aisle 4	Location 8
1	Aisle 3	Location 6
2	Aisle 12	Location 12
3	Aisle 15	Location 30
4	Aisle 1	Location 1
5	Aisle 16	Location 18
6	Aisle 19	Location 43
7	Aisle 6	Location 23
8	Aisle 0	Location 37
9	Aisle 3	Location 9
10	Aisle 16	Location 40
11	Aisle 17	Location 8
Order 8	number of articles 11
0	Aisle 5	Location 26
1	Aisle 13	Location 8
2	Aisle 19	Location 39
3	Aisle 16	Location 43
4	Aisle 5	Location 5
5	Aisle 3	Location 23
6	Aisle 5	Location 20
7	Aisle 19	Location 0
8	Aisle 18	Location 40
9	Aisle 12	Location 18
10	Aisle 16	Location 18
Order 9	number of articles 10
0	Aisle 0	Location 25
1	Aisle 1	Location 5
2	Aisle 11	Location 12
3	Aisle 16	Location 42
4	Aisle 11	Location 44
5	Aisle 5	Location 7
6	Aisle 1	Location 37
7	Aisle 10	Location 26
8	Aisle 7	Location 27
9	Aisle 19	Location 22
Order 10	number of articles 5
0	Aisle 5	Location 34
1	Aisle 15	Location 13
2	Aisle 9	Location 43
3	Aisle 3	Location 5
4	Aisle 1	Location 42
Order 11	number of articles 20
0	Aisle 12	Location 10
1	Aisle 6	Location 44
2	Aisle 1	Location 44
3	Aisle 8	Location 25
4	Aisle 0	Location 9
5	Aisle 1	Location 10
6	Aisle 5	Location 31
7	Aisle 17	Location 38
8	Aisle 16	Location 28
9	Aisle 19	Location 3
10	Aisle 7	Location 19
11	Aisle 12	Location 32
12	Aisle 5	Location 7
13	Aisle 0	Location 13
14	Aisle 19	Location 14
15	Aisle 13	Location 6
16	Aisle 17	Location 10
17	Aisle 13	Location 28
18	Aisle 1	Location 32
19	Aisle 18	Location 4
Order 12	number of articles 11
0	Aisle 17	Location 44
1	Aisle 15	Location 14
2	Aisle 9	Location 10
3	Aisle 17	Location 7
4	Aisle 1	Location 24
5	Aisle 0	Location 35
6	Aisle 6	Location 2
7	Aisle 19	Location 34
8	Aisle 0	Location 29
9	Aisle 9	Location 1
10	Aisle 1	Location 27
Order 13	number of articles 23
0	Aisle 15	Location 24
1	Aisle 16	Location 22
2	Aisle 6	Location 29
3	Aisle 16	Location 0
4	Aisle 11	Location 31
5	Aisle 16	Location 4
6	Aisle 9	Location 3
7	Aisle 0	Location 27
8	Aisle 19	Location 40
9	Aisle 4	Location 16
10	Aisle 9	Location 13
11	Aisle 2	Location 26
12	Aisle 4	Location 33
13	Aisle 10	Location 16
14	Aisle 7	Location 25
15	Aisle 14	Location 31
16	Aisle 14	Location 42
17	Aisle 11	Location 36
18	Aisle 3	Location 35
19	Aisle 4	Location 2
20	Aisle 1	Location 43
21	Aisle 8	Location 29
22	Aisle 8	Location 37
Order 14	number of articles 14
0	Aisle 16	Location 26
1	Aisle 8	Location 5
2	Aisle 3	Location 0
3	Aisle 17	Location 35
4	Aisle 7	Location 34
5	Aisle 6	Location 39
6	Aisle 19	Location 39
7	Aisle 2	Location 7
8	Aisle 9	Location 36
9	Aisle 16	Location 21
10	Aisle 7	Location 16
11	Aisle 6	Location 17
12	Aisle 0	Location 16
13	Aisle 5	Location 40
Order 15	number of articles 15
0	Aisle 10	Location 6
1	Aisle 6	Location 1
2	Aisle 15	Location 20
3	Aisle 6	Location 11
4	Aisle 4	Location 8
5	Aisle 16	Location 10
6	Aisle 7	Location 5
7	Aisle 8	Location 44
8	Aisle 5	Location 17
9	Aisle 8	Location 12
10	Aisle 19	Location 33
11	Aisle 8	Location 20
12	Aisle 13	Location 0
13	Aisle 2	Location 6
14	Aisle 7	Location 38
Order 16	number of articles 9
0	Aisle 5	Location 26
1	Aisle 2	Location 18
2	Aisle 4	Location 43
3	Aisle 17	Location 30
4	Aisle 15	Location 20
5	Aisle 12	Location 7
6	Aisle 10	Location 12
7	Aisle 11	Location 30
8	Aisle 13	Location 16
Order 17	number of articles 15
0	Aisle 4	Location 32
1	Aisle 5	Location 37
2	Aisle 13	Location 42
3	Aisle 15	Location 27
4	Aisle 16	Location 20
5	Aisle 1	Location 42
6	Aisle 15	Location 28
7	Aisle 19	Location 34
8	Aisle 0	Location 41
9	Aisle 6	Location 6
10	Aisle 12	Location 10
11	Aisle 14	Location 5
12	Aisle 12	Location 28
13	Aisle 10	Location 19
