Order 0	number of articles 23
0	Aisle 13	Location 22
1	Aisle 5	Location 2
2	Aisle 3	Location 13
3	Aisle 2	Location 2
4	Aisle 12	Location 29
5	Aisle 11	Location 15
6	Aisle 6	Location 40
7	Aisle 0	Location 13
8	Aisle 10	Location 39
9	Aisle 19	Location 10
10	Aisle 15	Location 9
11	Aisle 0	Location 26
12	Aisle 1	Location 30
13	Aisle 13	Location 20
14	Aisle 17	Location 32
15	Aisle 15	Location 7
16	Aisle 15	Location 22
17	Aisle 16	Location 11
18	Aisle 14	Location 44
19	Aisle 15	Location 31
20	Aisle 19	Location 33
21	Aisle 3	Location 34
22	Aisle 0	Location 27
Order 1	number of articles 19
0	Aisle 14	Location 23
1	Aisle 5	Location 37
2	Aisle 18	Location 31
3	Aisle 5	Location 19
4	Aisle 15	Location 11
5	Aisle 11	Location 17
6	Aisle 16	Location 44
7	Aisle 11	Location 34
8	Aisle 14	Location 43
9	Aisle 18	Location 9
10	Aisle 10	Location 22
11	Aisle 14	Location 33
12	Aisle 10	Location 34
13	Aisle 13	Location 18
14	Aisle 14	Location 3
15	Aisle 12	Location 28
16	Aisle 12	Location 19
17	Aisle 18	Location 28
18	Aisle 11	Location 29
Order 2	number of articles 24
0	Aisle 16	Location 30
1	Aisle 15	Location 4
2	Aisle 0	Location 21
3	Aisle 0	Location 5
4	Aisle 3	Location 10
5	Aisle 11	Location 4
6	Aisle 19	Location 39
7	Aisle 0	Location 4
8	Aisle 7	Location 27
9	Aisle 8	Location 29
10	Aisle 10	Location 1
11	Aisle 14	Location 4
12	Aisle 1	Location 34
13	Aisle 14	Location 5
14	Aisle 14	Location 2
15	Aisle 18	Location 43
16	Aisle 14	Location 9
17	Aisle 13	Location 5
18	Aisle 1	Location 41
19	Aisle 16	Location 43
20	Aisle 7	Location 28
21	Aisle 2	Location 39
22	Aisle 19	Location 16
23	Aisle 17	Location 11
Order 3	number of articles 8
0	Aisle 1	Location 39
1	Aisle 1	Location 35
2	Aisle 17	Location 41
3	Aisle 6	Location 7
4	Aisle 8	Location 19
5	Aisle 2	Location 19
6	Aisle 9	Location 3
7	Aisle 8	Location 43
Order 4	number of articles 18
0	Aisle 1	Location 30
1	Aisle 3	Location 13
2	Aisle 8	Location 32
3	Aisle 5	Location 5
4	Aisle 12	Location 36
5	Aisle 12	Location 39
6	Aisle 4	Location 14
7	Aisle 7	Location 26
8	Aisle 2	Location 21
9	Aisle 18	Location 30
10	Aisle 1	Location 6
11	Aisle 11	Location 11
12	Aisle 13	Location 44
13	Aisle 6	Location 19
14	Aisle 9	Location 9
15	Aisle 17	Location 5
16	Aisle 15	Location 32
17	Aisle 7	Location 11
Order 5	number of articles 23
0	Aisle 10	Location 13
1	Aisle 18	Location 22
2	Aisle 13	Location 9
3	Aisle 18	Location 25
4	Aisle 8	Location 30
5	Aisle 7	Location 15
6	Aisle 19	Location 32
7	Aisle 12	Location 29
8	Aisle 19	Location 19
9	Aisle 5	Location 30
10	Aisle 13	Location 3
11	Aisle 9	Location 6
12	Aisle 1	Location 21
13	Aisle 13	Location 24
14	Aisle 1	Location 8
15	Aisle 12	Location 33
16	Aisle 11	Location 0
17	Aisle 4	Location 18
18	Aisle 11	Location 43
19	Aisle 13	Location 12
20	Aisle 13	Location 6
21	Aisle 12	Location 19
22	Aisle 12	Location 11
Order 6	number of articles 23
0	Aisle 4	Location 39
1	Aisle 15	Location 3
2	Aisle 18	Location 25
3	Aisle 5	Location 6
4	Aisle 2	Location 5
5	Aisle 0	Location 30
6	Aisle 14	Location 11
7	Aisle 4	Location 28
8	Aisle 16	Location 24
9	Aisle 13	Location 18
10	Aisle 15	Location 32
11	Aisle 18	Location 8
12	Aisle 0	Location 26
13	Aisle 3	Location 19
14	Aisle 3	Location 37
15	Aisle 16	Location 0
16	Aisle 19	Location 35
17	Aisle 4	Location 6
18	Aisle 12	Location 14
19	Aisle 7	Location 3
20	Aisle 4	Location 10
21	Aisle 18	Location 29
22	Aisle 3	Location 28
Order 7	number of articles 8
0	Aisle 13	Location 34
1	Aisle 16	Location 23
2	Aisle 9	Location 38
3	Aisle 3	Location 42
4	Aisle 14	Location 31
5	Aisle 18	Location 35
6	Aisle 3	Location 9
7	Aisle 8	Location 36
Order 8	number of articles 18
0	Aisle 8	Location 5
1	Aisle 13	Location 14
2	Aisle 18	Location 12
3	Aisle 2	Location 12
4	Aisle 6	Location 24
5	Aisle 8	Location 33
6	Aisle 3	Location 24
7	Aisle 11	Location 44
8	Aisle 5	Location 28
9	Aisle 10	Location 29
10	Aisle 8	Location 1
11	Aisle 13	Location 35
12	Aisle 4	Location 27
13	Aisle 5	Location 11
14	Aisle 1	Location 22
15	Aisle 15	Location 28
16	Aisle 6	Location 4
17	Aisle 7	Location 6
Order 9	number of articles 21
0	Aisle 13	Location 7
1	Aisle 6	Location 27
2	Aisle 4	Location 37
3	Aisle 1	Location 36
4	Aisle 3	Location 29
5	Aisle 7	Location 24
6	Aisle 9	Location 33
7	Aisle 10	Location 6
8	Aisle 14	Location 10
9	Aisle 12	Location 3
10	Aisle 17	Location 11
11	Aisle 16	Location 30
12	Aisle 2	Location 21
13	Aisle 6	Location 22
14	Aisle 0	Location 40
15	Aisle 17	Location 15
16	Aisle 0	Location 35
17	Aisle 19	Location 44
18	Aisle 10	Location 44
19	Aisle 4	Location 19
20	Aisle 5	Location 33
Order 10	number of articles 14
0	Aisle 1	Location 34
1	Aisle 8	Location 38
2	Aisle 4	Location 3
3	Aisle 5	Location 11
4	Aisle 13	Location 34
5	Aisle 16	Location 28
6	Aisle 18	Location 32
7	Aisle 16	Location 40
8	Aisle 15	Location 2
9	Aisle 5	Location 21
10	Aisle 7	Location 26
11	Aisle 10	Location 0
12	Aisle 5	Location 8
13	Aisle 5	Location 1
Order 11	number of articles 16
