Order 0	number of articles 14
0	Aisle 17	Location 40
1	Aisle 0	Location 37
2	Aisle 17	Location 19
3	Aisle 0	Location 23
4	Aisle 16	Location 9
5	Aisle 8	Location 41
6	Aisle 11	Location 31
7	Aisle 9	Location 28
8	Aisle 4	Location 35
9	Aisle 4	Location 44
10	Aisle 16	Location 0
11	Aisle 9	Location 5
12	Aisle 15	Location 38
13	Aisle 10	Location 0
Order 1	number of articles 7
0	Aisle 18	Location 36
1	Aisle 11	Location 0
2	Aisle 18	Location 20
3	Aisle 10	Location 12
4	Aisle 5	Location 10
5	Aisle 15	Location 20
6	Aisle 11	Location 39
Order 2	number of articles 14
0	Aisle 8	Location 26
1	Aisle 8	Location 22
2	Aisle 3	Location 12
3	Aisle 17	Location 14
4	Aisle 14	Location 2
5	Aisle 10	Location 5
6	Aisle 2	Location 3
7	Aisle 18	Location 40
8	Aisle 11	Location 21
9	Aisle 16	Location 13
10	Aisle 3	Location 11
11	Aisle 4	Location 40
12	Aisle 2	Location 2
13	Aisle 3	Location 30
Order 3	number of articles 24
0	Aisle 15	Location 17
1	Aisle 18	Location 21
2	Aisle 3	Location 41
3	Aisle 2	Location 21
4	Aisle 1	Location 17
5	Aisle 14	Location 13
6	Aisle 17	Location 24
7	Aisle 19	Location 16
8	Aisle 11	Location 36
9	Aisle 1	Location 23
10	Aisle 15	Location 18
11	Aisle 6	Location 44
12	Aisle 16	Location 33
13	Aisle 3	Location 27
14	Aisle 19	Location 34
15	Aisle 3	Location 32
16	Aisle 14	Location 43
17	Aisle 9	Location 10
18	Aisle 7	Location 13
19	Aisle 13	Location 29
20	Aisle 19	Location 28
21	Aisle 18	Location 5
22	Aisle 2	Location 43
23	Aisle 16	Location 39
Order 4	number of articles 13
0	Aisle 15	Location 40
1	Aisle 19	Location 33
2	Aisle 7	Location 41
3	Aisle 7	Location 18
4	Aisle 0	Location 2
5	Aisle 5	Location 2
6	Aisle 6	Location 2
7	Aisle 17	Location 30
8	Aisle 7	Location 44
9	Aisle 9	Location 26
10	Aisle 5	Location 26
11	Aisle 10	Location 32
12	Aisle 12	Location 4
Order 5	number of articles 16
0	Aisle 0	Location 39
1	Aisle 4	Location 23
2	Aisle 7	Location 10
3	Aisle 9	Location 25
4	Aisle 0	Location 10
5	Aisle 19	Location 44
6	Aisle 5	Location 5
7	Aisle 16	Location 5
8	Aisle 8	Location 7
9	Aisle 13	Location 7
