Order 0	number of articles 12
0	Aisle 7	Location 40
1	Aisle 14	Location 26
2	Aisle 15	Location 11
3	Aisle 9	Location 17
4	Aisle 15	Location 20
5	Aisle 12	Location 22
6	Aisle 15	Location 18
7	Aisle 9	Location 43
8	Aisle 4	Location 27
9	Aisle 18	Location 14
10	Aisle 2	Location 6
11	Aisle 0	Location 39
Order 1	number of articles 9
0	Aisle 10	Location 44
1	Aisle 1	Location 25
2	Aisle 13	Location 33
3	Aisle 9	Location 1
4	Aisle 4	Location 7
5	Aisle 8	Location 24
6	Aisle 13	Location 30
7	Aisle 18	Location 6
8	Aisle 14	Location 42
Order 2	number of articles 18
0	Aisle 16	Location 35
1	Aisle 9	Location 9
2	Aisle 0	Location 30
3	Aisle 4	Location 4
4	Aisle 5	Location 10
5	Aisle 14	Location 2
6	Aisle 1	Location 19
7	Aisle 17	Location 31
8	Aisle 0	Location 31
9	Aisle 11	Location 28
10	Aisle 19	Location 43
11	Aisle 5	Location 42
12	Aisle 4	Location 30
13	Aisle 12	Location 25
14	Aisle 18	Location 2
15	Aisle 18	Location 22
16	Aisle 19	Location 39
17	Aisle 17	Location 17
Order 3	number of articles 21
0	Aisle 6	Location 40
1	Aisle 4	Location 37
2	Aisle 8	Location 42
3	Aisle 14	Location 41
4	Aisle 7	Location 14
5	Aisle 17	Location 2
6	Aisle 11	Location 2
7	Aisle 11	Location 26
8	Aisle 3	Location 1
9	Aisle 3	Location 39
10	Aisle 15	Location 29
11	Aisle 18	Location 14
12	Aisle 4	Location 25
13	Aisle 16	Location 34
14	Aisle 1	Location 3
15	Aisle 5	Location 39
16	Aisle 6	Location 34
17	Aisle 16	Location 44
18	Aisle 1	Location 34
19	Aisle 15	Location 18
20	Aisle 7	Location 23
Order 4	number of articles 5
0	Aisle 1	Location 29
1	Aisle 18	Location 41
2	Aisle 14	Location 26
3	Aisle 8	Location 3
4	Aisle 3	Location 27
Order 5	number of articles 7
0	Aisle 18	Location 1
1	Aisle 18	Location 41
2	Aisle 2	Location 3
3	Aisle 0	Location 17
4	Aisle 2	Location 6
5	Aisle 3	Location 30
6	Aisle 13	Location 31
Order 6	number of articles 6
0	Aisle 14	Location 5
1	Aisle 15	Location 9
2	Aisle 3	Location 28
3	Aisle 8	Location 29
4	Aisle 5	Location 16
5	Aisle 15	Location 22
Order 7	number of articles 4
0	Aisle 14	Location 10
1	Aisle 12	Location 13
2	Aisle 11	Location 29
3	Aisle 3	Location 28
Order 8	number of articles 22
0	Aisle 15	Location 21
1	Aisle 7	Location 8
2	Aisle 4	Location 37
3	Aisle 19	Location 12
4	Aisle 2	Location 9
5	Aisle 0	Location 27
6	Aisle 3	Location 40
7	Aisle 3	Location 27
8	Aisle 14	Location 38
9	Aisle 4	Location 15
10	Aisle 10	Location 14
11	Aisle 11	Location 33
12	Aisle 2	Location 34
13	Aisle 16	Location 15
14	Aisle 19	Location 38
15	Aisle 11	Location 28
16	Aisle 16	Location 44
17	Aisle 11	Location 4
18	Aisle 15	Location 13
19	Aisle 13	Location 20
20	Aisle 5	Location 17
21	Aisle 4	Location 19
Order 9	number of articles 5
0	Aisle 6	Location 38
1	Aisle 10	Location 8
2	Aisle 5	Location 20
3	Aisle 12	Location 2
4	Aisle 0	Location 0
Order 10	number of articles 22
0	Aisle 7	Location 42
1	Aisle 15	Location 23
2	Aisle 12	Location 43
3	Aisle 4	Location 41
4	Aisle 2	Location 35
5	Aisle 10	Location 40
6	Aisle 13	Location 3
7	Aisle 16	Location 26
8	Aisle 11	Location 30
9	Aisle 5	Location 44
10	Aisle 14	Location 37
11	Aisle 9	Location 8
12	Aisle 6	Location 13
13	Aisle 7	Location 8
14	Aisle 14	Location 33
15	Aisle 6	Location 31
16	Aisle 3	Location 11
17	Aisle 5	Location 9
18	Aisle 4	Location 18
19	Aisle 6	Location 26
20	Aisle 4	Location 12
21	Aisle 16	Location 11
Order 11	number of articles 21
0	Aisle 14	Location 30
1	Aisle 1	Location 31
2	Aisle 6	Location 39
3	Aisle 4	Location 4
4	Aisle 16	Location 27
5	Aisle 0	Location 43
6	Aisle 14	Location 3
7	Aisle 8	Location 33
8	Aisle 1	Location 24
9	Aisle 10	Location 16
10	Aisle 16	Location 21
11	Aisle 5	Location 14
12	Aisle 6	Location 34
13	Aisle 7	Location 10
14	Aisle 0	Location 1
15	Aisle 19	Location 6
16	Aisle 2	Location 30
17	Aisle 3	Location 0
18	Aisle 15	Location 23
19	Aisle 7	Location 27
