Order 0	number of articles 8
0	Aisle 6	Location 44
1	Aisle 1	Location 37
2	Aisle 8	Location 11
3	Aisle 7	Location 24
4	Aisle 18	Location 35
5	Aisle 2	Location 26
6	Aisle 5	Location 10
7	Aisle 8	Location 22
Order 1	number of articles 8
0	Aisle 0	Location 13
1	Aisle 17	Location 20
2	Aisle 3	Location 17
3	Aisle 15	Location 12
4	Aisle 19	Location 31
5	Aisle 6	Location 23
6	Aisle 4	Location 35
7	Aisle 7	Location 0
Order 2	number of articles 10
0	Aisle 0	Location 9
1	Aisle 7	Location 0
2	Aisle 9	Location 1
3	Aisle 9	Location 2
4	Aisle 16	Location 33
5	Aisle 0	Location 5
6	Aisle 15	Location 43
7	Aisle 7	Location 40
8	Aisle 14	Location 0
9	Aisle 13	Location 24
Order 3	number of articles 18
0	Aisle 19	Location 1
1	Aisle 7	Location 21
2	Aisle 8	Location 20
3	Aisle 17	Location 44
4	Aisle 17	Location 0
5	Aisle 3	Location 6
6	Aisle 17	Location 10
7	Aisle 8	Location 34
8	Aisle 11	Location 33
9	Aisle 16	Location 44
10	Aisle 0	Location 2
11	Aisle 11	Location 21
12	Aisle 0	Location 19
13	Aisle 15	Location 2
14	Aisle 12	Location 22
15	Aisle 12	Location 30
16	Aisle 4	Location 0
17	Aisle 9	Location 4
Order 4	number of articles 16
0	Aisle 4	Location 39
1	Aisle 7	Location 1
2	Aisle 2	Location 26
3	Aisle 3	Location 41
4	Aisle 10	Location 35
5	Aisle 7	Location 21
6	Aisle 14	Location 36
7	Aisle 19	Location 21
8	Aisle 8	Location 42
9	Aisle 7	Location 4
10	Aisle 0	Location 3
11	Aisle 9	Location 35
12	Aisle 7	Location 35
13	Aisle 1	Location 41
14	Aisle 13	Location 25
15	Aisle 6	Location 27
Order 5	number of articles 18
0	Aisle 10	Location 24
1	Aisle 0	Location 22
2	Aisle 17	Location 3
3	Aisle 3	Location 38
4	Aisle 19	Location 18
5	Aisle 16	Location 0
6	Aisle 15	Location 0
7	Aisle 15	Location 13
8	Aisle 15	Location 2
9	Aisle 14	Location 8
10	Aisle 6	Location 34
11	Aisle 13	Location 30
12	Aisle 0	Location 14
13	Aisle 3	Location 28
14	Aisle 3	Location 44
15	Aisle 14	Location 11
16	Aisle 19	Location 5
17	Aisle 19	Location 22
Order 6	number of articles 8
0	Aisle 1	Location 37
1	Aisle 5	Location 8
2	Aisle 7	Location 9
3	Aisle 5	Location 17
4	Aisle 17	Location 19
5	Aisle 5	Location 3
6	Aisle 17	Location 44
7	Aisle 16	Location 23
Order 7	number of articles 14
0	Aisle 9	Location 0
1	Aisle 18	Location 36
2	Aisle 1	Location 21
3	Aisle 15	Location 40
4	Aisle 14	Location 30
5	Aisle 14	Location 16
6	Aisle 4	Location 12
7	Aisle 13	Location 27
8	Aisle 9	Location 11
9	Aisle 7	Location 5
10	Aisle 6	Location 29
11	Aisle 12	Location 40
12	Aisle 16	Location 37
13	Aisle 14	Location 14
Order 8	number of articles 17
0	Aisle 5	Location 16
1	Aisle 14	Location 21
2	Aisle 19	Location 38
3	Aisle 15	Location 19
4	Aisle 17	Location 6
5	Aisle 10	Location 28
6	Aisle 0	Location 3
7	Aisle 14	Location 43
8	Aisle 12	Location 12
9	Aisle 9	Location 0
10	Aisle 9	Location 17
11	Aisle 15	Location 10
12	Aisle 11	Location 31
13	Aisle 11	Location 26
14	Aisle 7	Location 33
15	Aisle 4	Location 32
16	Aisle 19	Location 4
Order 9	number of articles 20
0	Aisle 13	Location 8
1	Aisle 5	Location 41
2	Aisle 18	Location 0
3	Aisle 2	Location 39
4	Aisle 12	Location 18
5	Aisle 9	Location 42
6	Aisle 13	Location 19
7	Aisle 1	Location 24
8	Aisle 2	Location 15
9	Aisle 5	Location 34
10	Aisle 18	Location 15
11	Aisle 1	Location 38
12	Aisle 5	Location 28
13	Aisle 7	Location 7
14	Aisle 2	Location 29
15	Aisle 8	Location 39
16	Aisle 11	Location 8
17	Aisle 0	Location 12
18	Aisle 5	Location 35
19	Aisle 13	Location 15
Order 10	number of articles 16
0	Aisle 16	Location 13
1	Aisle 9	Location 7
2	Aisle 16	Location 6
3	Aisle 13	Location 6
4	Aisle 6	Location 16
5	Aisle 18	Location 18
6	Aisle 3	Location 23
7	Aisle 6	Location 33
8	Aisle 15	Location 33
9	Aisle 5	Location 29
10	Aisle 12	Location 5
11	Aisle 14	Location 2
12	Aisle 17	Location 36
13	Aisle 6	Location 10
14	Aisle 11	Location 23
15	Aisle 3	Location 19
Order 11	number of articles 5
0	Aisle 3	Location 33
1	Aisle 3	Location 1
2	Aisle 16	Location 10
3	Aisle 6	Location 11
4	Aisle 10	Location 8
Order 12	number of articles 11
0	Aisle 6	Location 2
1	Aisle 19	Location 6
2	Aisle 8	Location 10
3	Aisle 18	Location 18
4	Aisle 11	Location 0
5	Aisle 12	Location 18
6	Aisle 10	Location 23
7	Aisle 5	Location 28
8	Aisle 2	Location 16
9	Aisle 10	Location 7
10	Aisle 7	Location 32
Order 13	number of articles 23
0	Aisle 4	Location 39
1	Aisle 19	Location 29
2	Aisle 1	Location 37
3	Aisle 17	Location 33
4	Aisle 12	Location 12
5	Aisle 3	Location 44
6	Aisle 3	Location 34
7	Aisle 8	Location 25
8	Aisle 8	Location 23
9	Aisle 14	Location 39
10	Aisle 13	Location 44
11	Aisle 4	Location 40
12	Aisle 14	Location 5
13	Aisle 15	Location 33
14	Aisle 3	Location 17
15	Aisle 0	Location 0
16	Aisle 1	Location 33
17	Aisle 4	Location 42
18	Aisle 16	Location 32
19	Aisle 2	Location 25
20	Aisle 14	Location 18
21	Aisle 14	Location 42
22	Aisle 18	Location 6
Order 14	number of articles 12
0	Aisle 10	Location 2
1	Aisle 14	Location 44
2	Aisle 1	Location 32
3	Aisle 7	Location 23
4	Aisle 15	Location 27
5	Aisle 9	Location 41
6	Aisle 9	Location 32
7	Aisle 8	Location 17
8	Aisle 17	Location 43
9	Aisle 6	Location 17
10	Aisle 7	Location 13
11	Aisle 4	Location 33
Order 15	number of articles 11
0	Aisle 12	Location 22
1	Aisle 13	Location 26
2	Aisle 7	Location 24
3	Aisle 0	Location 15
4	Aisle 14	Location 26
5	Aisle 8	Location 5
6	Aisle 10	Location 13
7	Aisle 12	Location 17
8	Aisle 15	Location 14
9	Aisle 1	Location 25
10	Aisle 1	Location 42
Order 16	number of articles 6
0	Aisle 0	Location 30
1	Aisle 8	Location 28
2	Aisle 12	Location 39
3	Aisle 17	Location 43
4	Aisle 3	Location 26
5	Aisle 19	Location 4
Order 17	number of articles 9
0	Aisle 12	Location 18
1	Aisle 6	Location 31
2	Aisle 10	Location 28
3	Aisle 8	Location 44
4	Aisle 4	Location 8
5	Aisle 5	Location 5
6	Aisle 5	Location 29
7	Aisle 17	Location 33
8	Aisle 19	Location 43
Order 18	number of articles 21
0	Aisle 18	Location 21
1	Aisle 5	Location 15
2	Aisle 14	Location 23
3	Aisle 0	Location 41
4	Aisle 19	Location 6
5	Aisle 4	Location 32
6	Aisle 1	Location 3
7	Aisle 7	Location 8
8	Aisle 14	Location 2
9	Aisle 10	Location 29
10	Aisle 0	Location 35
11	Aisle 15	Location 35
12	Aisle 9	Location 22
13	Aisle 16	Location 40
14	Aisle 15	Location 1
15	Aisle 19	Location 27
16	Aisle 4	Location 23
17	Aisle 7	Location 1
18	Aisle 13	Location 36
19	Aisle 3	Location 7
20	Aisle 8	Location 27
Order 19	number of articles 17
0	Aisle 2	Location 39
1	Aisle 10	Location 9
2	Aisle 3	Location 37
3	Aisle 10	Location 4
4	Aisle 4	Location 16
5	Aisle 13	Location 26
6	Aisle 1	Location 5
7	Aisle 15	Location 22
8	Aisle 14	Location 1
9	Aisle 12	Location 29
10	Aisle 10	Location 39
11	Aisle 5	Location 41
12	Aisle 19	Location 10
13	Aisle 7	Location 11
14	Aisle 4	Location 27
15	Aisle 3	Location 19
16	Aisle 12	Location 32
Order 20	number of articles 17
0	Aisle 18	Location 26
1	Aisle 9	Location 35
2	Aisle 0	Location 0
3	Aisle 1	Location 28
4	Aisle 14	Location 24
5	Aisle 4	Location 14
6	Aisle 7	Location 8
7	Aisle 10	Location 11
8	Aisle 10	Location 31
9	Aisle 11	Location 24
10	Aisle 17	Location 16
11	Aisle 13	Location 27
12	Aisle 18	Location 0
13	Aisle 5	Location 19
14	Aisle 15	Location 10
15	Aisle 11	Location 44
16	Aisle 10	Location 44
Order 21	number of articles 15
0	Aisle 15	Location 13
1	Aisle 2	Location 22
