Order 0	number of articles 14
0	Aisle 10	Location 10
1	Aisle 14	Location 41
2	Aisle 4	Location 7
3	Aisle 2	Location 13
4	Aisle 7	Location 36
5	Aisle 4	Location 0
6	Aisle 10	Location 31
7	Aisle 3	Location 12
8	Aisle 16	Location 32
9	Aisle 12	Location 32
10	Aisle 4	Location 28
11	Aisle 14	Location 1
12	Aisle 6	Location 12
13	Aisle 2	Location 26
Order 1	number of articles 8
0	Aisle 6	Location 16
1	Aisle 11	Location 21
2	Aisle 5	Location 19
3	Aisle 5	Location 29
4	Aisle 19	Location 29
5	Aisle 6	Location 9
6	Aisle 14	Location 44
7	Aisle 14	Location 36
Order 2	number of articles 22
0	Aisle 7	Location 39
1	Aisle 6	Location 1
2	Aisle 16	Location 10
3	Aisle 17	Location 37
4	Aisle 19	Location 14
5	Aisle 0	Location 21
6	Aisle 5	Location 5
7	Aisle 18	Location 10
8	Aisle 9	Location 1
9	Aisle 12	Location 16
10	Aisle 16	Location 27
11	Aisle 11	Location 44
12	Aisle 18	Location 16
13	Aisle 1	Location 4
14	Aisle 6	Location 37
15	Aisle 3	Location 3
16	Aisle 1	Location 40
17	Aisle 2	Location 13
18	Aisle 1	Location 19
19	Aisle 13	Location 16
20	Aisle 0	Location 15
21	Aisle 6	Location 8
Order 3	number of articles 11
0	Aisle 8	Location 27
1	Aisle 15	Location 11
2	Aisle 15	Location 21
3	Aisle 2	Location 30
4	Aisle 2	Location 15
5	Aisle 0	Location 14
6	Aisle 10	Location 24
7	Aisle 3	Location 36
8	Aisle 9	Location 4
9	Aisle 9	Location 25
10	Aisle 11	Location 43
Order 4	number of articles 7
0	Aisle 16	Location 15
1	Aisle 14	Location 40
2	Aisle 1	Location 44
3	Aisle 13	Location 0
4	Aisle 19	Location 37
5	Aisle 13	Location 7
6	Aisle 13	Location 41
Order 5	number of articles 15
0	Aisle 9	Location 20
1	Aisle 0	Location 17
2	Aisle 13	Location 8
3	Aisle 11	Location 30
4	Aisle 15	Location 25
5	Aisle 10	Location 7
6	Aisle 0	Location 16
7	Aisle 17	Location 34
8	Aisle 3	Location 19
9	Aisle 4	Location 31
10	Aisle 5	Location 26
11	Aisle 18	Location 10
12	Aisle 17	Location 25
13	Aisle 19	Location 11
14	Aisle 13	Location 34
Order 6	number of articles 18
0	Aisle 19	Location 39
1	Aisle 15	Location 43
2	Aisle 15	Location 15
3	Aisle 6	Location 1
4	Aisle 18	Location 5
5	Aisle 6	Location 21
6	Aisle 5	Location 17
7	Aisle 16	Location 27
8	Aisle 16	Location 20
9	Aisle 11	Location 44
10	Aisle 12	Location 31
11	Aisle 0	Location 9
12	Aisle 11	Location 14
13	Aisle 9	Location 17
14	Aisle 12	Location 13
15	Aisle 0	Location 12
16	Aisle 13	Location 38
17	Aisle 16	Location 36
Order 7	number of articles 18
0	Aisle 2	Location 31
1	Aisle 0	Location 34
2	Aisle 12	Location 22
3	Aisle 12	Location 44
4	Aisle 13	Location 15
5	Aisle 17	Location 31
6	Aisle 1	Location 38
7	Aisle 3	Location 32
8	Aisle 6	Location 34
9	Aisle 17	Location 42
10	Aisle 6	Location 3
11	Aisle 11	Location 14
12	Aisle 15	Location 8
13	Aisle 16	Location 18
14	Aisle 19	Location 22
15	Aisle 11	Location 19
16	Aisle 4	Location 14
17	Aisle 16	Location 42
Order 8	number of articles 9
0	Aisle 7	Location 43
1	Aisle 3	Location 2
2	Aisle 18	Location 43
3	Aisle 12	Location 2
4	Aisle 4	Location 28
5	Aisle 7	Location 44
6	Aisle 2	Location 31
7	Aisle 14	Location 29
8	Aisle 2	Location 14
Order 9	number of articles 18
0	Aisle 16	Location 20
1	Aisle 4	Location 43
2	Aisle 1	Location 7
3	Aisle 2	Location 37
4	Aisle 13	Location 43
5	Aisle 14	Location 22
6	Aisle 11	Location 16
7	Aisle 14	Location 25
8	Aisle 3	Location 13
9	Aisle 11	Location 40
10	Aisle 11	Location 0
11	Aisle 7	Location 20
12	Aisle 1	Location 33
13	Aisle 8	Location 22
14	Aisle 8	Location 28
15	Aisle 11	Location 17
16	Aisle 10	Location 0
17	Aisle 18	Location 15
Order 10	number of articles 12
0	Aisle 10	Location 12
1	Aisle 7	Location 39
2	Aisle 15	Location 5
3	Aisle 13	Location 13
4	Aisle 15	Location 11
5	Aisle 5	Location 12
6	Aisle 19	Location 40
7	Aisle 16	Location 1
8	Aisle 12	Location 22
9	Aisle 6	Location 41
10	Aisle 13	Location 2
11	Aisle 18	Location 33
Order 11	number of articles 5
0	Aisle 15	Location 43
1	Aisle 16	Location 26
2	Aisle 4	Location 24
3	Aisle 7	Location 31
4	Aisle 19	Location 18
Order 12	number of articles 8
0	Aisle 0	Location 42
1	Aisle 10	Location 16
2	Aisle 11	Location 42
3	Aisle 5	Location 39
4	Aisle 10	Location 40
5	Aisle 1	Location 21
6	Aisle 0	Location 40
7	Aisle 6	Location 9
Order 13	number of articles 11
0	Aisle 0	Location 19
1	Aisle 10	Location 36
2	Aisle 10	Location 39
3	Aisle 16	Location 7
4	Aisle 10	Location 33
5	Aisle 13	Location 0
6	Aisle 13	Location 43
7	Aisle 13	Location 16
8	Aisle 7	Location 1
9	Aisle 9	Location 22
10	Aisle 15	Location 33
Order 14	number of articles 16
0	Aisle 7	Location 10
1	Aisle 0	Location 32
2	Aisle 1	Location 6
3	Aisle 14	Location 9
4	Aisle 3	Location 15
5	Aisle 6	Location 6
6	Aisle 16	Location 39
7	Aisle 9	Location 4
8	Aisle 13	Location 18
9	Aisle 0	Location 28
10	Aisle 11	Location 20
11	Aisle 7	Location 6
12	Aisle 8	Location 31
13	Aisle 4	Location 37
14	Aisle 1	Location 22
15	Aisle 16	Location 2
Order 15	number of articles 20
0	Aisle 14	Location 13
1	Aisle 13	Location 19
2	Aisle 8	Location 37
3	Aisle 14	Location 14
4	Aisle 5	Location 9
5	Aisle 3	Location 18
6	Aisle 8	Location 33
7	Aisle 7	Location 21
8	Aisle 14	Location 18
9	Aisle 2	Location 22
10	Aisle 18	Location 16
11	Aisle 8	Location 19
12	Aisle 4	Location 1
13	Aisle 9	Location 29
14	Aisle 3	Location 19
15	Aisle 1	Location 7
16	Aisle 19	Location 27
17	Aisle 9	Location 12
18	Aisle 1	Location 19
19	Aisle 9	Location 35
Order 16	number of articles 5
0	Aisle 6	Location 19
1	Aisle 14	Location 1
2	Aisle 6	Location 13
3	Aisle 1	Location 40
4	Aisle 6	Location 21
Order 17	number of articles 21
0	Aisle 1	Location 27
1	Aisle 12	Location 16
2	Aisle 6	Location 1
3	Aisle 8	Location 4
4	Aisle 9	Location 10
5	Aisle 19	Location 23
6	Aisle 2	Location 30
7	Aisle 3	Location 41
8	Aisle 14	Location 42
9	Aisle 10	Location 0
10	Aisle 13	Location 0
11	Aisle 0	Location 24
12	Aisle 12	Location 4
13	Aisle 6	Location 33
14	Aisle 7	Location 41
15	Aisle 6	Location 29
16	Aisle 19	Location 37
17	Aisle 5	Location 15
18	Aisle 5	Location 29
19	Aisle 12	Location 12
20	Aisle 16	Location 9
Order 18	number of articles 19
0	Aisle 9	Location 8
1	Aisle 19	Location 39
2	Aisle 5	Location 25
3	Aisle 18	Location 25
4	Aisle 3	Location 28
5	Aisle 11	Location 8
6	Aisle 16	Location 32
7	Aisle 16	Location 7
8	Aisle 4	Location 28
9	Aisle 6	Location 4
10	Aisle 2	Location 9
11	Aisle 15	Location 38
12	Aisle 13	Location 26
13	Aisle 11	Location 36
14	Aisle 2	Location 8
15	Aisle 18	Location 28
16	Aisle 14	Location 37
17	Aisle 14	Location 20
18	Aisle 3	Location 32
