Order 0	number of articles 6
0	Aisle 6	Location 5
1	Aisle 17	Location 12
2	Aisle 18	Location 21
3	Aisle 4	Location 25
4	Aisle 8	Location 23
5	Aisle 9	Location 15
Order 1	number of articles 20
0	Aisle 7	Location 27
1	Aisle 5	Location 8
2	Aisle 0	Location 22
3	Aisle 4	Location 39
4	Aisle 3	Location 3
5	Aisle 12	Location 5
6	Aisle 18	Location 24
7	Aisle 16	Location 3
8	Aisle 8	Location 26
9	Aisle 2	Location 25
10	Aisle 10	Location 24
11	Aisle 12	Location 16
12	Aisle 0	Location 32
13	Aisle 10	Location 10
14	Aisle 5	Location 28
15	Aisle 11	Location 16
16	Aisle 1	Location 0
17	Aisle 7	Location 9
18	Aisle 3	Location 21
19	Aisle 17	Location 9
Order 2	number of articles 20
0	Aisle 12	Location 18
1	Aisle 16	Location 25
2	Aisle 1	Location 8
3	Aisle 0	Location 4
4	Aisle 3	Location 30
5	Aisle 11	Location 28
6	Aisle 10	Location 26
7	Aisle 5	Location 44
8	Aisle 13	Location 23
9	Aisle 16	Location 42
10	Aisle 15	Location 44
11	Aisle 18	Location 16
12	Aisle 6	Location 5
13	Aisle 13	Location 18
14	Aisle 5	Location 34
15	Aisle 2	Location 35
16	Aisle 12	Location 4
17	Aisle 10	Location 13
18	Aisle 4	Location 4
19	Aisle 5	Location 31
Order 3	number of articles 16
0	Aisle 4	Location 15
1	Aisle 9	Location 35
2	Aisle 18	Location 22
3	Aisle 6	Location 27
4	Aisle 16	Location 33
5	Aisle 3	Location 37
6	Aisle 8	Location 40
7	Aisle 18	Location 19
8	Aisle 9	Location 28
9	Aisle 14	Location 20
10	Aisle 18	Location 44
11	Aisle 17	Location 2
12	Aisle 3	Location 18
13	Aisle 9	Location 0
14	Aisle 9	Location 34
15	Aisle 9	Location 14
Order 4	number of articles 22
0	Aisle 16	Location 23
1	Aisle 11	Location 15
2	Aisle 9	Location 31
3	Aisle 3	Location 17
4	Aisle 17	Location 24
5	Aisle 13	Location 23
6	Aisle 4	Location 19
7	Aisle 16	Location 12
8	Aisle 3	Location 3
9	Aisle 13	Location 27
10	Aisle 1	Location 18
11	Aisle 4	Location 4
12	Aisle 14	Location 36
13	Aisle 11	Location 42
14	Aisle 14	Location 1
15	Aisle 8	Location 36
16	Aisle 7	Location 33
17	Aisle 0	Location 16
18	Aisle 0	Location 5
19	Aisle 19	Location 36
20	Aisle 12	Location 28
21	Aisle 4	Location 26
Order 5	number of articles 12
0	Aisle 18	Location 17
1	Aisle 11	Location 18
2	Aisle 16	Location 31
3	Aisle 0	Location 24
4	Aisle 9	Location 5
5	Aisle 11	Location 29
6	Aisle 3	Location 13
7	Aisle 9	Location 3
8	Aisle 18	Location 8
