Order 0	number of articles 5
0	Aisle 5	Location 25
1	Aisle 15	Location 24
2	Aisle 5	Location 10
3	Aisle 7	Location 16
4	Aisle 2	Location 17
Order 1	number of articles 5
0	Aisle 6	Location 42
1	Aisle 0	Location 26
2	Aisle 19	Location 14
3	Aisle 6	Location 18
4	Aisle 7	Location 16
Order 2	number of articles 23
0	Aisle 19	Location 5
1	Aisle 19	Location 28
2	Aisle 13	Location 30
3	Aisle 19	Location 41
4	Aisle 9	Location 31
5	Aisle 18	Location 19
6	Aisle 1	Location 1
7	Aisle 7	Location 15
8	Aisle 3	Location 41
9	Aisle 19	Location 44
10	Aisle 7	Location 25
11	Aisle 0	Location 16
12	Aisle 8	Location 20
13	Aisle 15	Location 12
14	Aisle 2	Location 29
15	Aisle 4	Location 41
16	Aisle 0	Location 43
17	Aisle 9	Location 21
18	Aisle 3	Location 9
19	Aisle 4	Location 20
20	Aisle 3	Location 16
21	Aisle 1	Location 13
22	Aisle 13	Location 4
Order 3	number of articles 15
0	Aisle 16	Location 0
1	Aisle 17	Location 9
2	Aisle 11	Location 12
3	Aisle 8	Location 4
4	Aisle 9	Location 24
5	Aisle 4	Location 38
6	Aisle 19	Location 6
7	Aisle 2	Location 7
8	Aisle 7	Location 0
9	Aisle 14	Location 36
10	Aisle 1	Location 12
11	Aisle 16	Location 14
12	Aisle 18	Location 19
13	Aisle 8	Location 10
14	Aisle 1	Location 18
Order 4	number of articles 18
0	Aisle 9	Location 22
1	Aisle 19	Location 1
2	Aisle 17	Location 39
3	Aisle 3	Location 39
4	Aisle 14	Location 34
5	Aisle 7	Location 10
6	Aisle 8	Location 1
7	Aisle 16	Location 33
8	Aisle 14	Location 41
9	Aisle 6	Location 38
10	Aisle 4	Location 19
11	Aisle 15	Location 39
12	Aisle 16	Location 34
13	Aisle 10	Location 13
14	Aisle 12	Location 31
15	Aisle 2	Location 43
16	Aisle 16	Location 12
17	Aisle 8	Location 44
Order 5	number of articles 15
0	Aisle 1	Location 28
1	Aisle 15	Location 27
2	Aisle 13	Location 22
3	Aisle 19	Location 5
4	Aisle 19	Location 2
5	Aisle 12	Location 42
6	Aisle 13	Location 0
7	Aisle 8	Location 18
8	Aisle 18	Location 37
9	Aisle 13	Location 27
10	Aisle 18	Location 17
11	Aisle 2	Location 35
12	Aisle 18	Location 6
13	Aisle 12	Location 18
14	Aisle 8	Location 33
Order 6	number of articles 17
0	Aisle 4	Location 24
1	Aisle 11	Location 37
2	Aisle 12	Location 43
3	Aisle 1	Location 3
4	Aisle 19	Location 12
5	Aisle 1	Location 31
6	Aisle 11	Location 40
7	Aisle 11	Location 29
8	Aisle 14	Location 33
9	Aisle 10	Location 6
10	Aisle 13	Location 28
11	Aisle 5	Location 42
12	Aisle 12	Location 38
13	Aisle 17	Location 13
14	Aisle 2	Location 25
15	Aisle 16	Location 32
16	Aisle 8	Location 8
Order 7	number of articles 6
0	Aisle 11	Location 3
1	Aisle 8	Location 10
2	Aisle 9	Location 2
3	Aisle 15	Location 33
4	Aisle 5	Location 32
5	Aisle 4	Location 24
Order 8	number of articles 19
0	Aisle 4	Location 8
1	Aisle 13	Location 23
2	Aisle 6	Location 34
3	Aisle 10	Location 28
4	Aisle 10	Location 1
5	Aisle 8	Location 25
6	Aisle 14	Location 23
7	Aisle 5	Location 43
8	Aisle 0	Location 6
9	Aisle 11	Location 8
10	Aisle 19	Location 23
11	Aisle 19	Location 33
12	Aisle 11	Location 44
13	Aisle 8	Location 39
14	Aisle 18	Location 7
15	Aisle 17	Location 11
16	Aisle 6	Location 30
17	Aisle 19	Location 12
18	Aisle 18	Location 24
Order 9	number of articles 21
0	Aisle 19	Location 43
1	Aisle 13	Location 33
2	Aisle 11	Location 42
3	Aisle 9	Location 26
4	Aisle 7	Location 19
5	Aisle 3	Location 6
6	Aisle 11	Location 26
7	Aisle 4	Location 25
8	Aisle 3	Location 11
9	Aisle 12	Location 29
10	Aisle 11	Location 0
11	Aisle 16	Location 13
12	Aisle 12	Location 17
13	Aisle 8	Location 21
14	Aisle 8	Location 0
15	Aisle 17	Location 8
16	Aisle 12	Location 12
17	Aisle 18	Location 2
18	Aisle 18	Location 1
19	Aisle 17	Location 5
20	Aisle 16	Location 8
Order 10	number of articles 23
0	Aisle 2	Location 24
1	Aisle 11	Location 4
2	Aisle 14	Location 28
3	Aisle 11	Location 33
4	Aisle 13	Location 7
5	Aisle 6	Location 37
6	Aisle 18	Location 38
7	Aisle 5	Location 29
8	Aisle 19	Location 8
9	Aisle 1	Location 38
10	Aisle 19	Location 3
11	Aisle 11	Location 13
12	Aisle 17	Location 5
13	Aisle 6	Location 25
14	Aisle 16	Location 31
15	Aisle 5	Location 35
16	Aisle 12	Location 31
17	Aisle 2	Location 12
18	Aisle 4	Location 22
19	Aisle 11	Location 16
20	Aisle 18	Location 7
21	Aisle 17	Location 15
22	Aisle 5	Location 9
Order 11	number of articles 6
0	Aisle 19	Location 22
1	Aisle 12	Location 7
2	Aisle 2	Location 27
3	Aisle 17	Location 9
4	Aisle 14	Location 40
5	Aisle 19	Location 3
Order 12	number of articles 21
0	Aisle 2	Location 37
1	Aisle 4	Location 20
2	Aisle 14	Location 32
3	Aisle 13	Location 1
4	Aisle 2	Location 9
5	Aisle 15	Location 5
6	Aisle 3	Location 12
7	Aisle 15	Location 10
8	Aisle 15	Location 32
9	Aisle 5	Location 39
10	Aisle 11	Location 39
11	Aisle 13	Location 34
12	Aisle 8	Location 14
13	Aisle 19	Location 0
14	Aisle 18	Location 6
15	Aisle 18	Location 21
16	Aisle 7	Location 33
17	Aisle 0	Location 0
18	Aisle 17	Location 44
19	Aisle 16	Location 6
20	Aisle 8	Location 42
Order 13	number of articles 13
0	Aisle 4	Location 19
1	Aisle 9	Location 4
2	Aisle 3	Location 32
3	Aisle 13	Location 15
4	Aisle 14	Location 5
5	Aisle 17	Location 28
6	Aisle 12	Location 31
7	Aisle 13	Location 6
8	Aisle 16	Location 8
9	Aisle 8	Location 5
10	Aisle 12	Location 13
11	Aisle 6	Location 28
12	Aisle 9	Location 38
Order 14	number of articles 24
0	Aisle 6	Location 7
1	Aisle 5	Location 12
2	Aisle 19	Location 37
3	Aisle 19	Location 3
4	Aisle 0	Location 16
5	Aisle 17	Location 28
6	Aisle 3	Location 24
7	Aisle 3	Location 40
8	Aisle 6	Location 27
9	Aisle 19	Location 5
10	Aisle 13	Location 25
11	Aisle 2	Location 32
12	Aisle 13	Location 11
13	Aisle 3	Location 1
14	Aisle 18	Location 17
15	Aisle 13	Location 39
16	Aisle 10	Location 34
17	Aisle 12	Location 6
18	Aisle 17	Location 19
19	Aisle 15	Location 24
20	Aisle 19	Location 38
21	Aisle 3	Location 31
22	Aisle 19	Location 41
23	Aisle 17	Location 22
Order 15	number of articles 18
0	Aisle 5	Location 22
1	Aisle 5	Location 30
2	Aisle 7	Location 22
3	Aisle 6	Location 42
4	Aisle 3	Location 23
5	Aisle 2	Location 13
6	Aisle 12	Location 0
7	Aisle 18	Location 18
8	Aisle 18	Location 5
9	Aisle 17	Location 0
10	Aisle 3	Location 24
11	Aisle 11	Location 3
12	Aisle 3	Location 12
13	Aisle 4	Location 7
14	Aisle 17	Location 29
15	Aisle 0	Location 30
16	Aisle 1	Location 16
17	Aisle 2	Location 36
Order 16	number of articles 13
0	Aisle 0	Location 29
1	Aisle 12	Location 43
2	Aisle 18	Location 7
3	Aisle 14	Location 27
4	Aisle 16	Location 20
5	Aisle 13	Location 7
6	Aisle 1	Location 29
7	Aisle 3	Location 22
8	Aisle 19	Location 36
9	Aisle 0	Location 11
10	Aisle 7	Location 34
11	Aisle 15	Location 6
12	Aisle 1	Location 14
Order 17	number of articles 16
0	Aisle 13	Location 43
1	Aisle 14	Location 3
2	Aisle 1	Location 26
3	Aisle 5	Location 44
4	Aisle 5	Location 23
5	Aisle 0	Location 8
6	Aisle 2	Location 3
7	Aisle 4	Location 2
8	Aisle 1	Location 3
9	Aisle 15	Location 44
10	Aisle 7	Location 24
11	Aisle 3	Location 26
12	Aisle 6	Location 10
13	Aisle 11	Location 4
14	Aisle 18	Location 16
15	Aisle 15	Location 7
Order 18	number of articles 7
0	Aisle 5	Location 38
1	Aisle 12	Location 21
