Order 0	number of articles 14
0	Aisle 19	Location 42
1	Aisle 14	Location 32
2	Aisle 10	Location 44
3	Aisle 15	Location 4
4	Aisle 10	Location 27
5	Aisle 4	Location 23
6	Aisle 18	Location 43
7	Aisle 13	Location 17
8	Aisle 0	Location 29
9	Aisle 2	Location 15
10	Aisle 6	Location 7
11	Aisle 2	Location 20
12	Aisle 19	Location 31
13	Aisle 10	Location 13
Order 1	number of articles 15
0	Aisle 19	Location 29
1	Aisle 8	Location 37
2	Aisle 5	Location 12
3	Aisle 11	Location 0
4	Aisle 8	Location 12
5	Aisle 0	Location 2
6	Aisle 6	Location 32
7	Aisle 7	Location 12
8	Aisle 10	Location 43
9	Aisle 19	Location 14
10	Aisle 14	Location 4
11	Aisle 3	Location 24
12	Aisle 14	Location 25
13	Aisle 17	Location 39
14	Aisle 7	Location 8
Order 2	number of articles 14
0	Aisle 13	Location 11
1	Aisle 10	Location 36
2	Aisle 16	Location 21
3	Aisle 6	Location 31
4	Aisle 9	Location 4
5	Aisle 8	Location 21
6	Aisle 16	Location 40
7	Aisle 4	Location 6
8	Aisle 7	Location 18
9	Aisle 8	Location 3
10	Aisle 12	Location 3
11	Aisle 7	Location 33
12	Aisle 19	Location 26
13	Aisle 11	Location 2
Order 3	number of articles 5
0	Aisle 18	Location 14
1	Aisle 0	Location 42
2	Aisle 17	Location 40
3	Aisle 2	Location 25
4	Aisle 11	Location 25
Order 4	number of articles 6
0	Aisle 8	Location 43
1	Aisle 3	Location 16
2	Aisle 7	Location 43
3	Aisle 0	Location 33
4	Aisle 6	Location 23
5	Aisle 19	Location 18
Order 5	number of articles 16
0	Aisle 5	Location 3
1	Aisle 1	Location 42
2	Aisle 12	Location 19
3	Aisle 8	Location 44
4	Aisle 8	Location 27
5	Aisle 10	Location 30
6	Aisle 16	Location 10
7	Aisle 0	Location 15
8	Aisle 3	Location 0
9	Aisle 11	Location 7
10	Aisle 13	Location 37
11	Aisle 15	Location 34
12	Aisle 13	Location 3
13	Aisle 9	Location 2
14	Aisle 19	Location 28
15	Aisle 2	Location 8
Order 6	number of articles 22
0	Aisle 14	Location 23
1	Aisle 18	Location 23
2	Aisle 5	Location 28
3	Aisle 5	Location 1
4	Aisle 16	Location 21
5	Aisle 19	Location 0
6	Aisle 0	Location 37
7	Aisle 3	Location 36
8	Aisle 3	Location 35
9	Aisle 8	Location 37
10	Aisle 10	Location 17
11	Aisle 14	Location 22
12	Aisle 15	Location 5
13	Aisle 10	Location 24
14	Aisle 13	Location 12
15	Aisle 2	Location 30
16	Aisle 9	Location 32
17	Aisle 13	Location 16
18	Aisle 10	Location 4
19	Aisle 10	Location 18
20	Aisle 4	Location 4
21	Aisle 6	Location 10
Order 7	number of articles 18
0	Aisle 16	Location 37
1	Aisle 4	Location 19
2	Aisle 17	Location 0
3	Aisle 3	Location 27
4	Aisle 19	Location 42
5	Aisle 17	Location 3
6	Aisle 13	Location 0
7	Aisle 18	Location 19
8	Aisle 4	Location 16
9	Aisle 1	Location 30
10	Aisle 16	Location 16
11	Aisle 18	Location 13
12	Aisle 7	Location 31
13	Aisle 17	Location 40
14	Aisle 11	Location 20
15	Aisle 11	Location 27
16	Aisle 12	Location 18
17	Aisle 16	Location 17
Order 8	number of articles 19
0	Aisle 14	Location 29
1	Aisle 16	Location 0
2	Aisle 14	Location 19
3	Aisle 4	Location 7
4	Aisle 2	Location 43
5	Aisle 9	Location 6
6	Aisle 16	Location 35
7	Aisle 4	Location 19
8	Aisle 12	Location 22
9	Aisle 16	Location 33
10	Aisle 13	Location 40
11	Aisle 1	Location 27
12	Aisle 9	Location 40
13	Aisle 11	Location 39
14	Aisle 12	Location 37
15	Aisle 11	Location 1
16	Aisle 10	Location 44
17	Aisle 19	Location 3
18	Aisle 18	Location 44
Order 9	number of articles 22
0	Aisle 0	Location 4
1	Aisle 5	Location 33
2	Aisle 0	Location 16
3	Aisle 3	Location 40
4	Aisle 4	Location 22
5	Aisle 18	Location 5
6	Aisle 8	Location 37
7	Aisle 2	Location 37
8	Aisle 5	Location 0
9	Aisle 8	Location 26
10	Aisle 1	Location 38
11	Aisle 17	Location 37
12	Aisle 11	Location 29
13	Aisle 10	Location 34
14	Aisle 4	Location 13
15	Aisle 6	Location 16
16	Aisle 10	Location 38
17	Aisle 5	Location 25
18	Aisle 1	Location 17
19	Aisle 10	Location 24
20	Aisle 13	Location 15
21	Aisle 14	Location 22
Order 10	number of articles 22
0	Aisle 1	Location 12
1	Aisle 6	Location 24
2	Aisle 19	Location 1
3	Aisle 4	Location 36
4	Aisle 2	Location 39
5	Aisle 15	Location 22
6	Aisle 13	Location 24
7	Aisle 2	Location 33
8	Aisle 14	Location 25
9	Aisle 0	Location 27
10	Aisle 0	Location 4
11	Aisle 14	Location 14
12	Aisle 4	Location 19
13	Aisle 13	Location 13
14	Aisle 9	Location 3
15	Aisle 2	Location 12
16	Aisle 4	Location 8
17	Aisle 6	Location 7
18	Aisle 10	Location 37
19	Aisle 12	Location 40
20	Aisle 19	Location 27
21	Aisle 11	Location 1
Order 11	number of articles 8
0	Aisle 13	Location 20
1	Aisle 19	Location 37
2	Aisle 3	Location 15
3	Aisle 11	Location 6
4	Aisle 10	Location 23
5	Aisle 16	Location 30
6	Aisle 7	Location 44
7	Aisle 12	Location 21
Order 12	number of articles 18
0	Aisle 10	Location 32
1	Aisle 4	Location 9
2	Aisle 8	Location 2
3	Aisle 10	Location 9
4	Aisle 16	Location 30
5	Aisle 5	Location 11
6	Aisle 17	Location 7
7	Aisle 9	Location 25
8	Aisle 10	Location 26
9	Aisle 12	Location 33
10	Aisle 1	Location 4
11	Aisle 5	Location 30
12	Aisle 4	Location 23
13	Aisle 15	Location 18
14	Aisle 15	Location 10
15	Aisle 8	Location 1
16	Aisle 1	Location 44
17	Aisle 19	Location 8
Order 13	number of articles 14
0	Aisle 10	Location 10
1	Aisle 0	Location 35
2	Aisle 16	Location 44
3	Aisle 4	Location 4
4	Aisle 12	Location 5
5	Aisle 11	Location 7
6	Aisle 18	Location 40
7	Aisle 11	Location 17
8	Aisle 10	Location 26
9	Aisle 5	Location 27
10	Aisle 5	Location 31
11	Aisle 0	Location 32
12	Aisle 3	Location 0
13	Aisle 19	Location 42
Order 14	number of articles 23
0	Aisle 4	Location 18
1	Aisle 17	Location 14
2	Aisle 6	Location 40
3	Aisle 15	Location 30
4	Aisle 6	Location 8
5	Aisle 0	Location 43
6	Aisle 1	Location 1
7	Aisle 3	Location 41
8	Aisle 11	Location 23
9	Aisle 8	Location 7
10	Aisle 16	Location 32
11	Aisle 14	Location 7
12	Aisle 0	Location 5
13	Aisle 10	Location 36
14	Aisle 11	Location 32
15	Aisle 10	Location 26
16	Aisle 18	Location 6
