Order 0	number of articles 18
0	Aisle 0	Location 8
1	Aisle 6	Location 11
2	Aisle 8	Location 38
3	Aisle 3	Location 24
4	Aisle 12	Location 38
5	Aisle 8	Location 39
6	Aisle 7	Location 33
7	Aisle 17	Location 40
8	Aisle 8	Location 30
9	Aisle 15	Location 0
10	Aisle 15	Location 26
11	Aisle 8	Location 16
12	Aisle 7	Location 14
13	Aisle 12	Location 41
14	Aisle 12	Location 43
15	Aisle 0	Location 6
16	Aisle 11	Location 25
17	Aisle 16	Location 17
Order 1	number of articles 12
0	Aisle 3	Location 8
1	Aisle 13	Location 11
2	Aisle 14	Location 8
3	Aisle 0	Location 17
4	Aisle 2	Location 7
5	Aisle 18	Location 9
6	Aisle 13	Location 26
7	Aisle 7	Location 18
8	Aisle 14	Location 26
9	Aisle 10	Location 40
10	Aisle 4	Location 38
11	Aisle 2	Location 1
Order 2	number of articles 16
0	Aisle 5	Location 37
1	Aisle 8	Location 41
2	Aisle 14	Location 28
3	Aisle 13	Location 25
4	Aisle 17	Location 41
5	Aisle 7	Location 2
6	Aisle 5	Location 16
7	Aisle 17	Location 8
8	Aisle 16	Location 41
9	Aisle 0	Location 20
10	Aisle 9	Location 18
11	Aisle 12	Location 24
12	Aisle 6	Location 23
13	Aisle 5	Location 19
14	Aisle 9	Location 40
15	Aisle 12	Location 15
Order 3	number of articles 9
0	Aisle 1	Location 33
1	Aisle 16	Location 33
2	Aisle 13	Location 44
3	Aisle 12	Location 5
4	Aisle 14	Location 29
5	Aisle 13	Location 5
6	Aisle 17	Location 43
7	Aisle 5	Location 12
8	Aisle 6	Location 39
Order 4	number of articles 21
0	Aisle 8	Location 40
1	Aisle 5	Location 26
2	Aisle 1	Location 21
3	Aisle 16	Location 41
4	Aisle 2	Location 42
5	Aisle 15	Location 4
6	Aisle 3	Location 36
7	Aisle 4	Location 7
8	Aisle 13	Location 14
9	Aisle 13	Location 44
10	Aisle 16	Location 23
11	Aisle 9	Location 43
12	Aisle 15	Location 21
13	Aisle 16	Location 30
14	Aisle 4	Location 2
15	Aisle 10	Location 33
16	Aisle 7	Location 42
17	Aisle 9	Location 14
18	Aisle 15	Location 26
19	Aisle 6	Location 17
20	Aisle 1	Location 37
Order 5	number of articles 14
0	Aisle 6	Location 32
1	Aisle 0	Location 41
2	Aisle 14	Location 9
3	Aisle 11	Location 43
4	Aisle 6	Location 23
5	Aisle 17	Location 6
6	Aisle 8	Location 3
7	Aisle 9	Location 12
8	Aisle 1	Location 40
9	Aisle 16	Location 11
10	Aisle 13	Location 39
11	Aisle 19	Location 30
12	Aisle 1	Location 43
13	Aisle 3	Location 34
Order 6	number of articles 14
0	Aisle 7	Location 36
1	Aisle 11	Location 24
