Order 0	number of articles 22
0	Aisle 16	Location 8
1	Aisle 1	Location 13
2	Aisle 3	Location 44
3	Aisle 5	Location 0
4	Aisle 0	Location 25
5	Aisle 15	Location 16
6	Aisle 11	Location 38
7	Aisle 2	Location 25
8	Aisle 13	Location 3
9	Aisle 17	Location 12
10	Aisle 17	Location 42
11	Aisle 14	Location 23
12	Aisle 3	Location 13
13	Aisle 10	Location 38
14	Aisle 9	Location 19
15	Aisle 5	Location 42
16	Aisle 14	Location 21
17	Aisle 6	Location 23
18	Aisle 0	Location 4
19	Aisle 17	Location 15
20	Aisle 11	Location 32
21	Aisle 19	Location 29
Order 1	number of articles 14
0	Aisle 18	Location 16
1	Aisle 18	Location 19
2	Aisle 7	Location 41
3	Aisle 12	Location 38
4	Aisle 6	Location 2
5	Aisle 17	Location 42
6	Aisle 7	Location 20
7	Aisle 0	Location 1
8	Aisle 10	Location 10
9	Aisle 12	Location 10
10	Aisle 10	Location 29
11	Aisle 2	Location 42
12	Aisle 16	Location 25
13	Aisle 2	Location 14
Order 2	number of articles 14
0	Aisle 16	Location 6
1	Aisle 6	Location 2
2	Aisle 7	Location 25
3	Aisle 7	Location 4
4	Aisle 18	Location 42
5	Aisle 2	Location 29
6	Aisle 3	Location 23
7	Aisle 2	Location 14
8	Aisle 5	Location 23
9	Aisle 15	Location 43
10	Aisle 14	Location 12
11	Aisle 6	Location 15
12	Aisle 14	Location 43
13	Aisle 19	Location 44
Order 3	number of articles 6
0	Aisle 0	Location 38
1	Aisle 11	Location 14
2	Aisle 10	Location 43
3	Aisle 17	Location 42
4	Aisle 12	Location 26
5	Aisle 3	Location 4
Order 4	number of articles 9
0	Aisle 15	Location 41
1	Aisle 7	Location 8
2	Aisle 18	Location 27
3	Aisle 19	Location 34
4	Aisle 13	Location 16
5	Aisle 1	Location 9
6	Aisle 0	Location 40
7	Aisle 0	Location 8
8	Aisle 18	Location 28
Order 5	number of articles 24
0	Aisle 11	Location 18
1	Aisle 2	Location 37
2	Aisle 17	Location 37
3	Aisle 18	Location 12
4	Aisle 0	Location 30
5	Aisle 1	Location 39
6	Aisle 2	Location 19
7	Aisle 14	Location 33
8	Aisle 5	Location 7
9	Aisle 10	Location 26
10	Aisle 13	Location 19
11	Aisle 1	Location 15
12	Aisle 1	Location 4
13	Aisle 0	Location 13
14	Aisle 4	Location 41
15	Aisle 18	Location 32
16	Aisle 14	Location 3
17	Aisle 6	Location 0
18	Aisle 15	Location 26
19	Aisle 2	Location 35
20	Aisle 4	Location 44
21	Aisle 12	Location 18
22	Aisle 13	Location 29
23	Aisle 13	Location 18
Order 6	number of articles 19
0	Aisle 19	Location 0
1	Aisle 0	Location 13
2	Aisle 7	Location 12
3	Aisle 10	Location 19
4	Aisle 19	Location 13
5	Aisle 10	Location 7
6	Aisle 11	Location 10
7	Aisle 12	Location 21
8	Aisle 16	Location 27
9	Aisle 0	Location 26
10	Aisle 8	Location 11
11	Aisle 15	Location 27
12	Aisle 17	Location 22
13	Aisle 8	Location 1
14	Aisle 15	Location 44
15	Aisle 19	Location 21
16	Aisle 13	Location 37
17	Aisle 5	Location 41
18	Aisle 2	Location 0
Order 7	number of articles 11
0	Aisle 9	Location 7
1	Aisle 13	Location 7
2	Aisle 16	Location 21
3	Aisle 11	Location 16
4	Aisle 1	Location 11
5	Aisle 19	Location 8
6	Aisle 7	Location 40
7	Aisle 9	Location 32
8	Aisle 1	Location 42
9	Aisle 1	Location 18
10	Aisle 4	Location 42
Order 8	number of articles 19
0	Aisle 8	Location 9
1	Aisle 6	Location 31
2	Aisle 2	Location 6
3	Aisle 8	Location 40
4	Aisle 19	Location 26
5	Aisle 5	Location 24
6	Aisle 3	Location 3
7	Aisle 12	Location 34
8	Aisle 17	Location 23
9	Aisle 11	Location 10
10	Aisle 12	Location 37
11	Aisle 12	Location 1
12	Aisle 17	Location 16
13	Aisle 16	Location 3
14	Aisle 9	Location 12
15	Aisle 14	Location 22
16	Aisle 9	Location 9
17	Aisle 5	Location 28
18	Aisle 2	Location 4
Order 9	number of articles 16
0	Aisle 9	Location 32
1	Aisle 0	Location 8
2	Aisle 15	Location 14
3	Aisle 14	Location 25
4	Aisle 12	Location 0
5	Aisle 9	Location 9
6	Aisle 2	Location 24
7	Aisle 12	Location 8
8	Aisle 15	Location 21
9	Aisle 5	Location 0
10	Aisle 15	Location 33
11	Aisle 8	Location 36
12	Aisle 18	Location 17
13	Aisle 1	Location 4
14	Aisle 7	Location 28
15	Aisle 13	Location 23
Order 10	number of articles 15
0	Aisle 7	Location 21
1	Aisle 10	Location 44
2	Aisle 6	Location 3
3	Aisle 4	Location 37
4	Aisle 10	Location 33
5	Aisle 9	Location 44
6	Aisle 11	Location 23
7	Aisle 2	Location 9
8	Aisle 2	Location 43
9	Aisle 8	Location 4
10	Aisle 6	Location 2
11	Aisle 10	Location 24
12	Aisle 2	Location 15
13	Aisle 7	Location 39
14	Aisle 6	Location 13
Order 11	number of articles 7
0	Aisle 14	Location 22
1	Aisle 8	Location 28
2	Aisle 13	Location 3
3	Aisle 15	Location 10
4	Aisle 6	Location 13
5	Aisle 12	Location 22
6	Aisle 3	Location 29
Order 12	number of articles 13
0	Aisle 9	Location 14
1	Aisle 18	Location 38
2	Aisle 14	Location 23
3	Aisle 10	Location 33
4	Aisle 18	Location 43
5	Aisle 4	Location 12
6	Aisle 0	Location 18
7	Aisle 15	Location 16
8	Aisle 11	Location 4
9	Aisle 13	Location 7
10	Aisle 8	Location 25
11	Aisle 11	Location 37
12	Aisle 15	Location 36
Order 13	number of articles 11
0	Aisle 16	Location 35
1	Aisle 5	Location 20
2	Aisle 13	Location 18
3	Aisle 18	Location 36
4	Aisle 14	Location 24
5	Aisle 17	Location 42
6	Aisle 3	Location 42
7	Aisle 4	Location 40
8	Aisle 3	Location 6
9	Aisle 17	Location 35
10	Aisle 17	Location 39
Order 14	number of articles 17
0	Aisle 15	Location 2
1	Aisle 15	Location 34
2	Aisle 0	Location 7
3	Aisle 12	Location 41
4	Aisle 10	Location 21
5	Aisle 16	Location 35
6	Aisle 1	Location 36
7	Aisle 14	Location 9
8	Aisle 3	Location 18
9	Aisle 12	Location 39
10	Aisle 4	Location 37
11	Aisle 11	Location 10
12	Aisle 0	Location 3
13	Aisle 16	Location 12
14	Aisle 5	Location 1
15	Aisle 3	Location 20
16	Aisle 2	Location 35
Order 15	number of articles 12
0	Aisle 4	Location 17
1	Aisle 7	Location 44
2	Aisle 15	Location 30
3	Aisle 5	Location 39
4	Aisle 14	Location 34
5	Aisle 17	Location 27
6	Aisle 1	Location 17
7	Aisle 5	Location 4
8	Aisle 13	Location 33
9	Aisle 13	Location 2
10	Aisle 16	Location 31
11	Aisle 11	Location 22
Order 16	number of articles 23
0	Aisle 4	Location 33
1	Aisle 9	Location 14
2	Aisle 0	Location 29
3	Aisle 17	Location 41
4	Aisle 6	Location 35
5	Aisle 0	Location 25
6	Aisle 12	Location 27
7	Aisle 4	Location 1
8	Aisle 6	Location 30
9	Aisle 11	Location 34
10	Aisle 5	Location 21
11	Aisle 18	Location 1
12	Aisle 1	Location 30
13	Aisle 1	Location 13
14	Aisle 15	Location 41
