Order 0	number of articles 6
0	Aisle 8	Location 39
1	Aisle 9	Location 25
2	Aisle 17	Location 27
3	Aisle 17	Location 8
4	Aisle 0	Location 6
5	Aisle 13	Location 11
Order 1	number of articles 15
0	Aisle 16	Location 40
1	Aisle 7	Location 24
2	Aisle 6	Location 5
3	Aisle 9	Location 8
4	Aisle 3	Location 28
5	Aisle 1	Location 20
6	Aisle 8	Location 1
7	Aisle 0	Location 35
8	Aisle 4	Location 26
9	Aisle 10	Location 14
10	Aisle 15	Location 31
11	Aisle 4	Location 3
12	Aisle 10	Location 3
13	Aisle 12	Location 15
14	Aisle 8	Location 20
Order 2	number of articles 14
0	Aisle 1	Location 9
1	Aisle 15	Location 21
2	Aisle 14	Location 23
3	Aisle 3	Location 1
4	Aisle 1	Location 8
5	Aisle 10	Location 7
6	Aisle 8	Location 20
7	Aisle 16	Location 15
8	Aisle 18	Location 20
9	Aisle 4	Location 4
10	Aisle 18	Location 27
11	Aisle 16	Location 9
12	Aisle 8	Location 40
13	Aisle 17	Location 5
Order 3	number of articles 23
0	Aisle 10	Location 41
1	Aisle 2	Location 17
2	Aisle 17	Location 0
3	Aisle 7	Location 14
4	Aisle 4	Location 9
5	Aisle 0	Location 43
6	Aisle 9	Location 37
7	Aisle 4	Location 27
8	Aisle 4	Location 13
9	Aisle 5	Location 32
10	Aisle 14	Location 19
11	Aisle 9	Location 40
12	Aisle 10	Location 44
13	Aisle 12	Location 15
14	Aisle 5	Location 18
15	Aisle 15	Location 31
16	Aisle 19	Location 33
17	Aisle 6	Location 39
18	Aisle 5	Location 27
19	Aisle 1	Location 19
20	Aisle 9	Location 12
21	Aisle 13	Location 32
22	Aisle 13	Location 36
Order 4	number of articles 5
0	Aisle 18	Location 30
1	Aisle 18	Location 40
2	Aisle 4	Location 27
3	Aisle 0	Location 9
4	Aisle 10	Location 6
Order 5	number of articles 17
0	Aisle 5	Location 44
1	Aisle 5	Location 7
2	Aisle 4	Location 17
3	Aisle 11	Location 0
4	Aisle 15	Location 9
5	Aisle 5	Location 38
6	Aisle 18	Location 13
7	Aisle 7	Location 2
8	Aisle 17	Location 16
9	Aisle 2	Location 22
10	Aisle 5	Location 11
11	Aisle 8	Location 28
12	Aisle 17	Location 29
13	Aisle 2	Location 4
14	Aisle 13	Location 24
15	Aisle 13	Location 28
16	Aisle 3	Location 42
Order 6	number of articles 10
0	Aisle 10	Location 9
1	Aisle 5	Location 13
2	Aisle 19	Location 30
3	Aisle 12	Location 7
4	Aisle 13	Location 10
5	Aisle 11	Location 34
6	Aisle 17	Location 29
7	Aisle 8	Location 38
8	Aisle 10	Location 34
9	Aisle 2	Location 30
Order 7	number of articles 21
0	Aisle 8	Location 23
1	Aisle 18	Location 5
2	Aisle 0	Location 10
3	Aisle 0	Location 17
4	Aisle 1	Location 21
5	Aisle 4	Location 18
6	Aisle 19	Location 32
7	Aisle 7	Location 8
8	Aisle 6	Location 27
9	Aisle 13	Location 4
10	Aisle 9	Location 43
11	Aisle 10	Location 17
12	Aisle 18	Location 27
13	Aisle 7	Location 2
14	Aisle 5	Location 29
15	Aisle 18	Location 23
16	Aisle 3	Location 35
17	Aisle 8	Location 10
18	Aisle 17	Location 19
19	Aisle 14	Location 30
20	Aisle 17	Location 20
Order 8	number of articles 16
0	Aisle 11	Location 39
1	Aisle 1	Location 22
2	Aisle 9	Location 24
