Order 0	number of articles 23
0	Aisle 9	Location 24
1	Aisle 9	Location 19
2	Aisle 6	Location 12
3	Aisle 10	Location 31
4	Aisle 18	Location 31
5	Aisle 3	Location 14
6	Aisle 15	Location 40
7	Aisle 1	Location 17
8	Aisle 15	Location 18
9	Aisle 15	Location 2
10	Aisle 19	Location 5
11	Aisle 8	Location 36
12	Aisle 8	Location 28
13	Aisle 5	Location 11
14	Aisle 13	Location 11
15	Aisle 19	Location 33
16	Aisle 11	Location 44
17	Aisle 2	Location 35
18	Aisle 2	Location 41
19	Aisle 19	Location 6
20	Aisle 12	Location 15
21	Aisle 18	Location 13
22	Aisle 7	Location 36
Order 1	number of articles 10
0	Aisle 13	Location 15
1	Aisle 10	Location 22
2	Aisle 18	Location 10
3	Aisle 13	Location 25
4	Aisle 9	Location 22
5	Aisle 17	Location 38
6	Aisle 14	Location 13
7	Aisle 1	Location 10
8	Aisle 17	Location 33
9	Aisle 12	Location 2
Order 2	number of articles 23
0	Aisle 5	Location 2
1	Aisle 12	Location 8
2	Aisle 15	Location 13
3	Aisle 5	Location 29
4	Aisle 12	Location 37
5	Aisle 7	Location 30
6	Aisle 14	Location 30
7	Aisle 8	Location 13
8	Aisle 14	Location 9
9	Aisle 8	Location 6
10	Aisle 19	Location 39
11	Aisle 14	Location 6
12	Aisle 3	Location 12
13	Aisle 1	Location 26
14	Aisle 2	Location 37
15	Aisle 9	Location 22
16	Aisle 4	Location 15
17	Aisle 3	Location 40
18	Aisle 13	Location 20
19	Aisle 16	Location 9
20	Aisle 1	Location 3
21	Aisle 15	Location 32
22	Aisle 2	Location 15
Order 3	number of articles 15
0	Aisle 17	Location 40
1	Aisle 12	Location 34
2	Aisle 0	Location 14
3	Aisle 2	Location 29
4	Aisle 7	Location 25
5	Aisle 4	Location 31
6	Aisle 12	Location 44
7	Aisle 11	Location 39
8	Aisle 15	Location 26
9	Aisle 2	Location 11
10	Aisle 8	Location 35
11	Aisle 19	Location 11
12	Aisle 18	Location 24
13	Aisle 9	Location 11
14	Aisle 16	Location 2
Order 4	number of articles 24
0	Aisle 6	Location 12
1	Aisle 1	Location 13
2	Aisle 15	Location 31
3	Aisle 6	Location 4
4	Aisle 6	Location 31
5	Aisle 11	Location 2
6	Aisle 2	Location 25
7	Aisle 12	Location 23
8	Aisle 1	Location 39
9	Aisle 10	Location 4
10	Aisle 17	Location 6
11	Aisle 4	Location 1
12	Aisle 2	Location 44
13	Aisle 2	Location 36
14	Aisle 4	Location 36
15	Aisle 19	Location 36
16	Aisle 19	Location 13
17	Aisle 15	Location 1
18	Aisle 10	Location 18
19	Aisle 3	Location 30
20	Aisle 13	Location 12
21	Aisle 4	Location 42
22	Aisle 0	Location 44
23	Aisle 6	Location 28
Order 5	number of articles 22
0	Aisle 4	Location 7
1	Aisle 4	Location 0
2	Aisle 13	Location 34
3	Aisle 14	Location 29
4	Aisle 13	Location 18
5	Aisle 5	Location 12
6	Aisle 17	Location 35
7	Aisle 18	Location 12
8	Aisle 3	Location 6
9	Aisle 1	Location 22
10	Aisle 0	Location 13
11	Aisle 11	Location 39
12	Aisle 6	Location 39
13	Aisle 16	Location 13
14	Aisle 16	Location 21
15	Aisle 7	Location 0
16	Aisle 10	Location 3
17	Aisle 1	Location 7
18	Aisle 8	Location 39
19	Aisle 9	Location 4
20	Aisle 19	Location 0
21	Aisle 15	Location 38
Order 6	number of articles 24
0	Aisle 0	Location 20
1	Aisle 4	Location 28
2	Aisle 19	Location 26
3	Aisle 1	Location 29
4	Aisle 3	Location 28
5	Aisle 15	Location 31
6	Aisle 5	Location 19
7	Aisle 7	Location 25
8	Aisle 3	Location 22
9	Aisle 10	Location 20
10	Aisle 14	Location 12
11	Aisle 18	Location 20
12	Aisle 7	Location 14
13	Aisle 18	Location 38
14	Aisle 17	Location 30
15	Aisle 0	Location 17
16	Aisle 9	Location 38
17	Aisle 1	Location 2
18	Aisle 8	Location 8
19	Aisle 2	Location 15
20	Aisle 4	Location 25
21	Aisle 12	Location 29
22	Aisle 8	Location 43
23	Aisle 13	Location 3
Order 7	number of articles 14
0	Aisle 3	Location 8
1	Aisle 10	Location 14
2	Aisle 2	Location 23
3	Aisle 7	Location 22
4	Aisle 17	Location 3
5	Aisle 12	Location 20
6	Aisle 0	Location 0
7	Aisle 1	Location 22
8	Aisle 14	Location 24
9	Aisle 9	Location 43
10	Aisle 9	Location 25
11	Aisle 2	Location 40
12	Aisle 1	Location 3
13	Aisle 18	Location 27
Order 8	number of articles 19
0	Aisle 11	Location 6
1	Aisle 3	Location 19
2	Aisle 3	Location 21
3	Aisle 18	Location 42
4	Aisle 2	Location 29
5	Aisle 7	Location 10
6	Aisle 15	Location 18
7	Aisle 0	Location 30
8	Aisle 5	Location 38
9	Aisle 12	Location 31
10	Aisle 19	Location 15
11	Aisle 15	Location 25
12	Aisle 1	Location 5
13	Aisle 0	Location 29
14	Aisle 5	Location 2
15	Aisle 2	Location 42
16	Aisle 12	Location 25
17	Aisle 15	Location 0
18	Aisle 1	Location 42
Order 9	number of articles 11
0	Aisle 15	Location 9
1	Aisle 7	Location 44
2	Aisle 9	Location 15
3	Aisle 7	Location 16
4	Aisle 3	Location 26
5	Aisle 5	Location 0
6	Aisle 7	Location 8
7	Aisle 8	Location 31
8	Aisle 16	Location 11
9	Aisle 14	Location 14
10	Aisle 17	Location 15
Order 10	number of articles 5
0	Aisle 15	Location 6
1	Aisle 11	Location 5
2	Aisle 1	Location 18
3	Aisle 15	Location 32
4	Aisle 4	Location 0
Order 11	number of articles 10
0	Aisle 8	Location 41
1	Aisle 8	Location 31
2	Aisle 9	Location 19
3	Aisle 2	Location 17
4	Aisle 16	Location 7
5	Aisle 9	Location 20
6	Aisle 10	Location 13
7	Aisle 0	Location 32
8	Aisle 10	Location 10
9	Aisle 14	Location 20
Order 12	number of articles 11
0	Aisle 2	Location 31
1	Aisle 9	Location 1
2	Aisle 5	Location 21
3	Aisle 4	Location 40
4	Aisle 14	Location 8
5	Aisle 16	Location 30
6	Aisle 8	Location 29
7	Aisle 7	Location 17
8	Aisle 10	Location 6
9	Aisle 7	Location 42
10	Aisle 4	Location 29
Order 13	number of articles 23
0	Aisle 4	Location 37
1	Aisle 1	Location 20
2	Aisle 3	Location 44
3	Aisle 7	Location 44
4	Aisle 0	Location 37
5	Aisle 18	Location 8
6	Aisle 1	Location 14
7	Aisle 17	Location 38
8	Aisle 18	Location 15
9	Aisle 6	Location 39
10	Aisle 12	Location 32
11	Aisle 8	Location 31
12	Aisle 18	Location 7
13	Aisle 2	Location 28
14	Aisle 5	Location 14
15	Aisle 9	Location 2
16	Aisle 2	Location 36
17	Aisle 2	Location 9
18	Aisle 0	Location 40
19	Aisle 10	Location 38
20	Aisle 1	Location 44
21	Aisle 11	Location 43
22	Aisle 7	Location 32
Order 14	number of articles 20
0	Aisle 18	Location 7
1	Aisle 15	Location 40
2	Aisle 18	Location 4
3	Aisle 5	Location 5
4	Aisle 19	Location 23
5	Aisle 3	Location 43
6	Aisle 7	Location 1
7	Aisle 16	Location 35
8	Aisle 12	Location 15
9	Aisle 11	Location 27
10	Aisle 6	Location 4
11	Aisle 5	Location 18
12	Aisle 14	Location 17
13	Aisle 18	Location 30
14	Aisle 16	Location 18
15	Aisle 15	Location 32
16	Aisle 1	Location 11
17	Aisle 12	Location 6
18	Aisle 18	Location 39
19	Aisle 19	Location 35
Order 15	number of articles 18
0	Aisle 9	Location 36
1	Aisle 15	Location 4
2	Aisle 17	Location 6
3	Aisle 7	Location 32
4	Aisle 10	Location 1
5	Aisle 6	Location 1
6	Aisle 19	Location 8
7	Aisle 5	Location 35
8	Aisle 7	Location 22
9	Aisle 0	Location 21
10	Aisle 1	Location 32
11	Aisle 15	Location 5
12	Aisle 2	Location 24
13	Aisle 7	Location 42
14	Aisle 15	Location 7
15	Aisle 1	Location 17
16	Aisle 0	Location 2
17	Aisle 6	Location 35
Order 16	number of articles 19
0	Aisle 15	Location 39
1	Aisle 3	Location 14
2	Aisle 14	Location 5
3	Aisle 17	Location 34
4	Aisle 19	Location 32
5	Aisle 7	Location 14
6	Aisle 17	Location 19
7	Aisle 8	Location 33
8	Aisle 18	Location 44
9	Aisle 6	Location 4
10	Aisle 6	Location 30
