Order 0	number of articles 12
0	Aisle 11	Location 12
1	Aisle 9	Location 38
2	Aisle 8	Location 22
3	Aisle 3	Location 38
4	Aisle 1	Location 18
5	Aisle 0	Location 7
6	Aisle 10	Location 34
7	Aisle 17	Location 7
8	Aisle 15	Location 20
9	Aisle 1	Location 40
10	Aisle 16	Location 34
11	Aisle 19	Location 6
Order 1	number of articles 7
0	Aisle 7	Location 7
1	Aisle 4	Location 15
2	Aisle 17	Location 32
3	Aisle 16	Location 7
4	Aisle 6	Location 21
5	Aisle 12	Location 20
6	Aisle 11	Location 43
Order 2	number of articles 24
0	Aisle 12	Location 20
1	Aisle 6	Location 12
2	Aisle 6	Location 4
3	Aisle 1	Location 31
4	Aisle 8	Location 28
5	Aisle 3	Location 4
6	Aisle 14	Location 20
7	Aisle 14	Location 39
8	Aisle 2	Location 32
9	Aisle 5	Location 38
10	Aisle 19	Location 38
11	Aisle 15	Location 37
12	Aisle 0	Location 6
13	Aisle 3	Location 41
14	Aisle 3	Location 9
15	Aisle 19	Location 36
16	Aisle 14	Location 11
17	Aisle 11	Location 6
18	Aisle 2	Location 30
19	Aisle 12	Location 25
20	Aisle 10	Location 17
21	Aisle 4	Location 30
22	Aisle 15	Location 20
23	Aisle 2	Location 19
Order 3	number of articles 16
0	Aisle 16	Location 39
1	Aisle 8	Location 11
2	Aisle 19	Location 12
3	Aisle 16	Location 6
4	Aisle 7	Location 5
5	Aisle 14	Location 23
6	Aisle 7	Location 0
7	Aisle 3	Location 42
8	Aisle 16	Location 14
9	Aisle 15	Location 42
10	Aisle 5	Location 29
11	Aisle 7	Location 25
12	Aisle 3	Location 15
13	Aisle 14	Location 37
14	Aisle 8	Location 14
15	Aisle 7	Location 30
Order 4	number of articles 17
0	Aisle 14	Location 21
1	Aisle 18	Location 0
2	Aisle 19	Location 38
3	Aisle 2	Location 1
4	Aisle 13	Location 16
5	Aisle 10	Location 38
6	Aisle 19	Location 1
7	Aisle 3	Location 7
8	Aisle 3	Location 38
9	Aisle 4	Location 29
10	Aisle 19	Location 26
11	Aisle 9	Location 18
12	Aisle 11	Location 8
13	Aisle 19	Location 28
14	Aisle 10	Location 3
15	Aisle 5	Location 40
16	Aisle 16	Location 6
Order 5	number of articles 7
0	Aisle 16	Location 37
1	Aisle 5	Location 43
2	Aisle 19	Location 9
3	Aisle 6	Location 13
4	Aisle 18	Location 3
5	Aisle 15	Location 32
6	Aisle 15	Location 18
