Order 0	number of articles 22
0	Aisle 10	Location 30
1	Aisle 13	Location 10
2	Aisle 5	Location 15
3	Aisle 5	Location 14
4	Aisle 18	Location 10
5	Aisle 0	Location 33
6	Aisle 4	Location 19
7	Aisle 18	Location 24
8	Aisle 11	Location 42
9	Aisle 10	Location 25
10	Aisle 0	Location 1
11	Aisle 11	Location 44
12	Aisle 12	Location 20
13	Aisle 8	Location 2
14	Aisle 0	Location 23
15	Aisle 16	Location 37
16	Aisle 4	Location 34
17	Aisle 15	Location 7
18	Aisle 15	Location 38
19	Aisle 12	Location 5
20	Aisle 19	Location 41
21	Aisle 16	Location 19
Order 1	number of articles 20
0	Aisle 5	Location 14
1	Aisle 7	Location 31
2	Aisle 1	Location 13
3	Aisle 3	Location 7
4	Aisle 15	Location 5
5	Aisle 16	Location 30
6	Aisle 4	Location 17
7	Aisle 10	Location 17
8	Aisle 10	Location 2
9	Aisle 14	Location 18
10	Aisle 2	Location 37
11	Aisle 10	Location 3
12	Aisle 2	Location 13
13	Aisle 7	Location 21
14	Aisle 10	Location 37
15	Aisle 8	Location 30
16	Aisle 0	Location 27
17	Aisle 16	Location 26
18	Aisle 12	Location 12
19	Aisle 9	Location 15
Order 2	number of articles 23
0	Aisle 4	Location 19
1	Aisle 4	Location 40
2	Aisle 8	Location 42
3	Aisle 4	Location 42
4	Aisle 19	Location 20
5	Aisle 13	Location 6
6	Aisle 1	Location 37
7	Aisle 10	Location 9
8	Aisle 0	Location 13
9	Aisle 11	Location 12
10	Aisle 9	Location 32
11	Aisle 1	Location 22
12	Aisle 15	Location 15
13	Aisle 12	Location 3
14	Aisle 1	Location 40
15	Aisle 16	Location 41
16	Aisle 10	Location 7
17	Aisle 3	Location 8
18	Aisle 5	Location 32
19	Aisle 9	Location 10
20	Aisle 3	Location 31
21	Aisle 7	Location 29
22	Aisle 12	Location 41
Order 3	number of articles 24
0	Aisle 13	Location 7
1	Aisle 14	Location 16
2	Aisle 6	Location 25
3	Aisle 17	Location 24
4	Aisle 1	Location 6
5	Aisle 11	Location 11
6	Aisle 1	Location 34
7	Aisle 5	Location 5
8	Aisle 11	Location 26
9	Aisle 12	Location 6
10	Aisle 4	Location 26
11	Aisle 6	Location 34
12	Aisle 5	Location 42
13	Aisle 19	Location 9
14	Aisle 11	Location 16
15	Aisle 6	Location 10
16	Aisle 11	Location 22
17	Aisle 9	Location 9
18	Aisle 7	Location 12
19	Aisle 8	Location 22
20	Aisle 15	Location 21
21	Aisle 12	Location 23
22	Aisle 3	Location 30
23	Aisle 3	Location 4
Order 4	number of articles 13
0	Aisle 2	Location 11
1	Aisle 18	Location 18
2	Aisle 11	Location 29
3	Aisle 1	Location 23
4	Aisle 4	Location 2
5	Aisle 18	Location 13
6	Aisle 4	Location 23
7	Aisle 1	Location 1
8	Aisle 2	Location 17
9	Aisle 4	Location 11
10	Aisle 13	Location 37
11	Aisle 16	Location 18
12	Aisle 9	Location 23
Order 5	number of articles 18
0	Aisle 9	Location 12
1	Aisle 5	Location 10
2	Aisle 2	Location 3
3	Aisle 18	Location 41
4	Aisle 18	Location 29
5	Aisle 9	Location 26
6	Aisle 6	Location 34
7	Aisle 4	Location 4
8	Aisle 6	Location 40
9	Aisle 2	Location 27
10	Aisle 8	Location 12
11	Aisle 18	Location 4
12	Aisle 14	Location 25
13	Aisle 16	Location 24
14	Aisle 13	Location 11
15	Aisle 8	Location 14
16	Aisle 6	Location 3
17	Aisle 14	Location 11
Order 6	number of articles 17
0	Aisle 12	Location 33
1	Aisle 6	Location 5
2	Aisle 11	Location 29
3	Aisle 11	Location 5
4	Aisle 13	Location 44
5	Aisle 3	Location 27
6	Aisle 11	Location 23
7	Aisle 6	Location 20
8	Aisle 17	Location 25
9	Aisle 3	Location 20
10	Aisle 19	Location 8
11	Aisle 6	Location 21
12	Aisle 2	Location 34
13	Aisle 14	Location 1
14	Aisle 15	Location 5
15	Aisle 14	Location 18
16	Aisle 11	Location 41
Order 7	number of articles 15
0	Aisle 9	Location 9
1	Aisle 18	Location 26
2	Aisle 17	Location 4
3	Aisle 0	Location 8
4	Aisle 8	Location 44
5	Aisle 12	Location 8
6	Aisle 19	Location 21
7	Aisle 5	Location 31
8	Aisle 13	Location 39
9	Aisle 10	Location 1
10	Aisle 2	Location 18
11	Aisle 19	Location 35
12	Aisle 0	Location 41
13	Aisle 7	Location 27
14	Aisle 14	Location 0
Order 8	number of articles 14
0	Aisle 0	Location 20
1	Aisle 6	Location 13
2	Aisle 1	Location 14
3	Aisle 8	Location 37
4	Aisle 1	Location 21
5	Aisle 8	Location 29
6	Aisle 13	Location 41
7	Aisle 17	Location 19
8	Aisle 2	Location 23
9	Aisle 13	Location 6
10	Aisle 12	Location 24
11	Aisle 13	Location 16
12	Aisle 10	Location 11
13	Aisle 12	Location 3
Order 9	number of articles 8
0	Aisle 11	Location 3
1	Aisle 10	Location 2
2	Aisle 14	Location 0
3	Aisle 3	Location 28
4	Aisle 2	Location 19
5	Aisle 6	Location 42
6	Aisle 6	Location 6
7	Aisle 13	Location 9
Order 10	number of articles 22
0	Aisle 2	Location 7
1	Aisle 14	Location 32
2	Aisle 13	Location 33
3	Aisle 4	Location 20
4	Aisle 12	Location 27
5	Aisle 14	Location 24
6	Aisle 12	Location 11
7	Aisle 2	Location 38
8	Aisle 9	Location 2
9	Aisle 12	Location 32
10	Aisle 10	Location 35
11	Aisle 8	Location 15
12	Aisle 14	Location 44
13	Aisle 7	Location 3
14	Aisle 8	Location 33
15	Aisle 18	Location 39
16	Aisle 17	Location 20
17	Aisle 18	Location 26
18	Aisle 8	Location 44
19	Aisle 5	Location 23
20	Aisle 10	Location 27
21	Aisle 8	Location 18
Order 11	number of articles 15
0	Aisle 8	Location 33
1	Aisle 6	Location 1
2	Aisle 15	Location 38
3	Aisle 17	Location 21
4	Aisle 4	Location 17
5	Aisle 18	Location 30
6	Aisle 17	Location 6
7	Aisle 18	Location 1
8	Aisle 4	Location 3
9	Aisle 14	Location 34
10	Aisle 3	Location 37
11	Aisle 2	Location 33
12	Aisle 6	Location 30
13	Aisle 17	Location 13
14	Aisle 12	Location 3
Order 12	number of articles 8
0	Aisle 16	Location 27
1	Aisle 5	Location 24
2	Aisle 3	Location 19
3	Aisle 9	Location 31
4	Aisle 6	Location 27
5	Aisle 3	Location 37
6	Aisle 8	Location 6
7	Aisle 17	Location 33
Order 13	number of articles 14
0	Aisle 16	Location 25
1	Aisle 13	Location 43
2	Aisle 15	Location 9
3	Aisle 19	Location 29
4	Aisle 11	Location 17
5	Aisle 5	Location 14
6	Aisle 10	Location 19
7	Aisle 17	Location 41
8	Aisle 18	Location 40
9	Aisle 2	Location 10
10	Aisle 3	Location 24
11	Aisle 14	Location 18
12	Aisle 4	Location 8
13	Aisle 18	Location 34
Order 14	number of articles 5
0	Aisle 13	Location 38
1	Aisle 19	Location 28
2	Aisle 13	Location 13
3	Aisle 2	Location 40
4	Aisle 18	Location 0
Order 15	number of articles 9
0	Aisle 13	Location 24
1	Aisle 13	Location 23
2	Aisle 9	Location 27
3	Aisle 0	Location 37
4	Aisle 5	Location 11
5	Aisle 11	Location 35
6	Aisle 4	Location 31
7	Aisle 3	Location 35
8	Aisle 3	Location 26
Order 16	number of articles 9
0	Aisle 16	Location 44
1	Aisle 3	Location 26
2	Aisle 8	Location 7
3	Aisle 17	Location 23
4	Aisle 5	Location 37
5	Aisle 4	Location 41
6	Aisle 19	Location 28
7	Aisle 0	Location 15
8	Aisle 18	Location 7
Order 17	number of articles 13
0	Aisle 3	Location 39
1	Aisle 13	Location 13
2	Aisle 11	Location 24
3	Aisle 12	Location 44
4	Aisle 16	Location 24
5	Aisle 9	Location 18
6	Aisle 14	Location 20
7	Aisle 13	Location 18
8	Aisle 1	Location 12
9	Aisle 14	Location 5
10	Aisle 3	Location 4
11	Aisle 12	Location 2
12	Aisle 17	Location 1
Order 18	number of articles 10
0	Aisle 4	Location 42
1	Aisle 13	Location 19
2	Aisle 1	Location 24
3	Aisle 1	Location 12
4	Aisle 12	Location 2
5	Aisle 6	Location 15
6	Aisle 7	Location 20
7	Aisle 13	Location 37
8	Aisle 0	Location 32
9	Aisle 6	Location 39
Order 19	number of articles 22
0	Aisle 6	Location 21
1	Aisle 13	Location 14
2	Aisle 13	Location 38
3	Aisle 5	Location 42
4	Aisle 1	Location 28
5	Aisle 3	Location 16
6	Aisle 14	Location 28
7	Aisle 19	Location 8
8	Aisle 8	Location 29
9	Aisle 7	Location 44
10	Aisle 2	Location 42
11	Aisle 17	Location 21
12	Aisle 18	Location 19
13	Aisle 16	Location 28
14	Aisle 5	Location 31
15	Aisle 11	Location 16
16	Aisle 14	Location 36
17	Aisle 3	Location 0
18	Aisle 17	Location 0
19	Aisle 9	Location 44
20	Aisle 3	Location 21
21	Aisle 15	Location 31
