Order 0	number of articles 12
0	Aisle 6	Location 42
1	Aisle 16	Location 6
2	Aisle 14	Location 19
3	Aisle 19	Location 13
4	Aisle 4	Location 15
5	Aisle 14	Location 35
6	Aisle 10	Location 19
7	Aisle 16	Location 0
8	Aisle 11	Location 15
9	Aisle 16	Location 24
10	Aisle 15	Location 27
11	Aisle 4	Location 7
Order 1	number of articles 6
0	Aisle 7	Location 40
1	Aisle 1	Location 13
2	Aisle 8	Location 41
3	Aisle 12	Location 0
4	Aisle 17	Location 27
5	Aisle 8	Location 36
Order 2	number of articles 7
0	Aisle 17	Location 43
1	Aisle 7	Location 42
2	Aisle 0	Location 11
3	Aisle 4	Location 17
4	Aisle 10	Location 10
5	Aisle 18	Location 4
6	Aisle 1	Location 26
Order 3	number of articles 5
0	Aisle 16	Location 20
1	Aisle 14	Location 1
2	Aisle 4	Location 35
3	Aisle 3	Location 44
4	Aisle 13	Location 19
Order 4	number of articles 15
0	Aisle 19	Location 18
1	Aisle 0	Location 29
2	Aisle 12	Location 26
3	Aisle 19	Location 5
4	Aisle 9	Location 15
5	Aisle 5	Location 36
6	Aisle 17	Location 42
7	Aisle 2	Location 31
8	Aisle 7	Location 38
9	Aisle 19	Location 1
10	Aisle 1	Location 28
11	Aisle 10	Location 43
12	Aisle 9	Location 10
13	Aisle 19	Location 17
14	Aisle 4	Location 38
Order 5	number of articles 13
0	Aisle 17	Location 12
1	Aisle 10	Location 41
2	Aisle 3	Location 27
3	Aisle 16	Location 41
4	Aisle 12	Location 28
5	Aisle 19	Location 35
6	Aisle 12	Location 4
7	Aisle 4	Location 7
8	Aisle 9	Location 43
9	Aisle 8	Location 14
10	Aisle 4	Location 23
11	Aisle 19	Location 6
12	Aisle 4	Location 2
Order 6	number of articles 16
0	Aisle 9	Location 24
1	Aisle 8	Location 44
2	Aisle 2	Location 14
3	Aisle 8	Location 15
4	Aisle 3	Location 42
5	Aisle 6	Location 27
6	Aisle 3	Location 17
7	Aisle 0	Location 3
8	Aisle 1	Location 11
9	Aisle 9	Location 28
10	Aisle 16	Location 38
11	Aisle 11	Location 27
12	Aisle 14	Location 9
13	Aisle 19	Location 6
14	Aisle 14	Location 30
15	Aisle 7	Location 1
Order 7	number of articles 21
0	Aisle 5	Location 30
1	Aisle 7	Location 14
2	Aisle 19	Location 38
3	Aisle 1	Location 36
4	Aisle 3	Location 22
5	Aisle 15	Location 35
6	Aisle 13	Location 17
7	Aisle 8	Location 34
8	Aisle 1	Location 16
9	Aisle 7	Location 39
10	Aisle 17	Location 36
11	Aisle 9	Location 26
12	Aisle 1	Location 12
13	Aisle 13	Location 21
14	Aisle 1	Location 34
15	Aisle 14	Location 11
16	Aisle 10	Location 26
17	Aisle 1	Location 9
18	Aisle 1	Location 37
19	Aisle 3	Location 17
20	Aisle 17	Location 35
Order 8	number of articles 7
0	Aisle 19	Location 15
1	Aisle 1	Location 8
2	Aisle 16	Location 15
3	Aisle 17	Location 6
4	Aisle 11	Location 1
5	Aisle 16	Location 7
6	Aisle 4	Location 7
Order 9	number of articles 6
0	Aisle 13	Location 15
1	Aisle 13	Location 10
2	Aisle 6	Location 33
3	Aisle 19	Location 16
4	Aisle 8	Location 32
5	Aisle 18	Location 8
Order 10	number of articles 13
0	Aisle 3	Location 26
1	Aisle 17	Location 21
2	Aisle 14	Location 14
3	Aisle 9	Location 44
4	Aisle 8	Location 18
5	Aisle 13	Location 5
6	Aisle 0	Location 21
7	Aisle 12	Location 33
8	Aisle 1	Location 32
9	Aisle 0	Location 36
10	Aisle 9	Location 4
11	Aisle 18	Location 4
12	Aisle 19	Location 43
Order 11	number of articles 22
0	Aisle 19	Location 16
1	Aisle 5	Location 44
2	Aisle 18	Location 1
3	Aisle 19	Location 43
4	Aisle 9	Location 38
5	Aisle 19	Location 24
6	Aisle 1	Location 24
7	Aisle 6	Location 33
8	Aisle 4	Location 31
9	Aisle 17	Location 29
10	Aisle 5	Location 26
11	Aisle 3	Location 33
12	Aisle 7	Location 12
13	Aisle 16	Location 12
14	Aisle 5	Location 30
15	Aisle 17	Location 31
16	Aisle 9	Location 5
17	Aisle 1	Location 11
18	Aisle 13	Location 39
19	Aisle 6	Location 40
20	Aisle 2	Location 9
21	Aisle 0	Location 25
Order 12	number of articles 21
0	Aisle 5	Location 7
1	Aisle 11	Location 8
2	Aisle 14	Location 10
3	Aisle 19	Location 37
4	Aisle 1	Location 25
5	Aisle 10	Location 11
6	Aisle 13	Location 5
7	Aisle 9	Location 29
8	Aisle 5	Location 38
9	Aisle 1	Location 6
10	Aisle 18	Location 6
11	Aisle 6	Location 13
12	Aisle 8	Location 16
13	Aisle 4	Location 35
14	Aisle 3	Location 17
15	Aisle 11	Location 16
16	Aisle 8	Location 14
17	Aisle 2	Location 32
18	Aisle 18	Location 8
19	Aisle 12	Location 24
20	Aisle 1	Location 24
Order 13	number of articles 11
0	Aisle 7	Location 26
1	Aisle 4	Location 25
2	Aisle 6	Location 35
3	Aisle 2	Location 8
4	Aisle 3	Location 16
5	Aisle 15	Location 37
6	Aisle 12	Location 40
7	Aisle 13	Location 21
8	Aisle 14	Location 8
9	Aisle 8	Location 6
10	Aisle 9	Location 22
Order 14	number of articles 12
0	Aisle 16	Location 30
1	Aisle 15	Location 31
2	Aisle 2	Location 37
3	Aisle 17	Location 6
4	Aisle 19	Location 27
5	Aisle 9	Location 37
6	Aisle 16	Location 35
7	Aisle 13	Location 21
8	Aisle 12	Location 27
9	Aisle 18	Location 26
10	Aisle 12	Location 40
11	Aisle 19	Location 12
Order 15	number of articles 20
0	Aisle 11	Location 27
1	Aisle 8	Location 12
2	Aisle 17	Location 33
3	Aisle 18	Location 19
4	Aisle 4	Location 9
5	Aisle 8	Location 25
6	Aisle 7	Location 17
7	Aisle 5	Location 14
8	Aisle 8	Location 5
9	Aisle 13	Location 18
10	Aisle 16	Location 34
11	Aisle 6	Location 18
12	Aisle 16	Location 40
13	Aisle 7	Location 24
14	Aisle 0	Location 6
15	Aisle 9	Location 0
16	Aisle 16	Location 26
17	Aisle 2	Location 3
18	Aisle 8	Location 1
19	Aisle 13	Location 12
Order 16	number of articles 20
0	Aisle 9	Location 8
1	Aisle 14	Location 44
2	Aisle 10	Location 4
3	Aisle 16	Location 31
4	Aisle 8	Location 25
5	Aisle 12	Location 25
6	Aisle 16	Location 7
7	Aisle 17	Location 16
8	Aisle 11	Location 36
9	Aisle 2	Location 17
10	Aisle 15	Location 42
11	Aisle 18	Location 7
12	Aisle 13	Location 20
13	Aisle 4	Location 12
14	Aisle 1	Location 17
15	Aisle 13	Location 38
16	Aisle 13	Location 5
17	Aisle 2	Location 30
18	Aisle 9	Location 5
19	Aisle 8	Location 14
Order 17	number of articles 23
0	Aisle 14	Location 10
1	Aisle 10	Location 32
2	Aisle 2	Location 39
3	Aisle 7	Location 34
4	Aisle 11	Location 6
5	Aisle 7	Location 33
6	Aisle 17	Location 18
7	Aisle 10	Location 2
8	Aisle 6	Location 43
9	Aisle 18	Location 35
10	Aisle 17	Location 35
11	Aisle 12	Location 37
12	Aisle 17	Location 34
13	Aisle 4	Location 37
14	Aisle 15	Location 28
15	Aisle 12	Location 44
16	Aisle 5	Location 7
17	Aisle 16	Location 20
18	Aisle 11	Location 10
19	Aisle 5	Location 22
20	Aisle 10	Location 42
21	Aisle 15	Location 26
22	Aisle 3	Location 12
Order 18	number of articles 12
0	Aisle 7	Location 17
1	Aisle 4	Location 41
2	Aisle 6	Location 34
3	Aisle 12	Location 39
4	Aisle 5	Location 25
5	Aisle 1	Location 7
6	Aisle 2	Location 15
7	Aisle 10	Location 30
8	Aisle 16	Location 40
9	Aisle 16	Location 3
10	Aisle 12	Location 8
11	Aisle 10	Location 31
Order 19	number of articles 15
0	Aisle 2	Location 10
1	Aisle 12	Location 0
2	Aisle 15	Location 24
3	Aisle 7	Location 10
4	Aisle 11	Location 7
5	Aisle 7	Location 41
6	Aisle 16	Location 23
7	Aisle 6	Location 38
8	Aisle 18	Location 2
9	Aisle 5	Location 35
10	Aisle 18	Location 35
11	Aisle 6	Location 13
12	Aisle 4	Location 6
13	Aisle 14	Location 43
14	Aisle 11	Location 20
