Order 0	number of articles 6
0	Aisle 2	Location 15
1	Aisle 13	Location 24
2	Aisle 16	Location 36
3	Aisle 0	Location 40
4	Aisle 14	Location 9
5	Aisle 15	Location 2
Order 1	number of articles 21
0	Aisle 13	Location 12
1	Aisle 15	Location 42
2	Aisle 3	Location 31
3	Aisle 16	Location 25
4	Aisle 3	Location 9
5	Aisle 2	Location 1
6	Aisle 4	Location 42
7	Aisle 7	Location 20
8	Aisle 8	Location 32
9	Aisle 12	Location 33
10	Aisle 13	Location 19
11	Aisle 16	Location 42
12	Aisle 3	Location 41
13	Aisle 1	Location 41
14	Aisle 10	Location 20
15	Aisle 18	Location 18
16	Aisle 4	Location 10
17	Aisle 9	Location 19
18	Aisle 5	Location 35
19	Aisle 0	Location 44
20	Aisle 12	Location 26
Order 2	number of articles 14
0	Aisle 9	Location 29
1	Aisle 9	Location 44
2	Aisle 12	Location 3
3	Aisle 15	Location 8
4	Aisle 12	Location 12
5	Aisle 19	Location 27
6	Aisle 11	Location 10
7	Aisle 15	Location 28
8	Aisle 15	Location 10
9	Aisle 5	Location 28
10	Aisle 19	Location 44
11	Aisle 19	Location 37
12	Aisle 16	Location 33
13	Aisle 6	Location 1
Order 3	number of articles 9
0	Aisle 6	Location 21
1	Aisle 15	Location 13
2	Aisle 8	Location 20
3	Aisle 1	Location 36
4	Aisle 1	Location 41
5	Aisle 15	Location 40
6	Aisle 3	Location 15
7	Aisle 11	Location 44
8	Aisle 5	Location 24
Order 4	number of articles 8
0	Aisle 10	Location 21
1	Aisle 0	Location 2
2	Aisle 3	Location 11
3	Aisle 7	Location 24
4	Aisle 6	Location 32
5	Aisle 14	Location 28
6	Aisle 1	Location 43
7	Aisle 17	Location 7
Order 5	number of articles 9
0	Aisle 15	Location 33
1	Aisle 13	Location 29
2	Aisle 11	Location 9
3	Aisle 13	Location 33
4	Aisle 16	Location 25
5	Aisle 15	Location 18
6	Aisle 9	Location 23
7	Aisle 7	Location 14
8	Aisle 8	Location 16
Order 6	number of articles 10
0	Aisle 11	Location 31
1	Aisle 7	Location 33
2	Aisle 4	Location 15
3	Aisle 12	Location 32
4	Aisle 19	Location 18
5	Aisle 11	Location 4
6	Aisle 3	Location 11
7	Aisle 19	Location 11
8	Aisle 6	Location 42
9	Aisle 7	Location 2
Order 7	number of articles 6
0	Aisle 14	Location 5
1	Aisle 9	Location 42
2	Aisle 17	Location 3
3	Aisle 9	Location 6
4	Aisle 19	Location 3
5	Aisle 10	Location 44
Order 8	number of articles 13
0	Aisle 16	Location 1
1	Aisle 8	Location 2
2	Aisle 8	Location 19
3	Aisle 6	Location 19
4	Aisle 14	Location 10
5	Aisle 11	Location 16
6	Aisle 15	Location 5
7	Aisle 14	Location 32
8	Aisle 2	Location 30
9	Aisle 13	Location 15
10	Aisle 14	Location 34
11	Aisle 12	Location 14
12	Aisle 16	Location 17
Order 9	number of articles 14
0	Aisle 5	Location 33
1	Aisle 1	Location 0
2	Aisle 16	Location 14
3	Aisle 19	Location 35
4	Aisle 2	Location 7
5	Aisle 16	Location 32
6	Aisle 7	Location 28
7	Aisle 5	Location 30
8	Aisle 16	Location 25
9	Aisle 15	Location 0
10	Aisle 11	Location 7
11	Aisle 9	Location 19
12	Aisle 8	Location 3
13	Aisle 16	Location 1
Order 10	number of articles 20
0	Aisle 4	Location 42
1	Aisle 12	Location 28
2	Aisle 16	Location 35
3	Aisle 17	Location 9
4	Aisle 2	Location 14
5	Aisle 17	Location 8
6	Aisle 1	Location 32
