Order 0	number of articles 19
0	Aisle 2	Location 8
1	Aisle 17	Location 0
2	Aisle 4	Location 24
3	Aisle 1	Location 44
4	Aisle 13	Location 28
5	Aisle 1	Location 13
6	Aisle 14	Location 41
7	Aisle 18	Location 12
8	Aisle 6	Location 26
9	Aisle 4	Location 14
10	Aisle 11	Location 37
11	Aisle 19	Location 3
12	Aisle 11	Location 13
13	Aisle 12	Location 44
14	Aisle 10	Location 25
15	Aisle 0	Location 8
16	Aisle 7	Location 8
17	Aisle 19	Location 42
18	Aisle 5	Location 25
Order 1	number of articles 23
0	Aisle 0	Location 22
1	Aisle 12	Location 13
2	Aisle 6	Location 30
3	Aisle 10	Location 42
4	Aisle 7	Location 26
5	Aisle 0	Location 7
6	Aisle 3	Location 25
7	Aisle 2	Location 38
8	Aisle 5	Location 33
9	Aisle 19	Location 13
10	Aisle 3	Location 14
11	Aisle 7	Location 13
12	Aisle 14	Location 40
13	Aisle 15	Location 38
14	Aisle 1	Location 25
15	Aisle 9	Location 0
16	Aisle 13	Location 24
17	Aisle 12	Location 29
18	Aisle 15	Location 7
19	Aisle 17	Location 20
20	Aisle 6	Location 40
21	Aisle 15	Location 32
22	Aisle 18	Location 13
Order 2	number of articles 17
0	Aisle 1	Location 2
1	Aisle 12	Location 9
2	Aisle 0	Location 41
3	Aisle 1	Location 39
4	Aisle 8	Location 9
5	Aisle 3	Location 13
6	Aisle 2	Location 44
7	Aisle 4	Location 41
8	Aisle 13	Location 20
9	Aisle 3	Location 36
10	Aisle 1	Location 16
11	Aisle 1	Location 5
12	Aisle 12	Location 41
13	Aisle 4	Location 19
14	Aisle 17	Location 5
15	Aisle 12	Location 30
16	Aisle 13	Location 24
Order 3	number of articles 14
0	Aisle 11	Location 13
1	Aisle 13	Location 12
2	Aisle 10	Location 22
3	Aisle 18	Location 21
4	Aisle 3	Location 43
5	Aisle 8	Location 20
6	Aisle 12	Location 29
7	Aisle 1	Location 41
8	Aisle 6	Location 6
9	Aisle 11	Location 9
10	Aisle 7	Location 20
11	Aisle 2	Location 21
12	Aisle 2	Location 31
13	Aisle 11	Location 26
Order 4	number of articles 9
0	Aisle 19	Location 41
1	Aisle 5	Location 6
2	Aisle 2	Location 4
3	Aisle 2	Location 2
4	Aisle 6	Location 31
5	Aisle 14	Location 15
6	Aisle 9	Location 41
7	Aisle 5	Location 33
8	Aisle 0	Location 38
Order 5	number of articles 5
0	Aisle 19	Location 13
1	Aisle 9	Location 37
2	Aisle 16	Location 15
3	Aisle 19	Location 16
4	Aisle 11	Location 13
Order 6	number of articles 20
0	Aisle 16	Location 26
1	Aisle 9	Location 13
2	Aisle 7	Location 26
3	Aisle 13	Location 19
4	Aisle 15	Location 3
5	Aisle 6	Location 19
6	Aisle 19	Location 28
7	Aisle 1	Location 27
8	Aisle 17	Location 11
9	Aisle 15	Location 21
10	Aisle 10	Location 39
11	Aisle 6	Location 30
12	Aisle 5	Location 37
13	Aisle 5	Location 44
14	Aisle 8	Location 24
15	Aisle 7	Location 29
16	Aisle 11	Location 16
17	Aisle 11	Location 23
18	Aisle 17	Location 14
19	Aisle 17	Location 39
Order 7	number of articles 16
0	Aisle 9	Location 16
1	Aisle 11	Location 34
2	Aisle 1	Location 37
3	Aisle 7	Location 35
4	Aisle 2	Location 39
5	Aisle 4	Location 26
6	Aisle 14	Location 3
7	Aisle 11	Location 33
8	Aisle 19	Location 12
9	Aisle 4	Location 20
10	Aisle 7	Location 36
11	Aisle 14	Location 8
12	Aisle 15	Location 22
13	Aisle 7	Location 33
14	Aisle 5	Location 11
15	Aisle 0	Location 24
Order 8	number of articles 9
0	Aisle 7	Location 39
1	Aisle 13	Location 11
2	Aisle 11	Location 43
3	Aisle 5	Location 40
4	Aisle 15	Location 39
5	Aisle 9	Location 29
6	Aisle 10	Location 33
7	Aisle 8	Location 37
8	Aisle 13	Location 30
Order 9	number of articles 20
0	Aisle 11	Location 30
1	Aisle 11	Location 33
2	Aisle 10	Location 43
3	Aisle 13	Location 36
4	Aisle 19	Location 13
5	Aisle 4	Location 21
6	Aisle 15	Location 19
7	Aisle 10	Location 6
8	Aisle 16	Location 13
9	Aisle 14	Location 30
10	Aisle 1	Location 33
11	Aisle 19	Location 19
12	Aisle 1	Location 8
13	Aisle 2	Location 0
14	Aisle 5	Location 29
15	Aisle 7	Location 17
16	Aisle 12	Location 16
17	Aisle 10	Location 36
18	Aisle 0	Location 27
19	Aisle 12	Location 35
Order 10	number of articles 13
0	Aisle 1	Location 21
1	Aisle 16	Location 10
2	Aisle 1	Location 17
3	Aisle 11	Location 33
4	Aisle 0	Location 34
5	Aisle 16	Location 26
6	Aisle 9	Location 33
7	Aisle 18	Location 16
8	Aisle 18	Location 18
9	Aisle 2	Location 19
10	Aisle 16	Location 32
11	Aisle 13	Location 31
12	Aisle 9	Location 8
Order 11	number of articles 7
0	Aisle 7	Location 43
1	Aisle 0	Location 30
2	Aisle 18	Location 39
3	Aisle 1	Location 1
4	Aisle 14	Location 26
5	Aisle 19	Location 28
6	Aisle 11	Location 3
Order 12	number of articles 8
0	Aisle 7	Location 8
1	Aisle 7	Location 29
2	Aisle 8	Location 3
3	Aisle 3	Location 16
4	Aisle 9	Location 3
5	Aisle 18	Location 2
6	Aisle 9	Location 33
7	Aisle 13	Location 40
Order 13	number of articles 21
0	Aisle 3	Location 13
1	Aisle 5	Location 15
2	Aisle 14	Location 13
3	Aisle 11	Location 13
4	Aisle 16	Location 4
5	Aisle 15	Location 18
6	Aisle 1	Location 11
7	Aisle 9	Location 11
8	Aisle 4	Location 2
9	Aisle 9	Location 23
10	Aisle 19	Location 29
11	Aisle 5	Location 0
12	Aisle 9	Location 13
13	Aisle 0	Location 37
14	Aisle 18	Location 29
15	Aisle 16	Location 26
16	Aisle 2	Location 1
17	Aisle 6	Location 19
18	Aisle 9	Location 18
19	Aisle 10	Location 38
20	Aisle 1	Location 32
Order 14	number of articles 10
0	Aisle 15	Location 7
1	Aisle 0	Location 33
2	Aisle 0	Location 14
3	Aisle 9	Location 22
4	Aisle 17	Location 25
5	Aisle 10	Location 0
6	Aisle 19	Location 17
7	Aisle 19	Location 11
8	Aisle 9	Location 32
9	Aisle 19	Location 20
Order 15	number of articles 11
0	Aisle 12	Location 18
1	Aisle 17	Location 21
2	Aisle 18	Location 16
3	Aisle 3	Location 11
4	Aisle 17	Location 13
5	Aisle 0	Location 24
6	Aisle 5	Location 12
7	Aisle 7	Location 36
8	Aisle 15	Location 15
9	Aisle 14	Location 38
10	Aisle 6	Location 30
Order 16	number of articles 20
0	Aisle 9	Location 17
1	Aisle 17	Location 34
2	Aisle 10	Location 14
3	Aisle 17	Location 42
4	Aisle 19	Location 5
5	Aisle 15	Location 22
6	Aisle 18	Location 8
7	Aisle 13	Location 24
8	Aisle 12	Location 22
9	Aisle 16	Location 37
10	Aisle 5	Location 5
11	Aisle 4	Location 28
