Order 0	number of articles 6
0	Aisle 1	Location 21
1	Aisle 3	Location 39
2	Aisle 13	Location 22
3	Aisle 11	Location 43
4	Aisle 10	Location 0
5	Aisle 8	Location 24
Order 1	number of articles 22
0	Aisle 3	Location 1
1	Aisle 1	Location 32
2	Aisle 16	Location 18
3	Aisle 8	Location 7
4	Aisle 4	Location 24
5	Aisle 5	Location 25
6	Aisle 4	Location 33
7	Aisle 8	Location 12
8	Aisle 1	Location 28
9	Aisle 6	Location 0
10	Aisle 8	Location 8
11	Aisle 7	Location 6
12	Aisle 11	Location 39
13	Aisle 6	Location 34
14	Aisle 16	Location 25
15	Aisle 9	Location 24
16	Aisle 18	Location 3
17	Aisle 7	Location 37
18	Aisle 14	Location 18
19	Aisle 14	Location 11
20	Aisle 17	Location 14
21	Aisle 13	Location 37
Order 2	number of articles 11
0	Aisle 13	Location 25
1	Aisle 5	Location 6
2	Aisle 17	Location 34
3	Aisle 11	Location 13
4	Aisle 12	Location 32
5	Aisle 18	Location 32
6	Aisle 2	Location 44
7	Aisle 14	Location 37
8	Aisle 3	Location 40
9	Aisle 12	Location 38
10	Aisle 12	Location 20
Order 3	number of articles 17
0	Aisle 12	Location 17
1	Aisle 16	Location 10
2	Aisle 5	Location 7
3	Aisle 17	Location 3
4	Aisle 16	Location 40
5	Aisle 16	Location 30
6	Aisle 8	Location 9
7	Aisle 13	Location 25
8	Aisle 10	Location 37
9	Aisle 3	Location 40
10	Aisle 11	Location 14
11	Aisle 15	Location 17
12	Aisle 17	Location 42
13	Aisle 18	Location 38
14	Aisle 8	Location 33
15	Aisle 10	Location 2
16	Aisle 16	Location 34
Order 4	number of articles 24
0	Aisle 9	Location 30
1	Aisle 19	Location 19
2	Aisle 16	Location 4
3	Aisle 13	Location 6
4	Aisle 4	Location 44
5	Aisle 3	Location 19
6	Aisle 11	Location 4
7	Aisle 5	Location 15
8	Aisle 19	Location 28
9	Aisle 1	Location 5
10	Aisle 14	Location 14
11	Aisle 2	Location 17
12	Aisle 1	Location 13
13	Aisle 3	Location 33
14	Aisle 1	Location 7
15	Aisle 15	Location 41
16	Aisle 17	Location 33
17	Aisle 18	Location 36
18	Aisle 9	Location 4
19	Aisle 6	Location 25
20	Aisle 15	Location 30
21	Aisle 8	Location 33
22	Aisle 7	Location 0
23	Aisle 12	Location 37
Order 5	number of articles 5
0	Aisle 1	Location 39
1	Aisle 17	Location 9
2	Aisle 18	Location 29
3	Aisle 0	Location 22
4	Aisle 6	Location 41
Order 6	number of articles 22
0	Aisle 15	Location 15
1	Aisle 3	Location 23
2	Aisle 16	Location 24
3	Aisle 3	Location 0
4	Aisle 6	Location 23
5	Aisle 6	Location 8
6	Aisle 5	Location 42
7	Aisle 8	Location 17
8	Aisle 16	Location 38
9	Aisle 12	Location 24
10	Aisle 16	Location 40
11	Aisle 19	Location 28
12	Aisle 2	Location 5
13	Aisle 6	Location 28
14	Aisle 8	Location 14
15	Aisle 7	Location 27
16	Aisle 17	Location 7
17	Aisle 19	Location 6
18	Aisle 11	Location 5
19	Aisle 3	Location 9
20	Aisle 5	Location 3
21	Aisle 8	Location 11
Order 7	number of articles 11
0	Aisle 2	Location 36
1	Aisle 2	Location 10
2	Aisle 11	Location 0
3	Aisle 14	Location 19
4	Aisle 9	Location 10
5	Aisle 7	Location 2
6	Aisle 17	Location 5
7	Aisle 17	Location 41
8	Aisle 12	Location 4
9	Aisle 14	Location 17
10	Aisle 0	Location 36
Order 8	number of articles 11
0	Aisle 4	Location 33
1	Aisle 0	Location 26
2	Aisle 3	Location 27
3	Aisle 15	Location 33
4	Aisle 14	Location 25
