Order 0	number of articles 16
0	Aisle 3	Location 41
1	Aisle 14	Location 14
2	Aisle 1	Location 34
3	Aisle 13	Location 24
4	Aisle 19	Location 10
5	Aisle 6	Location 4
6	Aisle 12	Location 14
7	Aisle 10	Location 17
8	Aisle 0	Location 15
9	Aisle 13	Location 5
10	Aisle 1	Location 29
11	Aisle 1	Location 36
12	Aisle 7	Location 41
13	Aisle 13	Location 32
14	Aisle 9	Location 23
15	Aisle 13	Location 38
Order 1	number of articles 20
0	Aisle 10	Location 21
1	Aisle 15	Location 20
2	Aisle 14	Location 39
3	Aisle 10	Location 17
4	Aisle 8	Location 44
5	Aisle 5	Location 33
6	Aisle 10	Location 19
7	Aisle 6	Location 40
8	Aisle 10	Location 25
9	Aisle 2	Location 35
10	Aisle 8	Location 8
11	Aisle 6	Location 44
12	Aisle 4	Location 36
13	Aisle 15	Location 14
14	Aisle 18	Location 39
15	Aisle 18	Location 7
16	Aisle 18	Location 13
17	Aisle 19	Location 17
18	Aisle 0	Location 43
19	Aisle 11	Location 27
Order 2	number of articles 14
0	Aisle 2	Location 29
1	Aisle 6	Location 43
2	Aisle 14	Location 8
3	Aisle 15	Location 37
4	Aisle 18	Location 8
5	Aisle 15	Location 6
6	Aisle 11	Location 21
7	Aisle 12	Location 38
8	Aisle 1	Location 39
9	Aisle 13	Location 3
10	Aisle 12	Location 42
11	Aisle 5	Location 42
12	Aisle 15	Location 41
13	Aisle 17	Location 15
Order 3	number of articles 7
0	Aisle 3	Location 8
1	Aisle 7	Location 10
2	Aisle 14	Location 19
3	Aisle 16	Location 18
4	Aisle 11	Location 19
5	Aisle 14	Location 23
6	Aisle 8	Location 32
Order 4	number of articles 6
0	Aisle 12	Location 15
1	Aisle 10	Location 3
2	Aisle 19	Location 23
3	Aisle 7	Location 22
4	Aisle 1	Location 42
5	Aisle 0	Location 14
Order 5	number of articles 14
0	Aisle 10	Location 18
1	Aisle 6	Location 0
2	Aisle 15	Location 10
3	Aisle 13	Location 32
4	Aisle 14	Location 24
5	Aisle 17	Location 10
6	Aisle 1	Location 22
7	Aisle 9	Location 1
8	Aisle 5	Location 11
9	Aisle 19	Location 30
10	Aisle 1	Location 44
11	Aisle 17	Location 43
12	Aisle 15	Location 17
13	Aisle 9	Location 29
Order 6	number of articles 17
0	Aisle 9	Location 15
1	Aisle 2	Location 32
2	Aisle 10	Location 3
3	Aisle 7	Location 17
4	Aisle 13	Location 19
5	Aisle 7	Location 36
6	Aisle 9	Location 27
7	Aisle 18	Location 27
8	Aisle 9	Location 22
9	Aisle 4	Location 40
10	Aisle 4	Location 18
11	Aisle 18	Location 13
12	Aisle 11	Location 27
13	Aisle 16	Location 12
14	Aisle 4	Location 15
15	Aisle 1	Location 13
16	Aisle 4	Location 23
Order 7	number of articles 15
0	Aisle 15	Location 11
1	Aisle 12	Location 32
2	Aisle 1	Location 9
3	Aisle 8	Location 23
4	Aisle 1	Location 38
5	Aisle 7	Location 4
6	Aisle 18	Location 20
7	Aisle 12	Location 24
8	Aisle 4	Location 41
9	Aisle 9	Location 10
10	Aisle 0	Location 6
11	Aisle 14	Location 17
12	Aisle 9	Location 33
13	Aisle 8	Location 16
14	Aisle 9	Location 8
Order 8	number of articles 22
0	Aisle 6	Location 2
1	Aisle 6	Location 3
2	Aisle 7	Location 18
3	Aisle 9	Location 28
4	Aisle 0	Location 37
5	Aisle 19	Location 19
6	Aisle 6	Location 24
7	Aisle 0	Location 18
8	Aisle 19	Location 22
9	Aisle 3	Location 29
10	Aisle 4	Location 2
11	Aisle 3	Location 7
12	Aisle 6	Location 10
13	Aisle 0	Location 16
14	Aisle 2	Location 19
15	Aisle 8	Location 40
16	Aisle 17	Location 18
17	Aisle 8	Location 35
18	Aisle 3	Location 17
19	Aisle 15	Location 0
20	Aisle 7	Location 42
21	Aisle 4	Location 1
Order 9	number of articles 12
0	Aisle 19	Location 26
1	Aisle 16	Location 23
2	Aisle 3	Location 2
3	Aisle 6	Location 11
4	Aisle 15	Location 21
5	Aisle 3	Location 40
6	Aisle 11	Location 27
7	Aisle 1	Location 23
8	Aisle 1	Location 10
9	Aisle 15	Location 25
10	Aisle 3	Location 8
11	Aisle 6	Location 6
Order 10	number of articles 15
0	Aisle 8	Location 18
1	Aisle 13	Location 43
2	Aisle 4	Location 0
3	Aisle 7	Location 22
4	Aisle 16	Location 13
5	Aisle 11	Location 26
6	Aisle 15	Location 3
7	Aisle 11	Location 15
8	Aisle 0	Location 35
9	Aisle 3	Location 6
10	Aisle 3	Location 39
11	Aisle 14	Location 38
12	Aisle 13	Location 18
13	Aisle 6	Location 27
14	Aisle 5	Location 5
Order 11	number of articles 13
0	Aisle 14	Location 7
1	Aisle 5	Location 8
2	Aisle 9	Location 14
3	Aisle 19	Location 31
4	Aisle 13	Location 26
5	Aisle 4	Location 28
6	Aisle 19	Location 30
7	Aisle 8	Location 31
8	Aisle 12	Location 40
9	Aisle 12	Location 21
10	Aisle 14	Location 2
11	Aisle 19	Location 44
12	Aisle 14	Location 26
Order 12	number of articles 8
0	Aisle 14	Location 29
1	Aisle 18	Location 34
2	Aisle 7	Location 2
3	Aisle 13	Location 2
4	Aisle 17	Location 42
5	Aisle 13	Location 41
6	Aisle 2	Location 38
7	Aisle 14	Location 17
Order 13	number of articles 24
0	Aisle 14	Location 32
1	Aisle 18	Location 30
2	Aisle 16	Location 20
3	Aisle 11	Location 20
4	Aisle 12	Location 40
5	Aisle 4	Location 27
6	Aisle 7	Location 37
7	Aisle 18	Location 3
8	Aisle 10	Location 9
9	Aisle 3	Location 39
10	Aisle 13	Location 39
11	Aisle 8	Location 13
12	Aisle 8	Location 2
13	Aisle 14	Location 42
14	Aisle 15	Location 11
15	Aisle 9	Location 42
16	Aisle 13	Location 4
17	Aisle 9	Location 1
18	Aisle 19	Location 10
19	Aisle 18	Location 4
20	Aisle 7	Location 35
21	Aisle 8	Location 35
22	Aisle 13	Location 29
23	Aisle 3	Location 11
Order 14	number of articles 5
0	Aisle 11	Location 31
1	Aisle 0	Location 17
2	Aisle 0	Location 19
3	Aisle 2	Location 27
4	Aisle 17	Location 12
Order 15	number of articles 14
0	Aisle 7	Location 28
1	Aisle 14	Location 31
2	Aisle 1	Location 22
3	Aisle 6	Location 2
4	Aisle 1	Location 16
5	Aisle 9	Location 5
6	Aisle 15	Location 14
7	Aisle 2	Location 15
8	Aisle 9	Location 8
9	Aisle 5	Location 33
10	Aisle 5	Location 12
11	Aisle 16	Location 5
12	Aisle 19	Location 37
13	Aisle 8	Location 37
Order 16	number of articles 21
0	Aisle 16	Location 4
1	Aisle 9	Location 23
2	Aisle 12	Location 29
3	Aisle 2	Location 32
4	Aisle 18	Location 12
5	Aisle 0	Location 19
6	Aisle 15	Location 14
7	Aisle 19	Location 38
8	Aisle 2	Location 8
9	Aisle 12	Location 20
10	Aisle 13	Location 39
11	Aisle 5	Location 30
12	Aisle 12	Location 37
13	Aisle 14	Location 33
14	Aisle 5	Location 11
15	Aisle 1	Location 13
16	Aisle 19	Location 32
17	Aisle 7	Location 44
18	Aisle 15	Location 17
19	Aisle 1	Location 2
20	Aisle 14	Location 35
Order 17	number of articles 17
0	Aisle 18	Location 34
1	Aisle 14	Location 35
2	Aisle 17	Location 3
3	Aisle 17	Location 12
4	Aisle 3	Location 13
5	Aisle 2	Location 12
6	Aisle 2	Location 16
7	Aisle 10	Location 32
8	Aisle 11	Location 25
9	Aisle 12	Location 31
10	Aisle 15	Location 38
11	Aisle 0	Location 9
12	Aisle 6	Location 15
13	Aisle 3	Location 37
14	Aisle 14	Location 10
15	Aisle 15	Location 27
16	Aisle 9	Location 13
Order 18	number of articles 14
0	Aisle 17	Location 23
1	Aisle 3	Location 5
2	Aisle 5	Location 18
3	Aisle 2	Location 37
4	Aisle 17	Location 6
5	Aisle 4	Location 38
6	Aisle 15	Location 12
7	Aisle 15	Location 29
8	Aisle 16	Location 35
9	Aisle 19	Location 2
10	Aisle 12	Location 1
11	Aisle 13	Location 10
12	Aisle 15	Location 0
13	Aisle 0	Location 39
Order 19	number of articles 16
0	Aisle 8	Location 22
1	Aisle 6	Location 40
2	Aisle 19	Location 14
