Order 0	number of articles 15
0	Aisle 16	Location 32
1	Aisle 7	Location 19
2	Aisle 12	Location 3
3	Aisle 2	Location 26
4	Aisle 12	Location 27
5	Aisle 8	Location 24
6	Aisle 2	Location 18
7	Aisle 18	Location 32
8	Aisle 3	Location 9
9	Aisle 4	Location 27
10	Aisle 6	Location 32
11	Aisle 0	Location 4
12	Aisle 13	Location 14
13	Aisle 16	Location 0
14	Aisle 4	Location 28
Order 1	number of articles 24
0	Aisle 2	Location 17
1	Aisle 2	Location 14
2	Aisle 7	Location 8
3	Aisle 6	Location 34
4	Aisle 1	Location 19
5	Aisle 8	Location 11
6	Aisle 1	Location 20
7	Aisle 12	Location 24
8	Aisle 3	Location 5
9	Aisle 13	Location 35
10	Aisle 14	Location 4
11	Aisle 6	Location 8
12	Aisle 4	Location 24
13	Aisle 4	Location 41
14	Aisle 6	Location 29
15	Aisle 7	Location 9
16	Aisle 5	Location 31
17	Aisle 6	Location 1
18	Aisle 17	Location 28
19	Aisle 17	Location 38
20	Aisle 3	Location 44
21	Aisle 13	Location 1
22	Aisle 12	Location 28
23	Aisle 13	Location 16
Order 2	number of articles 14
0	Aisle 18	Location 10
1	Aisle 2	Location 23
2	Aisle 11	Location 39
3	Aisle 0	Location 11
4	Aisle 6	Location 9
5	Aisle 4	Location 38
6	Aisle 3	Location 31
7	Aisle 3	Location 13
8	Aisle 3	Location 30
9	Aisle 15	Location 17
10	Aisle 1	Location 40
11	Aisle 14	Location 43
12	Aisle 14	Location 44
13	Aisle 6	Location 28
Order 3	number of articles 12
0	Aisle 19	Location 29
1	Aisle 11	Location 12
2	Aisle 3	Location 11
3	Aisle 9	Location 36
4	Aisle 0	Location 10
5	Aisle 3	Location 4
6	Aisle 7	Location 30
7	Aisle 12	Location 22
8	Aisle 12	Location 33
9	Aisle 16	Location 35
10	Aisle 9	Location 37
11	Aisle 10	Location 44
Order 4	number of articles 14
0	Aisle 12	Location 9
1	Aisle 4	Location 14
2	Aisle 7	Location 37
3	Aisle 12	Location 10
4	Aisle 6	Location 4
5	Aisle 8	Location 11
6	Aisle 16	Location 32
7	Aisle 14	Location 5
8	Aisle 1	Location 11
9	Aisle 17	Location 40
10	Aisle 0	Location 22
11	Aisle 0	Location 10
