Order 0	number of articles 14
0	Aisle 19	Location 3
1	Aisle 2	Location 29
2	Aisle 16	Location 8
3	Aisle 7	Location 9
4	Aisle 0	Location 7
5	Aisle 13	Location 40
6	Aisle 17	Location 2
7	Aisle 18	Location 9
8	Aisle 1	Location 41
9	Aisle 13	Location 31
10	Aisle 18	Location 32
11	Aisle 4	Location 36
12	Aisle 10	Location 21
13	Aisle 5	Location 37
Order 1	number of articles 19
0	Aisle 17	Location 3
1	Aisle 1	Location 27
2	Aisle 6	Location 44
3	Aisle 17	Location 17
4	Aisle 18	Location 20
5	Aisle 5	Location 42
6	Aisle 14	Location 17
7	Aisle 9	Location 42
8	Aisle 9	Location 2
9	Aisle 3	Location 42
10	Aisle 16	Location 27
11	Aisle 8	Location 6
12	Aisle 12	Location 21
13	Aisle 3	Location 24
14	Aisle 5	Location 40
15	Aisle 19	Location 24
16	Aisle 6	Location 23
17	Aisle 10	Location 12
18	Aisle 5	Location 7
Order 2	number of articles 18
0	Aisle 15	Location 18
1	Aisle 11	Location 18
2	Aisle 1	Location 22
3	Aisle 6	Location 33
4	Aisle 14	Location 9
5	Aisle 12	Location 23
6	Aisle 14	Location 41
7	Aisle 13	Location 16
8	Aisle 8	Location 1
9	Aisle 15	Location 24
10	Aisle 12	Location 12
11	Aisle 0	Location 36
12	Aisle 10	Location 35
13	Aisle 17	Location 13
14	Aisle 7	Location 38
15	Aisle 17	Location 18
16	Aisle 19	Location 19
17	Aisle 8	Location 15
Order 3	number of articles 7
0	Aisle 1	Location 16
1	Aisle 3	Location 10
2	Aisle 2	Location 2
3	Aisle 17	Location 40
4	Aisle 11	Location 9
5	Aisle 17	Location 38
6	Aisle 4	Location 0
Order 4	number of articles 13
0	Aisle 1	Location 0
1	Aisle 7	Location 27
2	Aisle 10	Location 32
3	Aisle 16	Location 1
4	Aisle 7	Location 4
5	Aisle 0	Location 27
6	Aisle 15	Location 24
7	Aisle 10	Location 36
8	Aisle 11	Location 34
9	Aisle 7	Location 24
10	Aisle 5	Location 40
11	Aisle 13	Location 32
12	Aisle 0	Location 31
Order 5	number of articles 22
0	Aisle 3	Location 2
1	Aisle 4	Location 10
2	Aisle 11	Location 22
3	Aisle 19	Location 13
4	Aisle 15	Location 33
5	Aisle 16	Location 44
6	Aisle 11	Location 24
7	Aisle 6	Location 1
8	Aisle 15	Location 15
9	Aisle 0	Location 6
10	Aisle 9	Location 33
11	Aisle 1	Location 1
12	Aisle 4	Location 18
13	Aisle 16	Location 23
14	Aisle 12	Location 43
15	Aisle 16	Location 35
16	Aisle 1	Location 8
17	Aisle 12	Location 31
18	Aisle 2	Location 25
19	Aisle 6	Location 2
20	Aisle 5	Location 18
