Order 0	number of articles 21
0	Aisle 0	Location 10
1	Aisle 3	Location 24
2	Aisle 15	Location 25
3	Aisle 14	Location 13
4	Aisle 14	Location 4
5	Aisle 8	Location 42
6	Aisle 0	Location 36
7	Aisle 1	Location 36
8	Aisle 8	Location 34
9	Aisle 3	Location 7
10	Aisle 14	Location 37
11	Aisle 9	Location 1
12	Aisle 7	Location 13
13	Aisle 1	Location 34
14	Aisle 7	Location 34
15	Aisle 10	Location 13
16	Aisle 12	Location 40
17	Aisle 6	Location 21
18	Aisle 11	Location 22
19	Aisle 0	Location 6
20	Aisle 8	Location 21
Order 1	number of articles 11
0	Aisle 12	Location 32
1	Aisle 7	Location 36
2	Aisle 13	Location 29
3	Aisle 17	Location 23
4	Aisle 5	Location 42
5	Aisle 10	Location 26
6	Aisle 2	Location 28
7	Aisle 9	Location 8
8	Aisle 3	Location 29
9	Aisle 18	Location 38
10	Aisle 18	Location 22
Order 2	number of articles 11
0	Aisle 6	Location 21
1	Aisle 2	Location 2
2	Aisle 19	Location 38
3	Aisle 9	Location 22
4	Aisle 0	Location 18
5	Aisle 10	Location 9
6	Aisle 2	Location 3
7	Aisle 6	Location 15
8	Aisle 18	Location 31
9	Aisle 6	Location 4
10	Aisle 7	Location 20
Order 3	number of articles 13
0	Aisle 1	Location 2
1	Aisle 0	Location 23
2	Aisle 9	Location 44
3	Aisle 12	Location 36
4	Aisle 8	Location 20
5	Aisle 8	Location 33
6	Aisle 11	Location 23
7	Aisle 1	Location 10
8	Aisle 16	Location 11
9	Aisle 18	Location 36
10	Aisle 17	Location 38
11	Aisle 5	Location 6
12	Aisle 6	Location 0
Order 4	number of articles 11
0	Aisle 1	Location 15
1	Aisle 13	Location 40
2	Aisle 15	Location 29
3	Aisle 10	Location 29
4	Aisle 19	Location 27
5	Aisle 17	Location 41
6	Aisle 4	Location 29
7	Aisle 6	Location 4
8	Aisle 9	Location 6
9	Aisle 7	Location 36
10	Aisle 4	Location 20
Order 5	number of articles 21
0	Aisle 12	Location 18
1	Aisle 19	Location 27
2	Aisle 4	Location 10
3	Aisle 3	Location 38
4	Aisle 8	Location 10
5	Aisle 16	Location 9
6	Aisle 8	Location 21
7	Aisle 0	Location 4
8	Aisle 13	Location 37
9	Aisle 2	Location 8
10	Aisle 7	Location 31
11	Aisle 16	Location 11
12	Aisle 19	Location 4
13	Aisle 19	Location 23
14	Aisle 7	Location 35
15	Aisle 5	Location 36
