Order 0	number of articles 8
0	Aisle 1	Location 20
1	Aisle 7	Location 6
2	Aisle 13	Location 17
3	Aisle 0	Location 42
4	Aisle 13	Location 10
5	Aisle 11	Location 27
6	Aisle 0	Location 20
7	Aisle 6	Location 37
Order 1	number of articles 8
0	Aisle 0	Location 38
1	Aisle 11	Location 20
2	Aisle 10	Location 37
3	Aisle 1	Location 22
4	Aisle 1	Location 43
5	Aisle 16	Location 30
6	Aisle 1	Location 35
7	Aisle 13	Location 41
Order 2	number of articles 9
0	Aisle 0	Location 35
1	Aisle 9	Location 21
2	Aisle 17	Location 4
3	Aisle 17	Location 28
4	Aisle 0	Location 29
5	Aisle 0	Location 32
6	Aisle 0	Location 27
7	Aisle 16	Location 2
8	Aisle 0	Location 13
Order 3	number of articles 17
0	Aisle 1	Location 7
1	Aisle 14	Location 15
2	Aisle 1	Location 23
3	Aisle 0	Location 18
4	Aisle 1	Location 14
5	Aisle 1	Location 27
6	Aisle 6	Location 29
7	Aisle 17	Location 5
8	Aisle 15	Location 39
9	Aisle 1	Location 10
10	Aisle 1	Location 28
11	Aisle 18	Location 10
12	Aisle 0	Location 40
13	Aisle 1	Location 42
14	Aisle 16	Location 12
15	Aisle 6	Location 34
16	Aisle 12	Location 18
Order 4	number of articles 19
0	Aisle 1	Location 44
1	Aisle 1	Location 26
2	Aisle 0	Location 43
3	Aisle 15	Location 8
4	Aisle 13	Location 2
5	Aisle 18	Location 20
6	Aisle 1	Location 10
7	Aisle 6	Location 43
8	Aisle 8	Location 12
9	Aisle 0	Location 18
10	Aisle 14	Location 24
11	Aisle 6	Location 31
12	Aisle 17	Location 24
13	Aisle 17	Location 18
14	Aisle 1	Location 28
15	Aisle 12	Location 13
16	Aisle 1	Location 5
17	Aisle 0	Location 30
18	Aisle 11	Location 19
Order 5	number of articles 12
0	Aisle 12	Location 22
1	Aisle 0	Location 4
2	Aisle 0	Location 14
3	Aisle 1	Location 24
4	Aisle 16	Location 39
5	Aisle 1	Location 6
6	Aisle 13	Location 40
7	Aisle 9	Location 41
8	Aisle 7	Location 37
9	Aisle 10	Location 15
10	Aisle 7	Location 11
11	Aisle 16	Location 19
Order 6	number of articles 6
0	Aisle 9	Location 14
1	Aisle 6	Location 37
2	Aisle 16	Location 40
3	Aisle 16	Location 22
4	Aisle 6	Location 13
5	Aisle 18	Location 28
Order 7	number of articles 14
0	Aisle 8	Location 33
1	Aisle 15	Location 0
2	Aisle 0	Location 10
3	Aisle 16	Location 4
4	Aisle 1	Location 44
5	Aisle 0	Location 32
6	Aisle 1	Location 21
7	Aisle 7	Location 12
8	Aisle 12	Location 8
9	Aisle 19	Location 42
10	Aisle 9	Location 9
11	Aisle 14	Location 35
12	Aisle 13	Location 20
13	Aisle 6	Location 9
Order 8	number of articles 23
0	Aisle 0	Location 24
1	Aisle 1	Location 16
2	Aisle 15	Location 22
3	Aisle 1	Location 9
4	Aisle 0	Location 0
5	Aisle 6	Location 8
6	Aisle 1	Location 25
7	Aisle 0	Location 32
8	Aisle 15	Location 28
9	Aisle 13	Location 17
10	Aisle 1	Location 11
11	Aisle 1	Location 17
12	Aisle 13	Location 43
13	Aisle 0	Location 21
14	Aisle 15	Location 16
15	Aisle 18	Location 0
16	Aisle 16	Location 23
17	Aisle 0	Location 14
18	Aisle 11	Location 27
19	Aisle 1	Location 8
20	Aisle 1	Location 41
21	Aisle 16	Location 18
22	Aisle 7	Location 3
Order 9	number of articles 19
0	Aisle 0	Location 40
1	Aisle 11	Location 38
2	Aisle 0	Location 17
3	Aisle 19	Location 31
4	Aisle 1	Location 31
5	Aisle 1	Location 21
6	Aisle 0	Location 29
7	Aisle 1	Location 15
8	Aisle 15	Location 14
9	Aisle 1	Location 37
10	Aisle 0	Location 20
11	Aisle 1	Location 39
12	Aisle 1	Location 19
13	Aisle 10	Location 17
14	Aisle 13	Location 8
15	Aisle 13	Location 21
16	Aisle 17	Location 37
17	Aisle 1	Location 40
18	Aisle 8	Location 19
Order 10	number of articles 13
0	Aisle 18	Location 0
1	Aisle 1	Location 9
2	Aisle 13	Location 27
3	Aisle 1	Location 7
4	Aisle 10	Location 16
5	Aisle 0	Location 30
6	Aisle 12	Location 23
7	Aisle 18	Location 7
8	Aisle 1	Location 31
9	Aisle 1	Location 44
10	Aisle 15	Location 41
11	Aisle 7	Location 43
12	Aisle 11	Location 0
Order 11	number of articles 13
0	Aisle 0	Location 15
1	Aisle 19	Location 31
2	Aisle 1	Location 36
3	Aisle 1	Location 5
4	Aisle 0	Location 40
5	Aisle 13	Location 4
6	Aisle 14	Location 13
7	Aisle 1	Location 14
8	Aisle 8	Location 12
9	Aisle 14	Location 41
10	Aisle 0	Location 13
11	Aisle 15	Location 32
12	Aisle 13	Location 18
Order 12	number of articles 21
0	Aisle 1	Location 43
1	Aisle 19	Location 6
2	Aisle 0	Location 11
3	Aisle 16	Location 39
4	Aisle 0	Location 5
5	Aisle 19	Location 17
6	Aisle 14	Location 20
7	Aisle 7	Location 32
8	Aisle 16	Location 3
9	Aisle 19	Location 34
10	Aisle 1	Location 4
11	Aisle 18	Location 36
12	Aisle 0	Location 36
13	Aisle 0	Location 7
14	Aisle 18	Location 16
15	Aisle 17	Location 35
16	Aisle 9	Location 34
17	Aisle 0	Location 27
18	Aisle 10	Location 27
19	Aisle 1	Location 0
20	Aisle 9	Location 2
Order 13	number of articles 13
0	Aisle 0	Location 27
1	Aisle 8	Location 29
2	Aisle 0	Location 9
3	Aisle 1	Location 32
4	Aisle 16	Location 2
5	Aisle 17	Location 27
6	Aisle 8	Location 44
7	Aisle 11	Location 6
8	Aisle 0	Location 40
9	Aisle 17	Location 42
10	Aisle 1	Location 37
11	Aisle 10	Location 16
12	Aisle 15	Location 40
Order 14	number of articles 12
0	Aisle 0	Location 12
1	Aisle 1	Location 22
2	Aisle 0	Location 32
3	Aisle 0	Location 6
4	Aisle 0	Location 36
5	Aisle 13	Location 35
6	Aisle 1	Location 33
7	Aisle 1	Location 43
8	Aisle 0	Location 41
9	Aisle 1	Location 37
10	Aisle 12	Location 7
11	Aisle 16	Location 20
Order 15	number of articles 16
0	Aisle 0	Location 33
1	Aisle 0	Location 25
2	Aisle 0	Location 1
3	Aisle 0	Location 31
4	Aisle 1	Location 23
5	Aisle 0	Location 12
6	Aisle 1	Location 1
7	Aisle 19	Location 4
8	Aisle 0	Location 14
9	Aisle 1	Location 5
10	Aisle 12	Location 39
11	Aisle 0	Location 17
12	Aisle 1	Location 19
13	Aisle 10	Location 19
14	Aisle 17	Location 33
15	Aisle 10	Location 10
Order 16	number of articles 6
0	Aisle 1	Location 24
1	Aisle 16	Location 31
2	Aisle 13	Location 10
3	Aisle 0	Location 28
4	Aisle 1	Location 42
5	Aisle 9	Location 14
Order 17	number of articles 7
0	Aisle 7	Location 42
1	Aisle 1	Location 37
2	Aisle 1	Location 41
3	Aisle 0	Location 32
4	Aisle 14	Location 8
5	Aisle 0	Location 33
6	Aisle 11	Location 5
Order 18	number of articles 5
0	Aisle 1	Location 32
1	Aisle 0	Location 38
2	Aisle 1	Location 33
3	Aisle 0	Location 31
4	Aisle 7	Location 38
Order 19	number of articles 23
0	Aisle 13	Location 44
1	Aisle 19	Location 7
2	Aisle 1	Location 13
3	Aisle 0	Location 27
4	Aisle 1	Location 24
5	Aisle 1	Location 0
6	Aisle 0	Location 0
7	Aisle 0	Location 38
8	Aisle 1	Location 43
9	Aisle 1	Location 25
10	Aisle 0	Location 15
11	Aisle 8	Location 12
12	Aisle 0	Location 17
13	Aisle 17	Location 43
14	Aisle 1	Location 14
15	Aisle 9	Location 17
16	Aisle 18	Location 32
17	Aisle 0	Location 36
18	Aisle 8	Location 23
19	Aisle 9	Location 43
20	Aisle 0	Location 26
21	Aisle 12	Location 10
22	Aisle 13	Location 23
Order 20	number of articles 16
0	Aisle 11	Location 24
1	Aisle 15	Location 37
2	Aisle 16	Location 41
3	Aisle 16	Location 31
4	Aisle 1	Location 8
5	Aisle 0	Location 0
6	Aisle 17	Location 9
7	Aisle 11	Location 23
8	Aisle 13	Location 36
9	Aisle 0	Location 34
10	Aisle 0	Location 36
11	Aisle 1	Location 31
12	Aisle 8	Location 0
13	Aisle 14	Location 44
14	Aisle 16	Location 43
15	Aisle 8	Location 4
Order 21	number of articles 9
0	Aisle 1	Location 35
1	Aisle 13	Location 41
2	Aisle 0	Location 9
3	Aisle 0	Location 44
4	Aisle 6	Location 27
5	Aisle 16	Location 14
6	Aisle 0	Location 16
7	Aisle 1	Location 40
8	Aisle 0	Location 36
Order 22	number of articles 19
0	Aisle 1	Location 24
1	Aisle 16	Location 22
2	Aisle 1	Location 23
3	Aisle 1	Location 21
4	Aisle 7	Location 29
5	Aisle 1	Location 0
6	Aisle 7	Location 12
7	Aisle 1	Location 1
8	Aisle 6	Location 20
9	Aisle 1	Location 28
10	Aisle 18	Location 31
11	Aisle 1	Location 13
12	Aisle 1	Location 32
13	Aisle 1	Location 7
14	Aisle 0	Location 25
15	Aisle 18	Location 33
16	Aisle 16	Location 5
17	Aisle 16	Location 29
18	Aisle 0	Location 23
Order 23	number of articles 17
0	Aisle 12	Location 35
1	Aisle 0	Location 35
2	Aisle 13	Location 27
3	Aisle 1	Location 18
4	Aisle 14	Location 40
5	Aisle 0	Location 29
6	Aisle 0	Location 10
7	Aisle 1	Location 19
8	Aisle 1	Location 7
9	Aisle 12	Location 19
10	Aisle 16	Location 22
11	Aisle 18	Location 35
12	Aisle 0	Location 40
13	Aisle 8	Location 36
14	Aisle 14	Location 2
15	Aisle 15	Location 29
16	Aisle 0	Location 25
Order 24	number of articles 13
0	Aisle 9	Location 1
1	Aisle 0	Location 0
2	Aisle 0	Location 24
3	Aisle 19	Location 42
4	Aisle 0	Location 19
5	Aisle 13	Location 24
6	Aisle 1	Location 29
7	Aisle 9	Location 41
8	Aisle 9	Location 27
9	Aisle 8	Location 18
10	Aisle 12	Location 4
11	Aisle 10	Location 11
12	Aisle 16	Location 33
Order 25	number of articles 5
0	Aisle 8	Location 12
1	Aisle 9	Location 42
2	Aisle 9	Location 3
3	Aisle 15	Location 15
4	Aisle 6	Location 41
Order 26	number of articles 8
0	Aisle 1	Location 16
1	Aisle 1	Location 13
2	Aisle 0	Location 41
3	Aisle 0	Location 16
4	Aisle 0	Location 26
5	Aisle 13	Location 9
6	Aisle 11	Location 41
7	Aisle 0	Location 22
Order 27	number of articles 15
0	Aisle 0	Location 19
1	Aisle 7	Location 21
2	Aisle 19	Location 1
3	Aisle 1	Location 2
4	Aisle 18	Location 21
5	Aisle 16	Location 8
6	Aisle 0	Location 35
7	Aisle 6	Location 24
8	Aisle 16	Location 5
9	Aisle 14	Location 34
10	Aisle 13	Location 32
11	Aisle 0	Location 41
12	Aisle 13	Location 2
13	Aisle 14	Location 32
14	Aisle 19	Location 25
Order 28	number of articles 21
0	Aisle 18	Location 23
1	Aisle 1	Location 14
2	Aisle 1	Location 43
3	Aisle 0	Location 34
4	Aisle 6	Location 10
5	Aisle 9	Location 37
6	Aisle 1	Location 20
7	Aisle 14	Location 40
8	Aisle 1	Location 21
9	Aisle 16	Location 42
10	Aisle 17	Location 3
11	Aisle 1	Location 17
12	Aisle 1	Location 19
13	Aisle 7	Location 25
14	Aisle 1	Location 1
15	Aisle 1	Location 31
16	Aisle 0	Location 23
17	Aisle 19	Location 36
18	Aisle 1	Location 16
19	Aisle 18	Location 3
20	Aisle 1	Location 4
Order 29	number of articles 21
0	Aisle 1	Location 13
1	Aisle 0	Location 37
2	Aisle 0	Location 33
3	Aisle 16	Location 0
4	Aisle 14	Location 22
5	Aisle 0	Location 12
6	Aisle 1	Location 34
7	Aisle 7	Location 30
8	Aisle 11	Location 7
9	Aisle 16	Location 13
10	Aisle 1	Location 4
11	Aisle 0	Location 22
12	Aisle 7	Location 43
13	Aisle 10	Location 0
14	Aisle 0	Location 24
15	Aisle 18	Location 23
16	Aisle 1	Location 19
17	Aisle 9	Location 22
18	Aisle 9	Location 32
19	Aisle 6	Location 14
20	Aisle 1	Location 31
Order 30	number of articles 22
0	Aisle 0	Location 24
1	Aisle 0	Location 3
2	Aisle 0	Location 22
3	Aisle 1	Location 41
4	Aisle 0	Location 41
5	Aisle 0	Location 40
6	Aisle 0	Location 13
7	Aisle 14	Location 22
8	Aisle 0	Location 16
9	Aisle 18	Location 4
10	Aisle 1	Location 38
11	Aisle 10	Location 11
12	Aisle 18	Location 9
13	Aisle 14	Location 26
14	Aisle 9	Location 10
15	Aisle 1	Location 36
16	Aisle 1	Location 31
17	Aisle 1	Location 40
18	Aisle 16	Location 19
19	Aisle 0	Location 28
20	Aisle 10	Location 15
21	Aisle 0	Location 36
Order 31	number of articles 21
0	Aisle 15	Location 13
1	Aisle 0	Location 17
2	Aisle 0	Location 42
3	Aisle 9	Location 26
4	Aisle 13	Location 2
5	Aisle 16	Location 43
6	Aisle 16	Location 21
7	Aisle 7	Location 5
8	Aisle 8	Location 21
9	Aisle 0	Location 39
10	Aisle 1	Location 10
11	Aisle 0	Location 6
12	Aisle 1	Location 8
13	Aisle 0	Location 40
14	Aisle 0	Location 21
15	Aisle 13	Location 22
16	Aisle 17	Location 38
17	Aisle 6	Location 19
18	Aisle 7	Location 35
19	Aisle 0	Location 32
20	Aisle 0	Location 25
Order 32	number of articles 5
0	Aisle 9	Location 3
1	Aisle 1	Location 35
2	Aisle 1	Location 19
3	Aisle 18	Location 40
4	Aisle 1	Location 24
Order 33	number of articles 8
0	Aisle 9	Location 19
1	Aisle 6	Location 43
2	Aisle 1	Location 7
3	Aisle 1	Location 4
4	Aisle 7	Location 14
5	Aisle 1	Location 43
6	Aisle 1	Location 41
7	Aisle 8	Location 44
Order 34	number of articles 6
0	Aisle 1	Location 31
1	Aisle 1	Location 21
2	Aisle 0	Location 40
3	Aisle 12	Location 14
4	Aisle 0	Location 24
5	Aisle 13	Location 5
Order 35	number of articles 6
0	Aisle 8	Location 12
1	Aisle 6	Location 25
